body_0_angvel_x,body_0_angvel_y,body_0_angvel_z,body_1_angvel_x,body_1_angvel_y,body_1_angvel_z,body_2_angvel_x,body_2_angvel_y,body_2_angvel_z,body_3_angvel_x,body_3_angvel_y,body_3_angvel_z,body_4_angvel_x,body_4_angvel_y,body_4_angvel_z,body_5_angvel_x,body_5_angvel_y,body_5_angvel_z,body_6_angvel_x,body_6_angvel_y,body_6_angvel_z,body_7_angvel_x,body_7_angvel_y,body_7_angvel_z,body_8_angvel_x,body_8_angvel_y,body_8_angvel_z,body_9_angvel_x,body_9_angvel_y,body_9_angvel_z,body_10_angvel_x,body_10_angvel_y,body_10_angvel_z,body_11_angvel_x,body_11_angvel_y,body_11_angvel_z,body_12_angvel_x,body_12_angvel_y,body_12_angvel_z,body_13_angvel_x,body_13_angvel_y,body_13_angvel_z
0.004638,0.060481,0.003684,-0.004799,-0.024501,0.001954,-0.001783,-0.036709,-0.001813,0.003156,0.025980,0.002696,-0.002268,-0.025061,0.002066,-0.005361,-0.042024,0.008573,-0.002372,0.001670,0.005917,-0.001412,0.125059,0.000432,0.083374,0.165927,0.018102,-0.066553,-0.014287,-0.075336,-0.133464,-0.088266,-0.141010,-0.081942,0.173555,-0.017848,0.050241,-0.018802,0.078131,0.114428,-0.111749,0.114000
0.005087,0.067772,0.005961,-0.008797,-0.028815,0.003578,-0.005354,-0.041500,-0.002388,0.002119,0.024996,0.002307,-0.004020,-0.028435,0.003915,-0.006099,-0.039164,0.008763,-0.006668,0.006314,0.005941,-0.001919,0.141426,0.003208,0.087373,0.178578,0.019882,-0.071214,-0.011673,-0.076716,-0.143307,-0.089289,-0.147479,-0.087291,0.186655,-0.014039,0.052575,-0.016437,0.085297,0.122448,-0.115557,0.121286
0.005877,0.075805,0.010443,-0.011860,-0.028593,0.007497,-0.006172,-0.050261,-0.001370,-0.001883,0.019533,0.003632,-0.004083,-0.029024,0.008189,-0.007418,-0.049081,0.013965,-0.008655,0.009361,0.010331,-0.000047,0.156345,0.003627,0.094703,0.188248,0.018886,-0.072422,-0.011668,-0.081436,-0.149028,-0.092098,-0.156330,-0.091357,0.196866,-0.012147,0.056133,-0.016546,0.091118,0.131054,-0.120642,0.126884
0.006143,0.085753,0.010979,-0.014172,-0.031136,0.007594,-0.007616,-0.060270,0.003017,-0.006803,0.011638,0.008247,-0.004824,-0.030347,0.008470,-0.008480,-0.054538,0.013258,-0.012486,0.011271,0.009126,0.001313,0.176310,0.002974,0.102437,0.201112,0.016308,-0.072821,-0.007679,-0.088360,-0.153225,-0.090117,-0.166902,-0.097020,0.210375,-0.010789,0.057765,-0.012524,0.097019,0.137138,-0.120713,0.132023
0.005818,0.092716,0.007302,-0.014482,-0.035126,0.003816,-0.008881,-0.066486,0.008598,-0.010120,0.005268,0.013845,-0.005769,-0.031708,0.004615,-0.008654,-0.052756,0.007039,-0.016117,0.011123,0.002974,0.001562,0.191387,0.001566,0.109947,0.207427,0.012507,-0.073012,-0.009369,-0.097216,-0.156698,-0.093264,-0.179459,-0.104830,0.217432,-0.009687,0.056904,-0.014033,0.103362,0.140404,-0.125946,0.137036
0.006837,0.106263,0.007654,-0.015254,-0.039724,0.003774,-0.009552,-0.071717,0.008770,-0.007294,0.005842,0.014294,-0.008090,-0.036573,0.004276,-0.010580,-0.056607,0.005083,-0.018528,0.007458,0.000997,0.001952,0.215703,0.004610,0.118452,0.221798,0.012770,-0.071945,-0.002308,-0.102659,-0.158774,-0.087611,-0.189137,-0.113461,0.232623,-0.003725,0.055057,-0.006653,0.115217,0.142741,-0.122550,0.147204
0.008405,0.121553,0.009813,-0.015748,-0.044054,0.005484,-0.009650,-0.076126,0.008027,-0.002426,0.009651,0.013948,-0.009984,-0.041321,0.005701,-0.012276,-0.061164,0.005484,-0.018012,0.005841,0.001247,0.002748,0.243275,0.008776,0.128035,0.238596,0.013879,-0.069464,0.007915,-0.107650,-0.159557,-0.079291,-0.199294,-0.122429,0.250308,0.003654,0.052615,0.004000,0.128876,0.144764,-0.116696,0.159231
0.009620,0.133795,0.011510,-0.015304,-0.047287,0.006910,-0.009288,-0.079999,0.010886,0.000309,0.012830,0.017186,-0.009730,-0.042378,0.007096,-0.011845,-0.061518,0.006344,-0.012996,0.011824,0.001778,0.004024,0.268124,0.010556,0.138409,0.252015,0.012285,-0.065526,0.015848,-0.115091,-0.159130,-0.074179,-0.212999,-0.131280,0.264620,0.008984,0.049784,0.012468,0.140224,0.146742,-0.114173,0.169329
0.010744,0.151087,0.013426,-0.015527,-0.052495,0.008412,-0.007549,-0.091636,0.008158,0.005103,0.014003,0.015214,-0.010293,-0.047433,0.008511,-0.013575,-0.072810,0.010312,-0.008199,0.012662,0.005083,0.002762,0.299432,0.013173,0.146116,0.271302,0.011229,-0.063126,0.031205,-0.121268,-0.160474,-0.062746,-0.226595,-0.142584,0.284776,0.015464,0.043549,0.028464,0.152002,0.145618,-0.105380,0.180469
0.011263,0.164782,0.014578,-0.016181,-0.057050,0.009189,-0.005160,-0.105173,0.001163,0.009682,0.012634,0.008939,-0.011317,-0.053935,0.009184,-0.016526,-0.089357,0.015350,-0.005929,0.007931,0.009454,-0.000371,0.321592,0.015366,0.151406,0.280774,0.009417,-0.061688,0.038641,-0.127204,-0.163078,-0.060182,-0.240890,-0.155262,0.295054,0.021880,0.034695,0.036618,0.162701,0.142239,-0.105475,0.191056
0.011507,0.180247,0.023740,-0.020334,-0.066408,0.017460,-0.008284,-0.110219,-0.002626,0.009536,0.018984,0.005761,-0.009509,-0.063483,0.018313,-0.014311,-0.092815,0.026261,0.003155,0.011055,0.020050,-0.004417,0.350877,0.021988,0.154826,0.296321,0.011550,-0.060408,0.054289,-0.128019,-0.166339,-0.049803,-0.250293,-0.167968,0.311275,0.033253,0.024388,0.053088,0.177210,0.137980,-0.097608,0.205589
0.011788,0.195301,0.035052,-0.025007,-0.076006,0.027774,-0.011727,-0.116433,-0.004267,0.006479,0.022916,0.004712,-0.008586,-0.071088,0.029441,-0.012351,-0.093118,0.036331,0.010373,0.016835,0.029807,-0.008302,0.380845,0.030244,0.157022,0.310785,0.014715,-0.058270,0.071394,-0.126726,-0.169529,-0.037418,-0.256597,-0.179258,0.326276,0.046920,0.013687,0.071085,0.192914,0.134142,-0.087376,0.220987
0.012251,0.207672,0.042652,-0.027232,-0.081405,0.034696,-0.010321,-0.133652,-0.004714,0.002289,0.014166,0.004897,-0.012430,-0.071947,0.036074,-0.016178,-0.100367,0.038756,0.006895,0.019933,0.031586,-0.011133,0.404981,0.037433,0.158506,0.316896,0.015961,-0.054403,0.083101,-0.126237,-0.172280,-0.028861,-0.260859,-0.187893,0.332713,0.060470,0.003581,0.083784,0.207383,0.132019,-0.080029,0.234412
0.013323,0.220471,0.055549,-0.029940,-0.091438,0.046673,-0.009838,-0.149612,-0.004635,0.002162,0.008446,0.005554,-0.016317,-0.078489,0.047794,-0.018397,-0.104162,0.043028,0.004559,0.024959,0.035298,-0.013472,0.440499,0.055232,0.158414,0.331016,0.026805,-0.049129,0.106327,-0.115092,-0.175329,-0.006286,-0.249579,-0.194154,0.346897,0.085764,-0.006685,0.108091,0.232468,0.130963,-0.057000,0.257673
0.014565,0.227325,0.067317,-0.031492,-0.101056,0.057666,-0.010187,-0.156300,-0.004106,0.006481,0.008602,0.006255,-0.018047,-0.087442,0.058708,-0.017646,-0.102640,0.046968,0.004711,0.029350,0.039037,-0.014120,0.469640,0.074716,0.157642,0.334203,0.038078,-0.040803,0.122951,-0.102150,-0.177196,0.012898,-0.229695,-0.196594,0.349912,0.114169,-0.016419,0.125911,0.259196,0.131379,-0.034924,0.282038
0.016366,0.225852,0.074138,-0.029530,-0.117512,0.064079,-0.011964,-0.151690,-0.000202,0.011833,0.009063,0.009522,-0.018981,-0.105783,0.064634,-0.012690,-0.085820,0.042550,0.006252,0.031357,0.035491,-0.013468,0.508544,0.093579,0.155616,0.341409,0.047134,-0.029107,0.148778,-0.089478,-0.177303,0.044791,-0.201972,-0.195354,0.356619,0.143757,-0.026525,0.153053,0.285005,0.131728,0.002968,0.305299
0.018908,0.217028,0.081705,-0.026349,-0.136200,0.071314,-0.013523,-0.145931,0.006469,0.016734,0.008287,0.015431,-0.022353,-0.128125,0.070719,-0.008586,-0.058948,0.038105,0.003034,0.031972,0.032585,-0.012599,0.545332,0.109032,0.151359,0.339974,0.051193,-0.014461,0.171697,-0.079754,-0.175356,0.077110,-0.169090,-0.191635,0.354519,0.171774,-0.038959,0.177412,0.306994,0.129084,0.044498,0.325177
0.022609,0.201824,0.095816,-0.023920,-0.152587,0.084828,-0.012822,-0.149226,0.015488,0.020049,0.004551,0.024209,-0.031243,-0.149206,0.082118,-0.010198,-0.027486,0.041877,-0.010918,0.032023,0.038169,-0.012592,0.568006,0.118385,0.144412,0.317961,0.047560,0.002427,0.179472,-0.075944,-0.171131,0.096881,-0.135165,-0.186915,0.331686,0.195551,-0.055024,0.186712,0.322750,0.121251,0.076395,0.339608
0.030756,0.179693,0.108190,-0.020337,-0.179434,0.095964,-0.015942,-0.135914,0.019110,0.025811,0.000562,0.026350,-0.040199,-0.199092,0.090473,-0.004891,0.024877,0.034629,-0.024909,0.032337,0.033960,-0.009495,0.604776,0.133441,0.139613,0.303836,0.048206,0.025749,0.199899,-0.066871,-0.159077,0.131108,-0.091283,-0.177984,0.316717,0.226704,-0.071093,0.208691,0.344671,0.110851,0.124787,0.361101
0.039151,0.161715,0.112602,-0.017152,-0.203287,0.098902,-0.020960,-0.112661,0.015200,0.031481,-0.001637,0.020441,-0.044340,-0.252865,0.091299,0.005089,0.071944,0.019658,-0.031525,0.032696,0.021745,-0.005482,0.637237,0.146622,0.135549,0.279096,0.045580,0.053575,0.213984,-0.060776,-0.139316,0.160369,-0.048337,-0.167620,0.291189,0.257655,-0.089602,0.224323,0.365883,0.094270,0.169130,0.382268
0.051965,0.142529,0.123144,-0.013464,-0.247372,0.106793,-0.029808,-0.086080,0.014104,0.035893,-0.006157,0.016983,-0.058593,-0.335811,0.094435,0.012939,0.160305,0.006027,-0.049915,0.031519,0.013475,-0.000425,0.685004,0.154897,0.132733,0.262998,0.036434,0.086106,0.240829,-0.061443,-0.109583,0.203826,-0.012561,-0.155871,0.274355,0.285514,-0.110420,0.252585,0.384033,0.070375,0.227288,0.399585
0.066464,0.126735,0.139626,-0.007835,-0.306463,0.120068,-0.041366,-0.050701,0.017669,0.040640,-0.007952,0.017798,-0.075276,-0.429027,0.101641,0.021163,0.259134,-0.005877,-0.067137,0.030484,0.007617,0.004836,0.740140,0.161800,0.130465,0.247347,0.024386,0.122491,0.272108,-0.065835,-0.068975,0.253568,0.016812,-0.143604,0.258075,0.313769,-0.134418,0.285114,0.403218,0.037237,0.290166,0.416021
0.079776,0.118902,0.161782,0.001175,-0.375245,0.138851,-0.054393,-0.000953,0.027449,0.047442,-0.001850,0.024428,-0.086760,-0.513584,0.114343,0.032630,0.337531,-0.016017,-0.069917,0.031164,0.002284,0.009402,0.794678,0.170886,0.127435,0.224111,0.012858,0.161229,0.299661,-0.070763,-0.017876,0.301957,0.041701,-0.131031,0.234254,0.345994,-0.161759,0.313570,0.427278,-0.005833,0.349107,0.434111
0.093165,0.113066,0.185474,0.017064,-0.479327,0.158976,-0.074154,0.079892,0.039452,0.056557,0.006389,0.031446,-0.101032,-0.611999,0.126202,0.044488,0.412444,-0.033374,-0.067539,0.030897,-0.010374,0.017385,0.867759,0.183123,0.126853,0.212295,0.002933,0.205864,0.342546,-0.074689,0.047273,0.368588,0.063091,-0.112919,0.221870,0.382982,-0.187685,0.356868,0.456597,-0.053949,0.423073,0.453483
0.099878,0.112097,0.198884,0.033027,-0.566756,0.169565,-0.089215,0.151326,0.046633,0.065020,0.012586,0.034373,-0.109580,-0.675277,0.129604,0.052888,0.446136,-0.050794,-0.059091,0.029497,-0.025549,0.023426,0.922653,0.192509,0.121794,0.175247,-0.011204,0.250208,0.364310,-0.082109,0.119108,0.417249,0.076980,-0.092796,0.184254,0.418487,-0.216607,0.378386,0.483653,-0.110564,0.475650,0.466360
0.098902,0.126277,0.213959,0.045838,-0.663270,0.181417,-0.108941,0.224945,0.053049,0.058521,0.028462,0.037371,-0.112332,-0.718372,0.136848,0.064536,0.468815,-0.063119,-0.036736,0.035897,-0.036787,0.031367,1.011892,0.197339,0.113857,0.166314,-0.031051,0.296705,0.418375,-0.092721,0.197903,0.500985,0.085112,-0.064317,0.174715,0.450263,-0.243180,0.431304,0.504521,-0.168563,0.560126,0.469296
0.093109,0.150501,0.224920,0.056593,-0.743905,0.189403,-0.122827,0.278508,0.054977,0.049604,0.045236,0.037367,-0.109692,-0.748687,0.142025,0.076470,0.473392,-0.067699,-0.010550,0.041270,-0.041410,0.038066,1.103747,0.201577,0.098031,0.155211,-0.051753,0.341375,0.474259,-0.099138,0.276354,0.588374,0.096667,-0.028594,0.163141,0.481469,-0.269670,0.485115,0.519846,-0.227856,0.646008,0.464415
0.085355,0.179852,0.225673,0.066201,-0.783538,0.188203,-0.120255,0.289807,0.048599,0.050892,0.054140,0.031110,-0.101648,-0.773533,0.138684,0.085748,0.452874,-0.062395,0.009500,0.036851,-0.037228,0.040884,1.166461,0.209197,0.069530,0.111993,-0.068889,0.380072,0.501498,-0.094698,0.347423,0.647603,0.120918,0.014127,0.119678,0.515181,-0.297118,0.509180,0.530655,-0.287212,0.702813,0.454602
0.076127,0.230825,0.214228,0.075243,-0.820630,0.174371,-0.119470,0.292641,0.043678,0.042453,0.059439,0.026787,-0.095240,-0.804760,0.121980,0.091456,0.428530,-0.063457,0.026264,0.031475,-0.039639,0.043783,1.253295,0.198458,0.031417,0.092188,-0.103244,0.415994,0.554278,-0.098122,0.411522,0.731503,0.141717,0.067908,0.100173,0.528802,-0.321346,0.558076,0.512303,-0.340286,0.785492,0.417315
0.069971,0.277807,0.196332,0.081397,-0.836781,0.153460,-0.117959,0.285566,0.041040,0.031473,0.058528,0.025010,-0.091007,-0.827151,0.097499,0.094592,0.412077,-0.072483,0.035104,0.027389,-0.049700,0.042959,1.320621,0.175334,-0.018834,0.055444,-0.148072,0.445162,0.590307,-0.102106,0.462861,0.796565,0.168720,0.127954,0.064425,0.527315,-0.345796,0.589498,0.469347,-0.388985,0.852317,0.358809
0.064592,0.337839,0.171364,0.095176,-0.854076,0.126911,-0.114797,0.284044,0.045336,0.020749,0.056790,0.029894,-0.082333,-0.865683,0.065559,0.091351,0.387325,-0.057917,0.039778,0.019979,-0.036432,0.036472,1.379626,0.162730,-0.080933,0.016209,-0.179624,0.465801,0.621707,-0.084057,0.499403,0.854396,0.225958,0.188917,0.026992,0.533013,-0.373228,0.616115,0.425174,-0.435234,0.916688,0.303130
0.061962,0.400943,0.139149,0.110400,-0.863367,0.093075,-0.112981,0.287273,0.049569,0.014766,0.054759,0.034291,-0.068853,-0.907531,0.026440,0.087155,0.361687,-0.038718,0.043994,0.017298,-0.018867,0.026171,1.429247,0.146436,-0.148896,-0.024656,-0.212020,0.481597,0.647971,-0.059485,0.525863,0.905000,0.298083,0.248134,-0.011379,0.531636,-0.403769,0.637565,0.366903,-0.479473,0.979043,0.236507
0.064536,0.457049,0.099262,0.120298,-0.855672,0.049705,-0.115969,0.294142,0.046241,0.017687,0.052841,0.030538,-0.051077,-0.939977,-0.019981,0.086908,0.342417,-0.034185,0.051300,0.027304,-0.016275,0.014117,1.468459,0.111963,-0.217117,-0.067459,-0.259610,0.496514,0.668437,-0.046013,0.549465,0.949284,0.365816,0.303171,-0.051219,0.509051,-0.437718,0.653510,0.283436,-0.523855,1.039562,0.145620
0.067938,0.529664,0.055370,0.135780,-0.855491,0.002637,-0.116667,0.290482,0.045521,0.026646,0.046883,0.029579,-0.025022,-0.984227,-0.069212,0.085748,0.324440,-0.013487,0.057861,0.041626,0.002337,-0.008029,1.505970,0.060829,-0.290500,-0.102699,-0.320872,0.503869,0.692809,-0.045942,0.567692,0.999140,0.423507,0.341094,-0.083426,0.467379,-0.485637,0.673946,0.180390,-0.582002,1.108170,0.033130
0.070584,0.582422,0.029379,0.149846,-0.862905,-0.025928,-0.113693,0.278279,0.045952,0.038222,0.040060,0.030164,-0.002392,-1.018078,-0.099613,0.084635,0.316864,0.009990,0.060727,0.053238,0.024504,-0.030330,1.522964,0.019433,-0.356851,-0.148079,-0.369346,0.513864,0.703715,-0.038105,0.595977,1.039501,0.487910,0.369288,-0.126136,0.432884,-0.537962,0.681505,0.089315,-0.648836,1.166967,-0.071876
0.083177,0.622660,0.007523,0.155940,-0.885148,-0.057493,-0.121518,0.288184,0.029416,0.047695,0.041506,0.012892,0.017933,-1.052614,-0.130581,0.076909,0.309425,0.034158,0.063242,0.060172,0.047669,-0.059747,1.495372,-0.026061,-0.422985,-0.226798,-0.418212,0.517629,0.677524,-0.040526,0.629964,1.048834,0.536402,0.378724,-0.202811,0.392853,-0.600617,0.653253,0.001392,-0.734673,1.192203,-0.179756
0.095102,0.657821,-0.006356,0.163791,-0.927010,-0.081679,-0.133580,0.319226,0.013174,0.055287,0.050110,-0.004752,0.030698,-1.095256,-0.157277,0.065726,0.310449,0.050675,0.057891,0.061719,0.063965,-0.084814,1.447632,-0.061519,-0.477269,-0.314301,-0.454008,0.524263,0.638586,-0.044009,0.681569,1.051717,0.574594,0.383331,-0.288804,0.360440,-0.658335,0.612817,-0.065187,-0.828128,1.206288,-0.271224
0.096127,0.695373,-0.007868,0.182185,-0.993378,-0.087106,-0.144013,0.370631,0.014959,0.060339,0.064866,-0.004768,0.030115,-1.153306,-0.175184,0.053261,0.328422,0.051212,0.036529,0.057360,0.065584,-0.092005,1.404226,-0.074104,-0.509155,-0.387331,-0.463858,0.543901,0.609468,-0.037462,0.760045,1.069004,0.611186,0.398029,-0.360892,0.349866,-0.694821,0.583523,-0.095212,-0.912696,1.230556,-0.328677
0.093649,0.741823,-0.007961,0.198989,-1.073362,-0.091661,-0.163345,0.440244,0.018533,0.051943,0.085640,-0.003244,0.026315,-1.213252,-0.193279,0.044758,0.366586,0.039027,0.023499,0.050720,0.055702,-0.088973,1.355994,-0.084147,-0.528885,-0.458095,-0.469663,0.567941,0.579304,-0.042580,0.852194,1.084916,0.623630,0.420287,-0.431091,0.340083,-0.715497,0.553873,-0.108749,-0.990213,1.250208,-0.367555
0.088992,0.773980,-0.006551,0.205196,-1.126861,-0.095457,-0.182814,0.493340,0.018727,0.033437,0.102136,-0.004161,0.021554,-1.244628,-0.206854,0.041229,0.406617,0.014387,0.022281,0.045886,0.033410,-0.077035,1.327289,-0.086414,-0.541054,-0.506120,-0.466876,0.595386,0.570244,-0.052678,0.948123,1.114364,0.618408,0.452024,-0.478739,0.337546,-0.721979,0.546111,-0.101774,-1.053608,1.282294,-0.379334
0.078856,0.842524,0.000351,0.221921,-1.211527,-0.090568,-0.196576,0.539493,0.026127,0.029045,0.107349,0.001772,0.029875,-1.313259,-0.210716,0.049381,0.451212,0.007211,0.020995,0.052879,0.028234,-0.060231,1.262288,-0.083608,-0.550602,-0.590457,-0.460211,0.623971,0.524279,-0.068118,1.033664,1.090485,0.596129,0.490900,-0.562994,0.340065,-0.719689,0.501929,-0.079930,-1.096853,1.262194,-0.365673
0.070039,0.914484,0.006630,0.239584,-1.298751,-0.086179,-0.209415,0.581434,0.033230,0.030611,0.105333,0.007264,0.042782,-1.387474,-0.213694,0.059017,0.490198,0.004935,0.018914,0.061966,0.027630,-0.041738,1.188998,-0.074792,-0.560302,-0.685362,-0.448485,0.652635,0.466727,-0.086138,1.098244,1.031744,0.560387,0.533717,-0.657862,0.349114,-0.713720,0.446409,-0.043686,-1.115077,1.209613,-0.324795
0.069072,0.957017,0.005697,0.249449,-1.359721,-0.091965,-0.226467,0.621800,0.032133,0.029904,0.100123,0.004613,0.052890,-1.435170,-0.225474,0.060183,0.513741,-0.005377,0.015687,0.063759,0.018464,-0.024196,1.135680,-0.058676,-0.569506,-0.763651,-0.431939,0.680520,0.422372,-0.102747,1.135160,0.960574,0.518592,0.575088,-0.736287,0.366434,-0.708232,0.403980,0.005256,-1.107141,1.147834,-0.259227
0.066581,0.999130,0.012377,0.266410,-1.443239,-0.086482,-0.239677,0.674278,0.035553,0.035849,0.084089,0.005834,0.062732,-1.506023,-0.230993,0.068244,0.559447,-0.015884,0.007320,0.059994,0.010653,-0.008088,1.093137,-0.043918,-0.575128,-0.835342,-0.417929,0.707837,0.376738,-0.125599,1.147769,0.866760,0.466660,0.610805,-0.808203,0.383072,-0.704386,0.360154,0.057809,-1.076730,1.066938,-0.180949
0.064027,1.019790,0.023336,0.280100,-1.507609,-0.073888,-0.244413,0.712625,0.038463,0.043495,0.065201,0.007468,0.067793,-1.564118,-0.232378,0.075099,0.605273,-0.029191,-0.005951,0.053411,0.000257,-0.002194,1.082792,-0.036865,-0.579424,-0.880476,-0.412660,0.725441,0.342813,-0.159315,1.134634,0.772118,0.405564,0.625772,-0.853793,0.392241,-0.710376,0.327759,0.106018,-1.039900,0.988932,-0.102880
0.051309,1.054046,0.024491,0.292493,-1.568427,-0.063847,-0.247104,0.751024,0.036357,0.050700,0.031412,0.003975,0.077889,-1.631168,-0.233092,0.085997,0.627375,-0.042101,-0.013009,0.033427,-0.010424,-0.005083,1.084977,-0.034730,-0.573121,-0.921887,-0.411382,0.733034,0.288447,-0.199400,1.105467,0.654491,0.344618,0.613051,-0.896065,0.395872,-0.723014,0.274904,0.151672,-1.003039,0.892089,-0.028285
0.037488,1.090963,0.022340,0.302621,-1.620067,-0.054934,-0.251128,0.779867,0.037448,0.053472,-0.009288,0.004196,0.088660,-1.690751,-0.233349,0.095897,0.643666,-0.053509,-0.017541,0.016053,-0.020054,-0.015162,1.098638,-0.037344,-0.546997,-0.964492,-0.412015,0.729788,0.200562,-0.242357,1.066888,0.508424,0.291090,0.566376,-0.940161,0.392574,-0.738203,0.188624,0.192017,-0.969531,0.771165,0.035987
0.031915,1.119500,0.022744,0.310007,-1.656892,-0.046099,-0.260399,0.789349,0.049627,0.047273,-0.049178,0.016455,0.096969,-1.726445,-0.234309,0.099837,0.671972,-0.062720,-0.023055,0.017249,-0.028044,-0.030997,1.122653,-0.044465,-0.497933,-1.010114,-0.411288,0.714214,0.075413,-0.283143,1.021387,0.334385,0.251460,0.485071,-0.987864,0.380562,-0.751844,0.065381,0.223077,-0.939439,0.626350,0.083388
0.025274,1.162351,0.020436,0.322767,-1.702412,-0.034406,-0.270478,0.797428,0.067773,0.041250,-0.086639,0.035038,0.107396,-1.774414,-0.235829,0.102904,0.687767,-0.069924,-0.027233,0.005712,-0.034043,-0.059433,1.157584,-0.055442,-0.439983,-1.052148,-0.405874,0.676605,-0.073411,-0.315912,0.959684,0.147083,0.230845,0.369034,-1.032287,0.358529,-0.768586,-0.081113,0.240692,-0.918449,0.471191,0.108647
0.020895,1.198129,0.016526,0.330533,-1.734252,-0.025203,-0.281604,0.799475,0.080655,0.033408,-0.103471,0.049336,0.114090,-1.810303,-0.240584,0.098544,0.683914,-0.079654,-0.033189,-0.012030,-0.043309,-0.086984,1.186053,-0.063471,-0.373491,-1.096633,-0.388197,0.628616,-0.238421,-0.330393,0.891004,-0.047098,0.237024,0.245444,-1.079152,0.332096,-0.773787,-0.243576,0.247904,-0.890480,0.309757,0.114892
0.011083,1.244829,0.018906,0.328111,-1.755949,-0.011031,-0.289971,0.765061,0.092149,0.020133,-0.127953,0.063480,0.118505,-1.822627,-0.231285,0.110191,0.667032,-0.092729,-0.028419,-0.023579,-0.057058,-0.115376,1.236960,-0.068825,-0.315924,-1.103112,-0.358741,0.568122,-0.364179,-0.325870,0.809662,-0.194428,0.266970,0.127951,-1.087482,0.302531,-0.769513,-0.366501,0.244168,-0.854713,0.192640,0.101971
0.001483,1.286103,0.023586,0.319086,-1.771142,0.002261,-0.295097,0.719189,0.096125,0.008864,-0.135002,0.070790,0.120210,-1.824467,-0.218262,0.122766,0.634716,-0.104320,-0.023970,-0.033321,-0.070103,-0.139962,1.287930,-0.070523,-0.275391,-1.083817,-0.320851,0.501797,-0.449628,-0.303100,0.718591,-0.294938,0.316976,0.034679,-1.069561,0.272799,-0.752943,-0.449553,0.230385,-0.805935,0.115869,0.071081
-0.002290,1.305508,0.026230,0.307531,-1.783392,0.009223,-0.297074,0.686688,0.086861,0.006848,-0.099569,0.065147,0.119874,-1.828868,-0.212210,0.120254,0.584698,-0.110296,-0.031856,-0.045626,-0.078555,-0.155681,1.316474,-0.067631,-0.258042,-1.050689,-0.277292,0.436810,-0.496442,-0.265436,0.625550,-0.348434,0.381665,-0.018091,-1.037089,0.248054,-0.721166,-0.494385,0.211561,-0.741916,0.076082,0.026149
-0.003337,1.295248,0.044662,0.292955,-1.796191,0.027857,-0.289728,0.627204,0.084887,0.013981,-0.064954,0.066939,0.121688,-1.818426,-0.185332,0.126100,0.542854,-0.099149,-0.033406,-0.035845,-0.070510,-0.163760,1.317586,-0.055644,-0.271312,-0.997241,-0.230081,0.374854,-0.491962,-0.214873,0.535208,-0.338553,0.459361,-0.024172,-0.983710,0.235790,-0.677316,-0.488886,0.195235,-0.669552,0.086873,-0.026992
-0.000558,1.260494,0.069430,0.277881,-1.803658,0.049944,-0.283247,0.569602,0.089008,0.020663,-0.049124,0.074154,0.123341,-1.798303,-0.152817,0.134391,0.530364,-0.081787,-0.031288,-0.008506,-0.055688,-0.161194,1.290823,-0.039189,-0.312184,-0.917934,-0.187978,0.320069,-0.431759,-0.163449,0.457394,-0.256904,0.538787,0.019078,-0.903701,0.234805,-0.619604,-0.428174,0.182934,-0.591973,0.155863,-0.088510
-0.012741,1.175350,0.077391,0.248086,-1.792569,0.062211,-0.274209,0.535368,0.073606,0.016462,-0.026095,0.061554,0.107066,-1.764620,-0.133566,0.133860,0.499450,-0.082317,-0.045636,0.014249,-0.059236,-0.125796,1.192964,-0.005767,-0.346698,-0.863940,-0.142784,0.296494,-0.375768,-0.104720,0.418940,-0.162161,0.627523,0.124271,-0.848258,0.257436,-0.525805,-0.372564,0.189702,-0.490399,0.225437,-0.142763
-0.030938,1.076848,0.078815,0.215607,-1.773047,0.074181,-0.268085,0.521442,0.059532,0.005600,-0.010247,0.049931,0.085513,-1.732938,-0.118127,0.132858,0.469015,-0.086852,-0.058995,0.030693,-0.066377,-0.074396,1.079729,0.031105,-0.374804,-0.802756,-0.104627,0.285744,-0.307045,-0.053591,0.404988,-0.037935,0.710167,0.255754,-0.784808,0.289779,-0.412558,-0.304051,0.206717,-0.383321,0.314784,-0.196694
-0.045851,1.002059,0.083309,0.193112,-1.755004,0.096696,-0.269989,0.524939,0.067515,-0.007732,-0.015873,0.059799,0.071786,-1.718919,-0.095681,0.139798,0.457922,-0.080685,-0.053999,0.039031,-0.061629,-0.025447,1.006956,0.059541,-0.392715,-0.706499,-0.081818,0.267611,-0.215477,-0.020570,0.392813,0.121413,0.775019,0.374543,-0.685859,0.314868,-0.295050,-0.212789,0.221379,-0.284271,0.433449,-0.257629
-0.066743,0.904621,0.088605,0.163615,-1.735918,0.122530,-0.260581,0.511879,0.073350,-0.012591,-0.035007,0.067602,0.048738,-1.699590,-0.073555,0.145031,0.439425,-0.076350,-0.057785,0.041343,-0.058668,0.038401,0.905787,0.090759,-0.366869,-0.662313,-0.054306,0.254343,-0.204465,0.008544,0.390977,0.205819,0.832519,0.480062,-0.639385,0.339030,-0.151619,-0.201322,0.246498,-0.166890,0.475137,-0.306248
