body_0_w,body_0_x,body_0_y,body_0_z,body_1_w,body_1_x,body_1_y,body_1_z,body_2_w,body_2_x,body_2_y,body_2_z,body_3_w,body_3_x,body_3_y,body_3_z,body_4_w,body_4_x,body_4_y,body_4_z,body_5_w,body_5_x,body_5_y,body_5_z,body_6_w,body_6_x,body_6_y,body_6_z,body_7_w,body_7_x,body_7_y,body_7_z,body_8_w,body_8_x,body_8_y,body_8_z,body_9_w,body_9_x,body_9_y,body_9_z,body_10_w,body_10_x,body_10_y,body_10_z,body_11_w,body_11_x,body_11_y,body_11_z,body_12_w,body_12_x,body_12_y,body_12_z,body_13_w,body_13_x,body_13_y,body_13_z
0.940054,0.006897,0.340845,-0.008675,0.857545,0.088311,-0.504991,0.042451,0.969891,-0.034151,0.213912,0.111294,0.993223,0.005675,0.006607,0.115902,0.846478,-0.058128,-0.527290,-0.045411,0.979270,-0.005772,0.188292,-0.074450,0.997247,-0.011036,0.011866,-0.072357,0.812766,-0.082940,0.573828,-0.057038,0.976818,0.090191,-0.169896,-0.093953,0.882189,0.266490,0.151491,-0.357458,0.951685,-0.026347,0.050891,-0.301681,0.938728,-0.283582,-0.147859,0.128488,0.810056,-0.438149,0.219355,0.322052,0.932838,-0.163367,0.112629,0.300730
0.941396,0.006994,0.337122,-0.008563,0.860613,0.088211,-0.499843,0.041487,0.970502,-0.033564,0.211073,0.111565,0.993211,0.005265,0.006704,0.116015,0.849588,-0.057844,-0.522333,-0.044973,0.979806,-0.006106,0.185637,-0.074033,0.997285,-0.010401,0.011761,-0.071945,0.815034,-0.082633,0.570634,-0.057162,0.977744,0.089239,-0.163600,-0.096373,0.881379,0.263369,0.155814,-0.359902,0.951232,-0.028884,0.058154,-0.301565,0.940051,-0.282737,-0.141129,0.128240,0.810520,-0.434445,0.224328,0.322478,0.932949,-0.160118,0.119792,0.299362
0.942753,0.007057,0.333310,-0.008432,0.863749,0.088059,-0.494511,0.040526,0.971120,-0.032928,0.208175,0.111822,0.993202,0.004859,0.006785,0.116108,0.852783,-0.057589,-0.517170,-0.044495,0.980331,-0.006429,0.182998,-0.073631,0.997320,-0.009762,0.011736,-0.071553,0.817366,-0.082281,0.567333,-0.057232,0.978592,0.088299,-0.157568,-0.098663,0.880719,0.260225,0.159886,-0.362013,0.950801,-0.031185,0.065396,-0.301213,0.941339,-0.281733,-0.134706,0.127913,0.811195,-0.430621,0.228927,0.322677,0.933029,-0.156920,0.126848,0.297897
0.944153,0.007053,0.329328,-0.008261,0.867048,0.087809,-0.488828,0.039562,0.971761,-0.032192,0.205165,0.112034,0.993199,0.004462,0.006834,0.116140,0.856173,-0.057395,-0.511608,-0.043940,0.980839,-0.006739,0.180393,-0.073260,0.997350,-0.009120,0.011873,-0.071199,0.819836,-0.081840,0.563826,-0.057195,0.979305,0.087541,-0.152164,-0.100717,0.880310,0.257239,0.163312,-0.363608,0.950425,-0.033034,0.072215,-0.300643,0.942537,-0.280598,-0.128988,0.127479,0.812192,-0.426772,0.232684,0.322595,0.933106,-0.153885,0.133362,0.296391
0.945595,0.006921,0.325175,-0.007957,0.870333,0.087380,-0.483103,0.038692,0.972449,-0.031414,0.201936,0.112149,0.993210,0.003984,0.006652,0.116076,0.859608,-0.057207,-0.505900,-0.043204,0.981374,-0.007094,0.177640,-0.072796,0.997386,-0.008501,0.011984,-0.070748,0.822380,-0.081220,0.560220,-0.057000,0.979886,0.087106,-0.147374,-0.102553,0.880125,0.254526,0.166089,-0.364707,0.950084,-0.034250,0.078683,-0.299961,0.943673,-0.279277,-0.123983,0.126939,0.813539,-0.422841,0.235531,0.322311,0.933170,-0.151008,0.139361,0.294905
0.947048,0.006726,0.320933,-0.007585,0.873592,0.086850,-0.477346,0.037878,0.973155,-0.030628,0.198595,0.112215,0.993227,0.003455,0.006354,0.115967,0.863044,-0.057025,-0.500108,-0.042375,0.981916,-0.007474,0.174812,-0.072290,0.997425,-0.007896,0.012084,-0.070254,0.824952,-0.080512,0.556557,-0.056719,0.980363,0.086886,-0.143125,-0.104183,0.880136,0.252007,0.168257,-0.365434,0.949728,-0.034851,0.084953,-0.299308,0.944731,-0.277891,-0.119588,0.126327,0.815124,-0.418934,0.237607,0.321885,0.933152,-0.148484,0.145090,0.293477
0.948601,0.006544,0.316324,-0.007306,0.876941,0.086313,-0.471332,0.037012,0.973856,-0.029579,0.195302,0.112189,0.993258,0.003124,0.006219,0.115718,0.866660,-0.056906,-0.493895,-0.041585,0.982428,-0.007963,0.172079,-0.071841,0.997457,-0.007274,0.012404,-0.069807,0.827859,-0.079164,0.552486,-0.056049,0.980636,0.087521,-0.139716,-0.105696,0.880187,0.250432,0.169775,-0.365693,0.949368,-0.034016,0.091003,-0.298768,0.945855,-0.275888,-0.116220,0.125449,0.817238,-0.414697,0.238496,0.321355,0.933157,-0.145942,0.150187,0.292169
0.950198,0.006345,0.311503,-0.006988,0.880282,0.085758,-0.465231,0.036185,0.974534,-0.028563,0.192051,0.112183,0.993285,0.002773,0.006131,0.115501,0.870260,-0.056845,-0.487599,-0.040789,0.982918,-0.008428,0.169397,-0.071458,0.997484,-0.006631,0.012724,-0.069431,0.830870,-0.077687,0.548233,-0.055326,0.980825,0.088324,-0.136801,-0.107082,0.880286,0.249168,0.170876,-0.365804,0.948902,-0.032362,0.097193,-0.298481,0.946945,-0.273761,-0.113396,0.124465,0.819462,-0.410522,0.238865,0.320776,0.933002,-0.143899,0.155389,0.290954
0.951904,0.006109,0.306265,-0.006590,0.883645,0.085186,-0.458978,0.035424,0.975175,-0.027594,0.188885,0.112228,0.993303,0.002401,0.006136,0.115347,0.873869,-0.056899,-0.481162,-0.039979,0.983374,-0.008855,0.166817,-0.071203,0.997501,-0.005956,0.013039,-0.069188,0.834106,-0.075948,0.543625,-0.054505,0.980906,0.089385,-0.134489,-0.108383,0.880356,0.248420,0.171593,-0.365810,0.948311,-0.029688,0.103540,-0.298505,0.948045,-0.271352,-0.111237,0.123306,0.821829,-0.406354,0.238693,0.320156,0.932708,-0.142287,0.160647,0.289833
0.953658,0.005863,0.300773,-0.006141,0.886966,0.084699,-0.452668,0.034761,0.975789,-0.026581,0.185734,0.112388,0.993309,0.002105,0.006265,0.115301,0.877380,-0.056870,-0.474808,-0.039094,0.983837,-0.009213,0.164187,-0.070867,0.997525,-0.005342,0.013152,-0.068869,0.837463,-0.073969,0.538816,-0.053484,0.980928,0.090671,-0.132491,-0.109568,0.880317,0.248126,0.172281,-0.365779,0.947563,-0.026071,0.110343,-0.298780,0.949204,-0.268534,-0.109499,0.122112,0.824216,-0.402094,0.238259,0.319721,0.932207,-0.140979,0.166233,0.288933
0.955418,0.005610,0.295150,-0.005666,0.890247,0.084242,-0.446315,0.034159,0.976385,-0.025559,0.182593,0.112603,0.993307,0.001833,0.006459,0.115313,0.880818,-0.056804,-0.468484,-0.038167,0.984300,-0.009545,0.161532,-0.070498,0.997552,-0.004770,0.013167,-0.068518,0.840860,-0.071879,0.533899,-0.052346,0.980938,0.091963,-0.130603,-0.110662,0.880131,0.248079,0.173130,-0.365860,0.946602,-0.021788,0.117739,-0.299344,0.950418,-0.265387,-0.107939,0.120935,0.826485,-0.397788,0.237865,0.319542,0.931456,-0.139985,0.172369,0.288239
0.957332,0.005387,0.288895,-0.005131,0.893574,0.083783,-0.439749,0.033553,0.977021,-0.024446,0.179173,0.112827,0.993305,0.001572,0.006549,0.115325,0.884360,-0.056821,-0.461835,-0.037260,0.984736,-0.009931,0.158950,-0.070218,0.997572,-0.004376,0.013185,-0.068246,0.844643,-0.069454,0.528349,-0.051004,0.980850,0.093511,-0.129324,-0.111645,0.879819,0.248665,0.173776,-0.365904,0.945486,-0.016568,0.125211,-0.300173,0.951698,-0.261719,-0.107094,0.119606,0.828848,-0.393400,0.237022,0.319481,0.930613,-0.139155,0.178399,0.287696
0.959240,0.005161,0.282510,-0.004567,0.896932,0.083254,-0.433009,0.032945,0.977613,-0.023362,0.175944,0.113005,0.993307,0.001255,0.006765,0.115303,0.887878,-0.056864,-0.455103,-0.036331,0.985160,-0.010312,0.156389,-0.069973,0.997589,-0.003974,0.013222,-0.068012,0.848448,-0.066924,0.522692,-0.049509,0.980781,0.095009,-0.127978,-0.112533,0.879332,0.249403,0.174761,-0.366104,0.944130,-0.010966,0.133243,-0.301238,0.953062,-0.257631,-0.106266,0.118350,0.831058,-0.388860,0.236367,0.319783,0.929567,-0.138382,0.184903,0.287343
0.961173,0.004928,0.275876,-0.003944,0.900391,0.082604,-0.425945,0.032314,0.978136,-0.022321,0.173095,0.113097,0.993314,0.000847,0.007227,0.115210,0.891400,-0.056951,-0.448233,-0.035367,0.985565,-0.010666,0.153873,-0.069788,0.997601,-0.003535,0.013294,-0.067842,0.852337,-0.064171,0.516842,-0.047736,0.980712,0.096628,-0.126630,-0.113279,0.878697,0.250419,0.176045,-0.366320,0.942577,-0.004960,0.141637,-0.302428,0.954531,-0.252969,-0.105576,0.117180,0.833215,-0.384047,0.235707,0.320473,0.928404,-0.137446,0.191556,0.287196
0.963140,0.004696,0.268939,-0.003235,0.903792,0.081904,-0.418860,0.031742,0.978710,-0.021269,0.169895,0.113185,0.993323,0.000347,0.007516,0.115120,0.894965,-0.057001,-0.441148,-0.034313,0.985959,-0.011063,0.151424,-0.069524,0.997618,-0.003200,0.013437,-0.067590,0.856370,-0.061333,0.510653,-0.045846,0.980633,0.098200,-0.125489,-0.113881,0.878027,0.251568,0.177327,-0.366520,0.940866,0.001185,0.149984,-0.303769,0.956028,-0.247971,-0.105162,0.116028,0.835346,-0.379148,0.234907,0.321346,0.927213,-0.136493,0.198054,0.287088
