joint_0,joint_1,joint_2,joint_3,joint_4,joint_5,joint_6,joint_7,joint_8,joint_9,joint_10,joint_11,joint_12,joint_13,joint_14,joint_15,joint_16,joint_17,joint_18,joint_19,joint_20,joint_21,joint_22,joint_23,joint_24,joint_25,joint_26,joint_27,joint_28
-1.777975,-1.823956,-0.115305,0.224732,-0.133099,-0.167915,0.122577,-0.001962,0.521634,1.528281,1.497738,-1.671164,-1.671164,-0.488818,-0.415963,0.622283,-0.622283,0.046852,0.012903,-0.722240,0.722240,0.700902,0.700902,-0.483557,0.483557,-0.399702,-0.399702,0.024709,0.024709
-1.765263,-1.811451,-0.116021,0.223543,-0.132953,-0.169330,0.124041,-0.003402,0.521904,1.514120,1.483897,-1.663059,-1.663059,-0.483701,-0.410653,0.624272,-0.624272,0.046183,0.012677,-0.721680,0.721680,0.693044,0.693044,-0.487878,0.487878,-0.402100,-0.402100,0.021848,0.021848
-1.752019,-1.798513,-0.116765,0.222333,-0.132871,-0.170673,0.125710,-0.004825,0.522346,1.499318,1.469654,-1.654568,-1.654568,-0.478422,-0.405045,0.626141,-0.626141,0.045443,0.012415,-0.720780,0.720780,0.685183,0.685183,-0.491919,0.491919,-0.404293,-0.404293,0.019194,0.019194
-1.737501,-1.784761,-0.117285,0.220945,-0.132692,-0.171486,0.127569,-0.006036,0.521961,1.484394,1.456312,-1.645511,-1.645511,-0.473655,-0.400456,0.627723,-0.627723,0.044122,0.012335,-0.719524,0.719524,0.677404,0.677404,-0.495571,0.495571,-0.406167,-0.406167,0.016798,0.016798
-1.722655,-1.770598,-0.117727,0.219648,-0.132643,-0.172247,0.129422,-0.007096,0.521736,1.469326,1.442605,-1.635712,-1.635712,-0.468887,-0.395777,0.628858,-0.628858,0.042734,0.012289,-0.717924,0.717924,0.669807,0.669807,-0.498765,0.498765,-0.407615,-0.407615,0.014722,0.014722
-1.707153,-1.755610,-0.118012,0.218531,-0.132851,-0.172903,0.131261,-0.007856,0.521830,1.453966,1.428170,-1.624993,-1.624993,-0.464117,-0.390919,0.629398,-0.629398,0.041213,0.012309,-0.716010,0.716010,0.662505,0.662505,-0.501477,0.501477,-0.408550,-0.408550,0.013028,0.013028
-1.690843,-1.739837,-0.118127,0.217355,-0.132842,-0.173438,0.133131,-0.008580,0.521938,1.438246,1.413709,-1.613168,-1.613168,-0.459056,-0.386278,0.629211,-0.629211,0.039651,0.012494,-0.713829,0.713829,0.655614,0.655614,-0.503732,0.503732,-0.408908,-0.408908,0.011772,0.011772
-1.674128,-1.723671,-0.118157,0.216149,-0.132725,-0.173913,0.135016,-0.009285,0.522054,1.422347,1.399235,-1.600034,-1.600034,-0.453851,-0.381746,0.628179,-0.628179,0.038070,0.012760,-0.711443,0.711443,0.649258,0.649258,-0.505592,0.505592,-0.408645,-0.408645,0.010993,0.010993
-1.656779,-1.707066,-0.117954,0.215084,-0.132463,-0.174030,0.136584,-0.009892,0.521779,1.405891,1.384087,-1.585397,-1.585397,-0.448189,-0.376306,0.626194,-0.626194,0.036575,0.013040,-0.708918,0.708918,0.643573,0.643573,-0.507140,0.507140,-0.407727,-0.407727,0.010709,0.010709
-1.639101,-1.690061,-0.117711,0.214020,-0.132154,-0.174122,0.138286,-0.010483,0.521524,1.389230,1.368681,-1.569123,-1.569123,-0.442424,-0.370914,0.623180,-0.623180,0.035151,0.013436,-0.706316,0.706316,0.638689,0.638689,-0.508461,0.508461,-0.406125,-0.406125,0.010908,0.010908
-1.620764,-1.672255,-0.117384,0.212959,-0.131749,-0.174164,0.140255,-0.011043,0.521310,1.372160,1.352759,-1.551217,-1.551217,-0.436455,-0.365618,0.619124,-0.619124,0.033871,0.014061,-0.703668,0.703668,0.634681,0.634681,-0.509621,0.509621,-0.403816,-0.403816,0.011555,0.011555
-1.602172,-1.654195,-0.117225,0.211777,-0.131398,-0.174384,0.142479,-0.011715,0.521320,1.355037,1.336527,-1.531902,-1.531902,-0.430488,-0.360306,0.614123,-0.614123,0.032643,0.014812,-0.700950,0.700950,0.631499,0.631499,-0.510652,0.510652,-0.400795,-0.400795,0.012584,0.012584
-1.583452,-1.636007,-0.117148,0.210535,-0.131074,-0.174694,0.144829,-0.012443,0.521443,1.337887,1.320142,-1.511640,-1.511640,-0.424521,-0.354986,0.608396,-0.608396,0.031440,0.015625,-0.698083,0.698083,0.628932,0.628932,-0.511549,0.511549,-0.397074,-0.397074,0.013911,0.013911
-1.563465,-1.616379,-0.116920,0.208966,-0.130528,-0.174631,0.147148,-0.013274,0.521525,1.320144,1.303030,-1.491082,-1.491082,-0.418319,-0.349672,0.602255,-0.602255,0.030069,0.017026,-0.694944,0.694944,0.626653,0.626653,-0.512266,0.512266,-0.392648,-0.392648,0.015439,0.015439
-1.542924,-1.596128,-0.116581,0.207283,-0.130032,-0.174417,0.149368,-0.014248,0.521560,1.301881,1.285521,-1.470904,-1.470904,-0.412025,-0.344234,0.596024,-0.596024,0.028628,0.018416,-0.691423,0.691423,0.624321,0.624321,-0.512728,0.512728,-0.387456,-0.387456,0.017068,0.017068
-1.521278,-1.574632,-0.116021,0.205372,-0.129638,-0.173900,0.151389,-0.015508,0.521500,1.282579,1.267220,-1.451613,-1.451613,-0.405545,-0.338547,0.589957,-0.589957,0.027048,0.019782,-0.687479,0.687479,0.621670,0.621670,-0.512839,0.512839,-0.381361,-0.381361,0.018711,0.018711
-1.499260,-1.552471,-0.115243,0.203042,-0.129299,-0.172749,0.152987,-0.016969,0.521635,1.262707,1.248334,-1.433420,-1.433420,-0.399052,-0.332613,0.584195,-0.584195,0.025264,0.021149,-0.683177,0.683177,0.618568,0.618568,-0.512492,0.512492,-0.374171,-0.374171,0.020296,0.020296
-1.477058,-1.529978,-0.114356,0.200502,-0.128987,-0.171280,0.154372,-0.018530,0.521867,1.242550,1.229157,-1.416263,-1.416263,-0.392554,-0.326555,0.578756,-0.578756,0.023380,0.022517,-0.678681,0.678681,0.615023,0.615023,-0.511587,0.511587,-0.365688,-0.365688,0.021773,0.021773
-1.453551,-1.505820,-0.112399,0.198081,-0.128657,-0.168684,0.155333,-0.019956,0.521952,1.221903,1.209259,-1.399948,-1.399948,-0.385814,-0.320234,0.573563,-0.573563,0.021437,0.024146,-0.674201,0.674201,0.611190,0.611190,-0.510043,0.510043,-0.355759,-0.355759,0.023113,0.023113
-1.429476,-1.481100,-0.110372,0.195615,-0.128491,-0.165789,0.156300,-0.021531,0.522074,1.201205,1.189351,-1.384279,-1.384279,-0.379076,-0.314021,0.568479,-0.568479,0.019508,0.025800,-0.669952,0.669952,0.607322,0.607322,-0.507821,0.507821,-0.344316,-0.344316,0.024303,0.024303
-1.404267,-1.455258,-0.108205,0.193062,-0.128655,-0.162294,0.157277,-0.023402,0.522274,1.180406,1.169422,-1.369092,-1.369092,-0.372340,-0.308025,0.563354,-0.563354,0.017609,0.027505,-0.666123,0.666123,0.603681,0.603681,-0.504924,0.504924,-0.331411,-0.331411,0.025334,0.025334
-1.378488,-1.429141,-0.105700,0.190684,-0.128686,-0.158300,0.158188,-0.025370,0.522577,1.159596,1.149638,-1.354218,-1.354218,-0.365400,-0.302352,0.558039,-0.558039,0.015755,0.028951,-0.662869,0.662869,0.600473,0.600473,-0.501404,0.501404,-0.317210,-0.317210,0.026194,0.026194
-1.352423,-1.402888,-0.103026,0.188394,-0.128650,-0.154055,0.159066,-0.027387,0.522932,1.138780,1.129927,-1.339465,-1.339465,-0.358359,-0.296840,0.552394,-0.552394,0.013922,0.030267,-0.660303,0.660303,0.597842,0.597842,-0.497356,0.497356,-0.301943,-0.301943,0.026859,0.026859
-1.324635,-1.374666,-0.100021,0.185984,-0.128912,-0.149206,0.159902,-0.029446,0.523152,1.116967,1.109700,-1.324650,-1.324650,-0.350946,-0.291485,0.546301,-0.546301,0.011971,0.031373,-0.658475,0.658475,0.595861,0.595861,-0.492903,0.492903,-0.285882,-0.285882,0.027282,0.027282
-1.296270,-1.346071,-0.096804,0.183419,-0.129245,-0.144113,0.160708,-0.031608,0.523434,1.095197,1.089403,-1.309654,-1.309654,-0.343668,-0.286139,0.539688,-0.539688,0.009968,0.032500,-0.657356,0.657356,0.594517,0.594517,-0.488180,0.488180,-0.269312,-0.269312,0.027399,0.027399
-1.266751,-1.316729,-0.093164,0.180542,-0.129719,-0.138532,0.161452,-0.033981,0.523839,1.073509,1.068963,-1.294450,-1.294450,-0.336662,-0.280810,0.532546,-0.532546,0.007861,0.033669,-0.656836,0.656836,0.593730,0.593730,-0.483306,0.483306,-0.252514,-0.252514,0.027137,0.027137
-1.236652,-1.286357,-0.089510,0.177499,-0.130196,-0.132716,0.162108,-0.036346,0.524117,1.051106,1.048234,-1.279082,-1.279082,-0.329271,-0.275490,0.524925,-0.524925,0.005594,0.034696,-0.656746,0.656746,0.593372,0.593372,-0.478371,0.478371,-0.235749,-0.235749,0.026430,0.026430
-1.206261,-1.255470,-0.085851,0.174373,-0.130674,-0.126784,0.162720,-0.038707,0.524332,1.028345,1.027361,-1.263588,-1.263588,-0.321688,-0.270176,0.516928,-0.516928,0.003247,0.035654,-0.656899,0.656899,0.593270,0.593270,-0.473420,0.473420,-0.219267,-0.219267,0.025239,0.025239
-1.173935,-1.223225,-0.082312,0.171006,-0.131456,-0.120924,0.163295,-0.041294,0.524855,1.004361,1.005913,-1.247963,-1.247963,-0.314233,-0.264731,0.508708,-0.508708,0.000738,0.036671,-0.657119,0.657119,0.593201,0.593201,-0.468458,0.468458,-0.203308,-0.203308,0.023566,0.023566
-1.141252,-1.190630,-0.078739,0.167458,-0.132289,-0.115067,0.163947,-0.043887,0.525141,0.979980,0.984133,-1.232197,-1.232197,-0.306781,-0.259301,0.500447,-0.500447,-0.001718,0.037800,-0.657253,0.657253,0.592938,0.592938,-0.463460,0.463460,-0.188095,-0.188095,0.021463,0.021463
-1.107855,-1.157339,-0.075095,0.163545,-0.133223,-0.109215,0.164752,-0.046495,0.524952,0.954808,0.961692,-1.216345,-1.216345,-0.299336,-0.253900,0.492333,-0.492333,-0.004069,0.039153,-0.657160,0.657160,0.592309,0.592309,-0.458390,0.458390,-0.173793,-0.173793,0.019022,0.019022
-1.074166,-1.123930,-0.071944,0.159503,-0.134064,-0.103885,0.165349,-0.049240,0.524893,0.929065,0.939146,-1.200525,-1.200525,-0.291719,-0.248339,0.484545,-0.484545,-0.006446,0.040530,-0.656725,0.656725,0.591196,0.591196,-0.453207,0.453207,-0.160505,-0.160505,0.016353,0.016353
-1.040331,-1.090460,-0.069038,0.155394,-0.134858,-0.098814,0.165842,-0.052053,0.524899,0.903038,0.916549,-1.184828,-1.184828,-0.284017,-0.242698,0.477245,-0.477245,-0.008836,0.041920,-0.655878,0.655878,0.589493,0.589493,-0.447867,0.447867,-0.148264,-0.148264,0.013558,0.013558
-1.005425,-1.056587,-0.066468,0.151295,-0.135594,-0.094497,0.166810,-0.054432,0.524990,0.876587,0.893195,-1.169252,-1.169252,-0.276209,-0.236852,0.470551,-0.470551,-0.011180,0.043668,-0.654612,0.654612,0.587115,0.587115,-0.442311,0.442311,-0.137026,-0.137026,0.010705,0.010705
-0.970277,-1.022546,-0.064228,0.146993,-0.136383,-0.090468,0.167811,-0.056762,0.524997,0.849213,0.869432,-1.153715,-1.153715,-0.267967,-0.230753,0.464515,-0.464515,-0.013573,0.045401,-0.652957,0.652957,0.584035,0.584035,-0.436470,0.436470,-0.126670,-0.126670,0.007816,0.007816
-0.934645,-0.988168,-0.062647,0.142290,-0.137279,-0.087015,0.168875,-0.058994,0.524835,0.819994,0.844850,-1.138116,-1.138116,-0.258860,-0.224145,0.459132,-0.459132,-0.016069,0.047105,-0.650956,0.650956,0.580278,0.580278,-0.430264,0.430264,-0.117022,-0.117022,0.004866,0.004866
-0.898276,-0.952865,-0.061321,0.137486,-0.138261,-0.083970,0.170210,-0.061063,0.524749,0.789650,0.819221,-1.122394,-1.122394,-0.249191,-0.217114,0.454364,-0.454364,-0.018483,0.048834,-0.648637,0.648637,0.575879,0.575879,-0.423622,0.423622,-0.107904,-0.107904,0.001794,0.001794
-0.861539,-0.917098,-0.060123,0.132632,-0.139286,-0.081130,0.171681,-0.063052,0.524701,0.758743,0.793070,-1.106537,-1.106537,-0.239240,-0.209870,0.450148,-0.450148,-0.020857,0.050576,-0.646001,0.646001,0.570885,0.570885,-0.416502,0.416502,-0.099161,-0.099161,-0.001478,-0.001478
-0.824128,-0.881214,-0.059438,0.127358,-0.139820,-0.078788,0.173537,-0.064892,0.524901,0.726292,0.766249,-1.090590,-1.090590,-0.228332,-0.202433,0.446401,-0.446401,-0.023097,0.052482,-0.643036,0.643036,0.565365,0.565365,-0.408916,0.408916,-0.090676,-0.090676,-0.005015,-0.005015
-0.786406,-0.845124,-0.058761,0.122193,-0.140431,-0.076443,0.175413,-0.066824,0.525096,0.693317,0.738948,-1.074622,-1.074622,-0.217454,-0.194860,0.443022,-0.443022,-0.025395,0.054411,-0.639726,0.639726,0.559406,0.559406,-0.400938,0.400938,-0.082372,-0.082372,-0.008859,-0.008859
-0.748063,-0.808624,-0.058102,0.117244,-0.141195,-0.074092,0.177329,-0.068941,0.525281,0.659294,0.710685,-1.058705,-1.058705,-0.206636,-0.187016,0.439911,-0.439911,-0.027812,0.056388,-0.636062,0.636062,0.553085,0.553085,-0.392703,0.392703,-0.074206,-0.074206,-0.013018,-0.013018
-0.710120,-0.772379,-0.057047,0.112545,-0.141616,-0.071527,0.179230,-0.071308,0.525563,0.625837,0.682632,-1.042904,-1.042904,-0.196112,-0.179438,0.436972,-0.436972,-0.030212,0.058332,-0.632041,0.632041,0.546461,0.546461,-0.384378,0.384378,-0.066157,-0.066157,-0.017460,-0.017460
-0.672378,-0.736262,-0.055794,0.107971,-0.141866,-0.068855,0.181123,-0.073799,0.525894,0.592664,0.654683,-1.027279,-1.027279,-0.185734,-0.171992,0.434127,-0.434127,-0.032605,0.060260,-0.627652,0.627652,0.539565,0.539565,-0.376141,0.376141,-0.058214,-0.058214,-0.022120,-0.022120
-0.635369,-0.700386,-0.054675,0.104044,-0.141780,-0.065778,0.183224,-0.076462,0.526096,0.560939,0.626568,-1.011866,-1.011866,-0.176416,-0.165283,0.431326,-0.431326,-0.034669,0.062299,-0.622871,0.622871,0.532371,0.532371,-0.368152,0.368152,-0.050372,-0.050372,-0.026902,-0.026902
-0.599044,-0.665034,-0.053509,0.100370,-0.141538,-0.062588,0.185375,-0.078928,0.526189,0.530027,0.598972,-0.996651,-0.996651,-0.167602,-0.159157,0.428559,-0.428559,-0.036607,0.064350,-0.617659,0.617659,0.524769,0.524769,-0.360532,0.360532,-0.042630,-0.042630,-0.031692,-0.031692
-0.564085,-0.630733,-0.052251,0.097197,-0.140983,-0.059171,0.187628,-0.080998,0.526067,0.500742,0.572417,-0.981575,-0.981575,-0.159794,-0.154196,0.425854,-0.425854,-0.038294,0.066424,-0.611965,0.611965,0.516581,0.516581,-0.353360,0.353360,-0.034982,-0.034982,-0.036367,-0.036367
-0.530047,-0.597667,-0.050950,0.094456,-0.140207,-0.055786,0.189984,-0.082586,0.525800,0.473385,0.547295,-0.966556,-0.966556,-0.152931,-0.149798,0.423253,-0.423253,-0.039563,0.068580,-0.605737,0.605737,0.507618,0.507618,-0.346661,0.346661,-0.027396,-0.027396,-0.040811,-0.040811
-0.496469,-0.565220,-0.049628,0.091931,-0.139320,-0.052417,0.192391,-0.083931,0.525460,0.446993,0.522891,-0.951496,-0.951496,-0.146541,-0.145681,0.420804,-0.420804,-0.040624,0.070777,-0.598939,0.598939,0.497710,0.497710,-0.340398,0.340398,-0.019816,-0.019816,-0.044929,-0.044929
-0.465180,-0.534968,-0.049036,0.089891,-0.138086,-0.049308,0.194972,-0.084756,0.524602,0.423163,0.501138,-0.936276,-0.936276,-0.141110,-0.141963,0.418546,-0.418546,-0.041572,0.072911,-0.591569,0.591569,0.486708,0.486708,-0.334453,0.334453,-0.012161,-0.012161,-0.048662,-0.048662
-0.434738,-0.505527,-0.048586,0.087951,-0.136885,-0.046434,0.197473,-0.085483,0.523404,0.400144,0.480376,-0.920745,-0.920745,-0.135867,-0.138216,0.416505,-0.416505,-0.042460,0.074907,-0.583672,0.583672,0.474473,0.474473,-0.328622,0.328622,-0.004350,-0.004350,-0.051992,-0.051992
-0.405988,-0.477704,-0.048422,0.086213,-0.135752,-0.044029,0.199813,-0.086012,0.521528,0.378744,0.461595,-0.904739,-0.904739,-0.131003,-0.134407,0.414674,-0.414674,-0.043232,0.076628,-0.575326,0.575326,0.460899,0.460899,-0.322614,0.322614,0.003698,0.003698,-0.054944,-0.054944
-0.377983,-0.450442,-0.048374,0.084617,-0.134414,-0.041788,0.201973,-0.086280,0.518565,0.357927,0.443126,-0.888098,-0.888098,-0.125920,-0.130400,0.412998,-0.412998,-0.044261,0.077947,-0.566635,0.566635,0.445946,0.445946,-0.316082,0.316082,0.012054,0.012054,-0.057580,-0.057580
-0.350352,-0.423462,-0.048385,0.083092,-0.132974,-0.039629,0.204043,-0.086417,0.515057,0.337401,0.424814,-0.870673,-0.870673,-0.120728,-0.126293,0.411385,-0.411385,-0.045419,0.079066,-0.557713,0.557713,0.429636,0.429636,-0.308673,0.308673,0.020768,0.020768,-0.059989,-0.059989
-0.324738,-0.398505,-0.048743,0.081273,-0.131581,-0.037773,0.205351,-0.086438,0.508822,0.317398,0.406970,-0.852334,-0.852334,-0.115101,-0.122344,0.409708,-0.409708,-0.046936,0.079535,-0.548676,0.548676,0.412030,0.412030,-0.300088,0.300088,0.029856,0.029856,-0.062279,-0.062279
-0.300015,-0.374284,-0.048992,0.079499,-0.130167,-0.035816,0.206428,-0.086555,0.501270,0.297657,0.389149,-0.832980,-0.832980,-0.109562,-0.118533,0.407832,-0.407832,-0.048542,0.079767,-0.539635,0.539635,0.393219,0.393219,-0.290141,0.290141,0.039288,0.039288,-0.064562,-0.064562
-0.277072,-0.351538,-0.049025,0.077815,-0.128709,-0.033654,0.207044,-0.086860,0.491082,0.278440,0.371373,-0.812557,-0.812557,-0.104197,-0.115000,0.405616,-0.405616,-0.050327,0.079525,-0.530699,0.530699,0.373334,0.373334,-0.278786,0.278786,0.049000,0.049000,-0.066948,-0.066948
-0.255899,-0.329882,-0.049070,0.076384,-0.127044,-0.031181,0.207167,-0.087588,0.477454,0.259870,0.353394,-0.791070,-0.791070,-0.099131,-0.111977,0.402930,-0.402930,-0.052283,0.079145,-0.521971,0.521971,0.352564,0.352564,-0.266120,0.266120,0.058904,0.058904,-0.069522,-0.069522
-0.235611,-0.308773,-0.049121,0.075079,-0.125275,-0.028551,0.207042,-0.088527,0.462106,0.241624,0.335314,-0.768578,-0.768578,-0.094215,-0.109209,0.399656,-0.399656,-0.054325,0.078697,-0.513546,0.513546,0.331148,0.331148,-0.252362,0.252362,0.068904,0.068904,-0.072335,-0.072335
-0.215756,-0.287520,-0.048185,0.074701,-0.122881,-0.025679,0.206853,-0.089888,0.445176,0.224989,0.317127,-0.745192,-0.745192,-0.090908,-0.107346,0.395710,-0.395710,-0.056879,0.078620,-0.505501,0.505501,0.309356,0.309356,-0.237807,0.237807,0.078906,0.078906,-0.075388,-0.075388
-0.195649,-0.265783,-0.046935,0.074521,-0.120456,-0.022918,0.206780,-0.091423,0.428553,0.209135,0.299324,-0.721065,-0.721065,-0.088161,-0.106137,0.391043,-0.391043,-0.059325,0.078592,-0.497875,0.497875,0.287468,0.287468,-0.222788,0.222788,0.088831,0.088831,-0.078636,-0.078636
-0.175039,-0.243077,-0.045056,0.074733,-0.117969,-0.020378,0.206941,-0.093309,0.412543,0.194846,0.282291,-0.696393,-0.696393,-0.086536,-0.106233,0.385650,-0.385650,-0.061555,0.078660,-0.490663,0.490663,0.265736,0.265736,-0.207640,0.207640,0.098603,0.098603,-0.082002,-0.082002
-0.154412,-0.220636,-0.042812,0.075091,-0.115498,-0.018212,0.207237,-0.095264,0.397061,0.182054,0.266896,-0.671402,-0.671402,-0.085915,-0.107111,0.379579,-0.379579,-0.063287,0.078698,-0.483808,0.483808,0.244355,0.244355,-0.192675,0.192675,0.108144,0.108144,-0.085399,-0.085399
-0.133776,-0.198329,-0.040384,0.075520,-0.113035,-0.016234,0.207600,-0.097253,0.381843,0.170011,0.252319,-0.646353,-0.646353,-0.085796,-0.108379,0.372936,-0.372936,-0.064769,0.078722,-0.477215,0.477215,0.223439,0.223439,-0.178167,0.178167,0.117356,0.117356,-0.088742,-0.088742
-0.114624,-0.177705,-0.038223,0.076260,-0.110835,-0.014689,0.208063,-0.098954,0.366673,0.160580,0.240194,-0.621522,-0.621522,-0.086732,-0.110574,0.365880,-0.365880,-0.065441,0.078360,-0.470780,0.470780,0.203012,0.203012,-0.164331,0.164331,0.126121,0.126121,-0.091963,-0.091963
-0.096146,-0.157651,-0.036136,0.076999,-0.108713,-0.013280,0.208361,-0.100502,0.351433,0.151963,0.228820,-0.597195,-0.597195,-0.088031,-0.112997,0.358614,-0.358614,-0.066010,0.077979,-0.464412,0.464412,0.183022,0.183022,-0.151310,0.151310,0.134312,0.134312,-0.095011,-0.095011
-0.079017,-0.138737,-0.034194,0.077740,-0.106749,-0.012140,0.208327,-0.101747,0.336054,0.144975,0.218952,-0.573659,-0.573659,-0.090058,-0.115879,0.351363,-0.351363,-0.066372,0.077564,-0.458062,0.458062,0.163392,0.163392,-0.139160,0.139160,0.141826,0.141826,-0.097846,-0.097846
-0.063571,-0.121415,-0.032340,0.078466,-0.105060,-0.011299,0.207861,-0.102902,0.321103,0.140179,0.210958,-0.551206,-0.551206,-0.092936,-0.118944,0.344338,-0.344338,-0.066687,0.077081,-0.451721,0.451721,0.144086,0.144086,-0.127847,0.127847,0.148618,0.148618,-0.100444,-0.100444
-0.048967,-0.104887,-0.030530,0.079186,-0.103509,-0.010607,0.207181,-0.104012,0.306365,0.136478,0.203901,-0.530117,-0.530117,-0.096238,-0.122100,0.337715,-0.337715,-0.066979,0.076563,-0.445414,0.445414,0.125146,0.125146,-0.117262,0.117262,0.154724,0.154724,-0.102797,-0.102797
-0.036412,-0.089917,-0.029938,0.080097,-0.102112,-0.010030,0.205692,-0.105377,0.292224,0.134728,0.198797,-0.510620,-0.510620,-0.099846,-0.125026,0.331623,-0.331623,-0.067697,0.075912,-0.439186,0.439186,0.106652,0.106652,-0.107242,0.107242,0.160253,0.160253,-0.104918,-0.104918
-0.024252,-0.075410,-0.029361,0.081034,-0.100670,-0.009547,0.204275,-0.106798,0.278449,0.133382,0.193992,-0.492839,-0.492839,-0.103450,-0.127828,0.326150,-0.326150,-0.068586,0.075242,-0.433088,0.433088,0.088673,0.088673,-0.097614,0.097614,0.165358,0.165358,-0.106844,-0.106844
-0.012881,-0.061831,-0.028813,0.082024,-0.099138,-0.009249,0.203000,-0.108329,0.265404,0.132842,0.189788,-0.476795,-0.476795,-0.107047,-0.130382,0.321334,-0.321334,-0.069816,0.074535,-0.427159,0.427159,0.071251,0.071251,-0.088226,0.088226,0.170201,0.170201,-0.108626,-0.108626
-0.002039,-0.048969,-0.028185,0.083222,-0.097577,-0.009075,0.202507,-0.109642,0.252989,0.132307,0.185533,-0.462427,-0.462427,-0.110391,-0.132390,0.317170,-0.317170,-0.071144,0.073997,-0.421415,0.421415,0.054412,0.054412,-0.078979,0.078979,0.174925,0.174925,-0.110325,-0.110325
0.008539,-0.036464,-0.027517,0.084522,-0.096003,-0.008963,0.202405,-0.110845,0.240890,0.131774,0.181254,-0.449616,-0.449616,-0.113608,-0.134123,0.313614,-0.313614,-0.072521,0.073544,-0.415844,0.415844,0.038164,0.038164,-0.069836,0.069836,0.179623,0.179623,-0.111998,-0.111998
0.018132,-0.025355,-0.026760,0.086202,-0.093943,-0.008929,0.203037,-0.111298,0.229431,0.131499,0.177006,-0.438195,-0.438195,-0.116826,-0.135434,0.310600,-0.310600,-0.073648,0.072914,-0.410429,0.410429,0.022489,0.022489,-0.060812,0.060812,0.184325,0.184325,-0.113696,-0.113696
0.027317,-0.014757,-0.026052,0.087910,-0.091944,-0.008992,0.203992,-0.111505,0.218306,0.131275,0.172877,-0.427985,-0.427985,-0.120060,-0.136718,0.308050,-0.308050,-0.074636,0.072374,-0.405157,0.405157,0.007341,0.007341,-0.051953,0.051953,0.188994,0.188994,-0.115457,-0.115457
0.035686,-0.005183,-0.025443,0.089674,-0.090064,-0.009247,0.205589,-0.111220,0.207850,0.131155,0.168985,-0.418814,-0.418814,-0.123326,-0.137948,0.305883,-0.305883,-0.075350,0.072013,-0.400031,0.400031,-0.007336,-0.007336,-0.043314,0.043314,0.193546,0.193546,-0.117314,-0.117314
0.043250,0.003412,-0.025033,0.091330,-0.088237,-0.009729,0.207315,-0.110708,0.198237,0.131163,0.165626,-0.410537,-0.410537,-0.126492,-0.139146,0.304025,-0.304025,-0.075797,0.071600,-0.395075,0.395075,-0.021601,-0.021601,-0.034943,0.034943,0.197876,0.197876,-0.119298,-0.119298
0.050413,0.011517,-0.024724,0.092931,-0.086436,-0.010324,0.209104,-0.110084,0.189045,0.131235,0.162533,-0.403037,-0.403037,-0.129609,-0.140329,0.302408,-0.302408,-0.076111,0.071160,-0.390335,0.390335,-0.035502,-0.035502,-0.026869,0.026869,0.201880,0.201880,-0.121442,-0.121442
0.056637,0.018168,-0.024511,0.094367,-0.084969,-0.011083,0.210731,-0.109373,0.181293,0.131823,0.160368,-0.396225,-0.396225,-0.132554,-0.141805,0.300974,-0.300974,-0.076096,0.070756,-0.385865,0.385865,-0.049062,-0.049062,-0.019117,0.019117,0.205475,0.205475,-0.123785,-0.123785
0.062503,0.024328,-0.024311,0.095724,-0.083584,-0.011876,0.212307,-0.108666,0.173952,0.132399,0.158554,-0.390034,-0.390034,-0.135353,-0.143210,0.299675,-0.299675,-0.076043,0.070327,-0.381724,0.381724,-0.062269,-0.062269,-0.011710,0.011710,0.208615,0.208615,-0.126359,-0.126359
0.067651,0.029504,-0.024138,0.096923,-0.082364,-0.012740,0.213782,-0.107970,0.167436,0.132949,0.157444,-0.384409,-0.384409,-0.137861,-0.144475,0.298469,-0.298469,-0.075914,0.069848,-0.377953,0.377953,-0.075076,-0.075076,-0.004682,0.004682,0.211285,0.211285,-0.129186,-0.129186
0.072072,0.033969,-0.024127,0.097960,-0.081315,-0.013616,0.214934,-0.107589,0.161641,0.133558,0.156751,-0.379292,-0.379292,-0.139871,-0.145716,0.297326,-0.297326,-0.075799,0.069269,-0.374579,0.374579,-0.087419,-0.087419,0.001925,-0.001925,0.213506,0.213506,-0.132267,-0.132267
0.076131,0.038078,-0.024197,0.098915,-0.080351,-0.014498,0.215926,-0.107365,0.156206,0.134198,0.156266,-0.374624,-0.374624,-0.141631,-0.146944,0.296223,-0.296223,-0.075691,0.068639,-0.371601,0.371601,-0.099227,-0.099227,0.008061,-0.008061,0.215321,0.215321,-0.135577,-0.135577
0.079527,0.041144,-0.024288,0.099571,-0.079674,-0.015390,0.216895,-0.107064,0.151633,0.134459,0.156339,-0.370341,-0.370341,-0.142777,-0.147909,0.295145,-0.295145,-0.075869,0.068265,-0.368997,0.368997,-0.110436,-0.110436,0.013684,-0.013684,0.216789,0.216789,-0.139066,-0.139066
0.082674,0.044002,-0.024443,0.100104,-0.079115,-0.016286,0.217705,-0.106824,0.147246,0.134573,0.156436,-0.366371,-0.366371,-0.143662,-0.148790,0.294082,-0.294082,-0.076100,0.067959,-0.366732,0.366732,-0.121012,-0.121012,0.018766,-0.018766,0.217977,0.217977,-0.142670,-0.142670
0.085324,0.046446,-0.024724,0.100392,-0.078792,-0.017191,0.218194,-0.106704,0.143229,0.134394,0.156582,-0.362641,-0.362641,-0.144024,-0.149502,0.293028,-0.293028,-0.076434,0.067786,-0.364758,0.364758,-0.130947,-0.130947,0.023298,-0.023298,0.218945,0.218945,-0.146319,-0.146319
