body_0_vel_x,body_0_vel_y,body_0_vel_z,body_1_vel_x,body_1_vel_y,body_1_vel_z,body_2_vel_x,body_2_vel_y,body_2_vel_z,body_3_vel_x,body_3_vel_y,body_3_vel_z,body_4_vel_x,body_4_vel_y,body_4_vel_z,body_5_vel_x,body_5_vel_y,body_5_vel_z,body_6_vel_x,body_6_vel_y,body_6_vel_z,body_7_vel_x,body_7_vel_y,body_7_vel_z,body_8_vel_x,body_8_vel_y,body_8_vel_z,body_9_vel_x,body_9_vel_y,body_9_vel_z,body_10_vel_x,body_10_vel_y,body_10_vel_z,body_11_vel_x,body_11_vel_y,body_11_vel_z,body_12_vel_x,body_12_vel_y,body_12_vel_z,body_13_vel_x,body_13_vel_y,body_13_vel_z
-0.006450,0.003250,-0.000350,-0.004620,0.002957,-0.000605,-0.006386,0.002894,-0.000559,-0.003482,0.004597,-0.001047,-0.010525,0.002938,-0.000147,-0.006623,0.004094,-0.000281,-0.001951,0.005835,-0.001181,-0.005921,0.003503,-0.000291,0.003980,0.004267,-0.001927,-0.008671,0.013756,-0.001924,-0.010824,0.008663,-0.001072,-0.005797,0.004636,0.000235,-0.022503,-0.008354,0.001012,-0.019483,-0.014410,0.000716
-0.011050,-0.000050,-0.001050,-0.009714,-0.000280,-0.001256,-0.011058,-0.000039,-0.001205,-0.005545,0.002383,-0.002154,-0.014818,-0.000294,-0.000899,-0.011575,0.001118,-0.001033,-0.006208,0.002773,-0.002044,-0.010486,0.000171,-0.000987,-0.000204,0.001418,-0.002950,-0.013346,0.010535,-0.003091,-0.016032,0.003892,-0.001339,-0.009400,0.001771,-0.000248,-0.026433,-0.011328,0.000563,-0.024104,-0.015515,0.000865
-0.015200,-0.007100,-0.000575,-0.014560,-0.007288,-0.000751,-0.015353,-0.006698,-0.000702,-0.006754,-0.003578,-0.002198,-0.018299,-0.007297,-0.000454,-0.015836,-0.005855,-0.000573,-0.010609,-0.004517,-0.001538,-0.014635,-0.006905,-0.000512,-0.004099,-0.005131,-0.002812,-0.017449,0.003597,-0.003053,-0.020490,-0.004666,-0.000024,-0.012799,-0.004789,0.000481,-0.029905,-0.018088,0.001389,-0.028036,-0.020466,0.002635
0.001575,-0.010050,0.000600,0.002065,-0.010225,0.000435,0.000802,-0.009396,0.000525,0.008550,-0.006060,-0.000800,-0.001582,-0.010232,0.000708,0.001457,-0.008135,0.000535,0.007310,-0.005946,-0.000579,0.002186,-0.009856,0.000668,0.014195,-0.008272,-0.001695,0.000153,0.000534,-0.002004,-0.003617,-0.009456,0.001816,0.005290,-0.007912,0.001491,-0.012598,-0.021090,0.002306,-0.011188,-0.021817,0.004380
0.015350,-0.009950,0.001575,0.015534,-0.010151,0.001384,0.013617,-0.009487,0.001496,0.020122,-0.006408,0.000391,0.011965,-0.010158,0.001701,0.015571,-0.007687,0.001493,0.021847,-0.004953,0.000275,0.016073,-0.009752,0.001655,0.029630,-0.008462,-0.000722,0.014496,0.000688,-0.001102,0.010113,-0.010695,0.003420,0.021034,-0.008110,0.002196,0.002119,-0.021098,0.002866,0.002917,-0.019893,0.005764
0.002125,-0.007875,0.001300,0.001135,-0.008144,0.001033,-0.000763,-0.008328,0.001092,0.007657,-0.005959,-0.000414,-0.001082,-0.008151,0.001486,0.001718,-0.006504,0.001344,0.007232,-0.005009,0.000308,0.003043,-0.007687,0.001401,0.017053,-0.006188,-0.001164,0.000577,0.003349,-0.001638,-0.003778,-0.008622,0.003899,0.010527,-0.005926,0.001858,-0.009104,-0.018882,0.002478,-0.009221,-0.015012,0.006312
-0.008175,-0.003125,0.001500,-0.010171,-0.003363,0.001242,-0.011237,-0.003526,0.001271,-0.001471,-0.001128,-0.000492,-0.011276,-0.003368,0.001658,-0.008909,-0.002343,0.001561,-0.002684,-0.001902,0.000437,-0.007055,-0.002978,0.001622,0.007673,-0.001369,-0.001105,-0.010332,0.008661,-0.001671,-0.014714,-0.003865,0.004806,0.003035,-0.001192,0.001930,-0.017555,-0.014138,0.002474,-0.018555,-0.007763,0.007217
-0.010375,0.001950,0.002100,-0.012715,0.001817,0.001923,-0.012560,0.002514,0.001959,-0.002683,0.005646,0.000212,-0.013498,0.001814,0.002165,-0.010999,0.002701,0.002071,-0.002977,0.002774,0.000643,-0.009145,0.002050,0.002234,0.006219,0.003626,-0.000568,-0.012710,0.014104,-0.001128,-0.017148,0.000603,0.006699,0.002362,0.003768,0.002407,-0.018939,-0.009295,0.002950,-0.020270,-0.001083,0.009052
-0.010350,-0.000500,0.002625,-0.013158,-0.000540,0.002517,-0.012342,0.000304,0.002538,-0.003757,0.003246,0.001008,-0.013953,-0.000542,0.002600,-0.010440,0.000362,0.002483,-0.001022,0.000524,0.000812,-0.008882,-0.000448,0.002783,0.007820,0.001319,-0.000308,-0.012742,0.012201,-0.000979,-0.017339,-0.002071,0.007867,0.005128,0.001408,0.002866,-0.017468,-0.011926,0.003378,-0.019452,-0.001835,0.010366
-0.009650,-0.003600,0.003150,-0.013092,-0.003520,0.003132,-0.011370,-0.002930,0.003097,-0.004103,-0.000756,0.001757,-0.013711,-0.003521,0.003013,-0.009079,-0.002753,0.002881,0.000979,-0.002619,0.001103,-0.007906,-0.003608,0.003337,0.010621,-0.001817,-0.000011,-0.012051,0.009692,-0.000803,-0.016836,-0.005107,0.008804,0.009359,-0.001794,0.003170,-0.014921,-0.015301,0.003579,-0.017739,-0.003185,0.011298
-0.009825,-0.000400,0.003700,-0.014114,-0.000157,0.003808,-0.010478,0.000091,0.003662,-0.003209,0.001260,0.002263,-0.013870,-0.000155,0.003418,-0.008839,-0.000049,0.003318,0.000657,-0.000695,0.001666,-0.007855,-0.000487,0.003909,0.012830,0.000815,0.000553,-0.012181,0.013392,-0.000267,-0.017125,-0.001636,0.009860,0.013131,0.000760,0.003149,-0.013016,-0.012585,0.003353,-0.016725,0.001741,0.011882
-0.009775,0.002125,0.003625,-0.014816,0.002552,0.003881,-0.009518,0.002406,0.003632,-0.001393,0.002839,0.002038,-0.014054,0.002557,0.003179,-0.008287,0.002083,0.003099,0.002599,0.000628,0.001240,-0.007543,0.001969,0.003860,0.016270,0.002652,0.000441,-0.011051,0.016230,-0.000396,-0.016496,0.000523,0.010124,0.017035,0.002573,0.002455,-0.011314,-0.010746,0.002463,-0.015671,0.005136,0.011678
-0.009525,0.002675,0.003000,-0.014853,0.003222,0.003359,-0.008964,0.002832,0.003068,0.000468,0.003173,0.001240,-0.014173,0.003228,0.002449,-0.007719,0.002576,0.002368,0.005813,0.000713,0.000079,-0.007126,0.002492,0.003250,0.019232,0.002701,-0.000258,-0.009109,0.016992,-0.000964,-0.014927,-0.000048,0.010799,0.019131,0.002664,0.001435,-0.010577,-0.011008,0.001482,-0.014738,0.005561,0.012093
-0.010575,0.003550,0.004500,-0.016424,0.004156,0.004902,-0.009018,0.002879,0.004493,0.001427,0.002201,0.002442,-0.015643,0.004163,0.003895,-0.007992,0.003027,0.003822,0.004498,0.001009,0.001722,-0.007916,0.003340,0.004773,0.021727,0.003754,0.000671,-0.008703,0.018591,-0.000089,-0.014917,0.000717,0.012341,0.022086,0.003701,0.002740,-0.009617,-0.010717,0.002876,-0.014335,0.006981,0.013924
-0.013450,0.003325,0.006225,-0.020176,0.003989,0.006670,-0.011514,0.001636,0.006145,0.000382,-0.000137,0.003793,-0.018907,0.003998,0.005569,-0.010184,0.002417,0.005504,0.001393,0.000163,0.003570,-0.010470,0.003083,0.006527,0.022795,0.003704,0.001765,-0.009959,0.019284,0.000989,-0.016602,0.000761,0.013813,0.023970,0.003618,0.004194,-0.009853,-0.011650,0.004455,-0.015361,0.007371,0.015675
-0.018700,0.000575,0.006325,-0.026776,0.001343,0.006864,-0.018286,-0.001830,0.006304,-0.003733,-0.003930,0.003472,-0.024454,0.001353,0.005581,-0.015480,-0.000297,0.005521,-0.000957,-0.003197,0.003108,-0.015365,0.000295,0.006659,0.021517,0.000471,0.001583,-0.012916,0.017301,0.001046,-0.020049,-0.002012,0.014276,0.022846,0.000381,0.003682,-0.012688,-0.015545,0.004094,-0.018685,0.004671,0.015876
-0.020800,0.001775,0.006150,-0.029874,0.002575,0.006718,-0.020539,-0.001679,0.006057,-0.002961,-0.004482,0.002675,-0.027483,0.002587,0.005382,-0.018089,0.000807,0.005327,-0.001985,-0.002371,0.002664,-0.017027,0.001486,0.006521,0.024870,0.001305,0.000861,-0.011741,0.019409,0.000526,-0.019875,-0.000900,0.013504,0.026063,0.001229,0.002840,-0.011796,-0.015639,0.003439,-0.018627,0.005597,0.015010
-0.018700,0.006300,0.005800,-0.027930,0.007056,0.006335,-0.017169,0.002023,0.005563,0.002278,-0.001479,0.001849,-0.026488,0.007067,0.005081,-0.016727,0.005190,0.005030,-0.001213,0.002267,0.002478,-0.014621,0.006033,0.006194,0.031227,0.005737,-0.000089,-0.006355,0.025037,-0.000049,-0.015197,0.003503,0.013407,0.032064,0.005687,0.002017,-0.007002,-0.012494,0.003063,-0.014250,0.009603,0.015013
-0.019750,0.008025,0.006875,-0.030259,0.008914,0.007535,-0.018089,0.003627,0.006698,0.002911,-0.000110,0.002721,-0.028753,0.008927,0.006052,-0.017499,0.006465,0.006019,-0.000801,0.003038,0.003317,-0.015075,0.007701,0.007317,0.036346,0.007407,0.000055,-0.003827,0.028168,0.000361,-0.013800,0.005976,0.013002,0.038098,0.007326,0.002366,-0.003365,-0.012213,0.003784,-0.012165,0.011450,0.014772
