body_0_x,body_0_y,body_0_z,body_1_x,body_1_y,body_1_z,body_2_x,body_2_y,body_2_z,body_3_x,body_3_y,body_3_z,body_4_x,body_4_y,body_4_z,body_5_x,body_5_y,body_5_z,body_6_x,body_6_y,body_6_z,body_7_x,body_7_y,body_7_z,body_8_x,body_8_y,body_8_z,body_9_x,body_9_y,body_9_z,body_10_x,body_10_y,body_10_z,body_11_x,body_11_y,body_11_z,body_12_x,body_12_y,body_12_z,body_13_x,body_13_y,body_13_z
0.044695,-0.008864,0.783355,0.045432,0.108491,0.651046,0.031425,0.127091,0.345702,-0.026285,0.139661,0.033912,0.046074,-0.124408,0.649430,0.039381,-0.141588,0.343825,-0.013844,-0.153824,0.031310,0.039814,-0.008994,0.827262,0.066189,0.131524,1.071021,0.097939,0.173427,0.894476,0.235499,0.092278,0.810687,0.054172,-0.149243,1.072171,0.082165,-0.195147,0.895987,0.226126,-0.126736,0.811585
0.044603,-0.008827,0.783369,0.045378,0.108522,0.651054,0.031334,0.127119,0.345711,-0.026330,0.139718,0.033914,0.045904,-0.124378,0.649449,0.039291,-0.141539,0.343841,-0.013856,-0.153743,0.031311,0.039732,-0.008951,0.827278,0.066300,0.131579,1.071005,0.097804,0.173674,0.894462,0.235327,0.092438,0.810683,0.054083,-0.149180,1.072196,0.081746,-0.195345,0.896027,0.225775,-0.127075,0.811614
0.044437,-0.008734,0.783341,0.045248,0.108610,0.651022,0.031170,0.127207,0.345680,-0.026425,0.139844,0.033871,0.045653,-0.124290,0.649424,0.039116,-0.141424,0.343814,-0.013922,-0.153591,0.031262,0.039577,-0.008854,0.827251,0.066348,0.131695,1.070944,0.097593,0.173977,0.894399,0.235067,0.092625,0.810644,0.053940,-0.149057,1.072181,0.081265,-0.195481,0.896027,0.225347,-0.127313,0.811613
0.044161,-0.008829,0.783327,0.044989,0.108511,0.651004,0.030892,0.127118,0.345663,-0.026552,0.139813,0.033828,0.045311,-0.124389,0.649413,0.038828,-0.141494,0.343800,-0.014105,-0.153632,0.031229,0.039312,-0.008945,0.827238,0.066292,0.131636,1.070888,0.097270,0.174095,0.894339,0.234686,0.092594,0.810629,0.053707,-0.149109,1.072186,0.080689,-0.195798,0.896050,0.224811,-0.127695,0.811649
0.043829,-0.009018,0.783318,0.044665,0.108318,0.650992,0.030556,0.126939,0.345651,-0.026695,0.139701,0.033783,0.044921,-0.124582,0.649406,0.038483,-0.141658,0.343791,-0.014347,-0.153771,0.031201,0.038992,-0.009130,0.827230,0.066184,0.131490,1.070831,0.096895,0.174121,0.894277,0.234247,0.092438,0.810643,0.053428,-0.149249,1.072200,0.080069,-0.196205,0.896083,0.224225,-0.128132,0.811719
0.044224,-0.009231,0.783351,0.045072,0.108102,0.651021,0.030924,0.126742,0.345684,-0.026210,0.139571,0.033796,0.045248,-0.124799,0.649441,0.038887,-0.141820,0.343821,-0.013812,-0.153870,0.031206,0.039400,-0.009339,0.827265,0.066860,0.131305,1.070820,0.097276,0.174116,0.894258,0.234541,0.092215,0.810702,0.053919,-0.149426,1.072246,0.080185,-0.196642,0.896142,0.224364,-0.128568,0.811824
0.044443,-0.009416,0.783381,0.045286,0.107912,0.651047,0.031100,0.126560,0.345711,-0.025890,0.139445,0.033798,0.045400,-0.124988,0.649474,0.039106,-0.141966,0.343851,-0.013473,-0.153969,0.031212,0.039635,-0.009520,0.827297,0.067369,0.131151,1.070802,0.097474,0.174148,0.894233,0.234651,0.092010,0.810780,0.054270,-0.149573,1.072288,0.080154,-0.197049,0.896197,0.224342,-0.128927,0.811949
0.044309,-0.009546,0.783403,0.045117,0.107776,0.651063,0.030893,0.126409,0.345728,-0.025903,0.139332,0.033779,0.045204,-0.125125,0.649501,0.038955,-0.142080,0.343875,-0.013523,-0.154070,0.031218,0.039521,-0.009646,0.827321,0.067542,0.131057,1.070773,0.097299,0.174250,0.894193,0.234390,0.091870,0.810858,0.054340,-0.149663,1.072320,0.079821,-0.197397,0.896241,0.223995,-0.129168,0.812076
0.044116,-0.009541,0.783441,0.044880,0.107777,0.651097,0.030651,0.126419,0.345762,-0.025949,0.139400,0.033779,0.044949,-0.125123,0.649541,0.038749,-0.142059,0.343913,-0.013580,-0.154046,0.031229,0.039352,-0.009639,0.827361,0.067676,0.131096,1.070758,0.097061,0.174495,0.894166,0.234063,0.091855,0.810972,0.054391,-0.149621,1.072365,0.079451,-0.197614,0.896296,0.223600,-0.129238,0.812238
0.043894,-0.009468,0.783487,0.044608,0.107848,0.651140,0.030391,0.126509,0.345806,-0.026011,0.139558,0.033787,0.044664,-0.125052,0.649587,0.038515,-0.141972,0.343958,-0.013642,-0.153959,0.031244,0.039156,-0.009564,0.827410,0.067791,0.131202,1.070750,0.096791,0.174814,0.894148,0.233704,0.091895,0.811126,0.054434,-0.149512,1.072416,0.079063,-0.197769,0.896359,0.223184,-0.129212,0.812438
0.043702,-0.009561,0.783546,0.044353,0.107756,0.651197,0.030157,0.126431,0.345864,-0.026099,0.139530,0.033819,0.044391,-0.125145,0.649645,0.038332,-0.142045,0.344012,-0.013621,-0.154025,0.031262,0.038997,-0.009657,0.827473,0.067989,0.131149,1.070746,0.096551,0.174983,0.894127,0.233369,0.091773,0.811287,0.054596,-0.149564,1.072480,0.078753,-0.198091,0.896432,0.222822,-0.129311,0.812652
0.043508,-0.009612,0.783613,0.044085,0.107708,0.651265,0.029936,0.126392,0.345930,-0.026175,0.139528,0.033858,0.044116,-0.125193,0.649708,0.038152,-0.142082,0.344073,-0.013603,-0.154064,0.031288,0.038839,-0.009709,0.827544,0.068216,0.131130,1.070750,0.096309,0.175202,0.894116,0.233031,0.091690,0.811478,0.054809,-0.149584,1.072543,0.078466,-0.198381,0.896502,0.222474,-0.129339,0.812890
0.043309,-0.009577,0.783694,0.043789,0.107750,0.651350,0.029738,0.126434,0.346010,-0.026227,0.139580,0.033909,0.043836,-0.125151,0.649781,0.037978,-0.142047,0.344145,-0.013595,-0.154052,0.031329,0.038683,-0.009676,0.827629,0.068502,0.131182,1.070768,0.096064,0.175518,0.894117,0.232684,0.091707,0.811681,0.055122,-0.149534,1.072606,0.078232,-0.198595,0.896566,0.222153,-0.129242,0.813128
0.043117,-0.009527,0.783758,0.043492,0.107810,0.651420,0.029555,0.126488,0.346075,-0.026230,0.139641,0.033939,0.043554,-0.125091,0.649835,0.037821,-0.141999,0.344197,-0.013499,-0.154039,0.031338,0.038538,-0.009630,0.827698,0.068867,0.131236,1.070768,0.095867,0.175851,0.894100,0.232371,0.091711,0.811883,0.055490,-0.149481,1.072641,0.078014,-0.198811,0.896601,0.221847,-0.129134,0.813357
0.042928,-0.009470,0.783814,0.043195,0.107878,0.651484,0.029380,0.126548,0.346133,-0.026209,0.139707,0.033959,0.043269,-0.125022,0.649879,0.037670,-0.141944,0.344240,-0.013362,-0.154024,0.031332,0.038398,-0.009577,0.827759,0.069271,0.131290,1.070758,0.095700,0.176198,0.894078,0.232087,0.091705,0.812113,0.055887,-0.149428,1.072663,0.077809,-0.199035,0.896625,0.221563,-0.129019,0.813611
0.042694,-0.009385,0.783938,0.042835,0.107976,0.651616,0.029195,0.126603,0.346255,-0.026173,0.139729,0.034037,0.042928,-0.124924,0.649991,0.037501,-0.141877,0.344350,-0.013319,-0.153998,0.031406,0.038221,-0.009496,0.827889,0.069736,0.131386,1.070794,0.095519,0.176595,0.894096,0.231774,0.091740,0.812377,0.056373,-0.149333,1.072751,0.077629,-0.199240,0.896716,0.221274,-0.128854,0.813914
0.042390,-0.009337,0.784063,0.042388,0.108038,0.651751,0.028919,0.126613,0.346379,-0.026193,0.139702,0.034111,0.042513,-0.124862,0.650102,0.037262,-0.141847,0.344460,-0.013307,-0.154017,0.031474,0.037979,-0.009453,0.828020,0.070183,0.131438,1.070828,0.095301,0.176969,0.894118,0.231423,0.091736,0.812666,0.056846,-0.149283,1.072831,0.077415,-0.199501,0.896803,0.220949,-0.128724,0.814238
0.041946,-0.009362,0.784191,0.041764,0.108030,0.651891,0.028463,0.126530,0.346507,-0.026323,0.139572,0.034176,0.041950,-0.124870,0.650214,0.036882,-0.141889,0.344571,-0.013357,-0.154126,0.031531,0.037606,-0.009484,0.828155,0.070596,0.131405,1.070858,0.095002,0.177287,0.894138,0.230972,0.091659,0.812948,0.057287,-0.149318,1.072898,0.077122,-0.199861,0.896879,0.220527,-0.128668,0.814549
0.041558,-0.009266,0.784309,0.041193,0.108141,0.652020,0.028097,0.126546,0.346621,-0.026312,0.139522,0.034218,0.041414,-0.124758,0.650317,0.036539,-0.141815,0.344673,-0.013386,-0.154112,0.031581,0.037298,-0.009394,0.828281,0.071178,0.131490,1.070863,0.094832,0.177746,0.894139,0.230628,0.091700,0.813206,0.057888,-0.149234,1.072945,0.076943,-0.200127,0.896941,0.220204,-0.128500,0.814839
0.041198,-0.009110,0.784423,0.040647,0.108312,0.652144,0.027776,0.126611,0.346729,-0.026231,0.139513,0.034250,0.040890,-0.124587,0.650417,0.036213,-0.141682,0.344772,-0.013406,-0.154036,0.031630,0.037022,-0.009243,0.828403,0.071845,0.131634,1.070854,0.094748,0.178288,0.894136,0.230364,0.091800,0.813484,0.058570,-0.149090,1.072979,0.076842,-0.200361,0.897002,0.219957,-0.128283,0.815150
0.040768,-0.008945,0.784584,0.039982,0.108498,0.652321,0.027374,0.126691,0.346889,-0.026195,0.139518,0.034327,0.040263,-0.124401,0.650559,0.035839,-0.141556,0.344914,-0.013418,-0.153991,0.031714,0.036695,-0.009086,0.828574,0.072632,0.131787,1.070865,0.094679,0.178873,0.894153,0.230076,0.091939,0.813726,0.059412,-0.148941,1.073039,0.076808,-0.200615,0.897092,0.219717,-0.128042,0.815430
0.040233,-0.008778,0.784749,0.039195,0.108688,0.652504,0.026861,0.126776,0.347055,-0.026256,0.139528,0.034408,0.039518,-0.124211,0.650704,0.035350,-0.141424,0.345058,-0.013546,-0.153937,0.031800,0.036271,-0.008928,0.828749,0.073399,0.131936,1.070865,0.094573,0.179487,0.894171,0.229735,0.092091,0.813972,0.060244,-0.148794,1.073088,0.076746,-0.200902,0.897183,0.219430,-0.127806,0.815712
0.039487,-0.008606,0.784927,0.038160,0.108887,0.652705,0.026128,0.126869,0.347237,-0.026507,0.139544,0.034501,0.038533,-0.124012,0.650859,0.034632,-0.141281,0.345213,-0.013902,-0.153870,0.031897,0.035649,-0.008766,0.828938,0.074126,0.132083,1.070853,0.094350,0.180136,0.894184,0.229238,0.092265,0.814165,0.061049,-0.148650,1.073123,0.076586,-0.201218,0.897267,0.218997,-0.127570,0.815943
0.038836,-0.008457,0.785087,0.037183,0.109064,0.652890,0.025487,0.126950,0.347404,-0.026557,0.139576,0.034561,0.037614,-0.123833,0.650995,0.034032,-0.141174,0.345349,-0.014005,-0.153870,0.031956,0.035140,-0.008628,0.829110,0.075101,0.132229,1.070780,0.094315,0.180797,0.894140,0.228891,0.092436,0.814272,0.062120,-0.148507,1.073128,0.076635,-0.201583,0.897338,0.218728,-0.127361,0.816110
0.038234,-0.008318,0.785240,0.036237,0.109233,0.653071,0.024893,0.127027,0.347565,-0.026504,0.139618,0.034609,0.036730,-0.123664,0.651125,0.033493,-0.141086,0.345479,-0.013980,-0.153903,0.031999,0.034687,-0.008500,0.829275,0.076202,0.132376,1.070674,0.094402,0.181479,0.894075,0.228651,0.092613,0.814359,0.063327,-0.148364,1.073115,0.076817,-0.201984,0.897409,0.218572,-0.127173,0.816270
0.037422,-0.008203,0.785498,0.035005,0.109377,0.653358,0.024098,0.127058,0.347831,-0.026649,0.139567,0.034759,0.035640,-0.123520,0.651361,0.032845,-0.140999,0.345714,-0.014089,-0.153914,0.032150,0.034043,-0.008397,0.829546,0.077292,0.132537,1.070608,0.094367,0.182180,0.894048,0.228244,0.092819,0.814412,0.064593,-0.148209,1.073186,0.076971,-0.202418,0.897580,0.218302,-0.126982,0.816430
0.036653,-0.008112,0.785754,0.033790,0.109497,0.653646,0.023338,0.127064,0.348097,-0.026690,0.139496,0.034900,0.034587,-0.123398,0.651595,0.032239,-0.140945,0.345949,-0.014126,-0.153975,0.032299,0.033450,-0.008319,0.829815,0.078499,0.132687,1.070508,0.094451,0.182881,0.893999,0.227944,0.093026,0.814434,0.066004,-0.148065,1.073235,0.077282,-0.202891,0.897747,0.218160,-0.126808,0.816570
0.035972,-0.008068,0.786006,0.032609,0.109572,0.653934,0.022652,0.127016,0.348363,-0.026516,0.139383,0.035020,0.033613,-0.123322,0.651827,0.031722,-0.140960,0.346182,-0.014017,-0.154140,0.032439,0.032960,-0.008289,0.830081,0.079938,0.132816,1.070349,0.094719,0.183559,0.893896,0.227799,0.093224,0.814351,0.067704,-0.147943,1.073253,0.077857,-0.203412,0.897899,0.218218,-0.126656,0.816626
0.035133,-0.008021,0.786276,0.031223,0.109652,0.654247,0.021830,0.126979,0.348652,-0.026425,0.139275,0.035158,0.032505,-0.123241,0.652074,0.031151,-0.140971,0.346432,-0.013975,-0.154299,0.032599,0.032319,-0.008258,0.830364,0.081344,0.132976,1.070151,0.094879,0.184273,0.893758,0.227539,0.093523,0.814157,0.069520,-0.147797,1.073244,0.078532,-0.203916,0.898035,0.218277,-0.126412,0.816580
0.034215,-0.007972,0.786555,0.029735,0.109735,0.654574,0.020940,0.126951,0.348956,-0.026375,0.139175,0.035309,0.031329,-0.123155,0.652330,0.030553,-0.140976,0.346692,-0.013966,-0.154450,0.032771,0.031604,-0.008227,0.830655,0.082734,0.133154,1.069920,0.095051,0.184997,0.893599,0.227295,0.093871,0.813910,0.071397,-0.147634,1.073205,0.079329,-0.204405,0.898154,0.218413,-0.126120,0.816484
0.033309,-0.007915,0.786817,0.028276,0.109832,0.654892,0.020239,0.126967,0.349250,-0.026217,0.139091,0.035465,0.030214,-0.123054,0.652564,0.030206,-0.140952,0.346929,-0.013903,-0.154506,0.032948,0.030894,-0.008192,0.830928,0.084343,0.133356,1.069594,0.095344,0.185740,0.893346,0.227139,0.094315,0.813426,0.073638,-0.147451,1.073068,0.080453,-0.204857,0.898178,0.218750,-0.125732,0.816148
0.032296,-0.007845,0.787055,0.026716,0.109947,0.655194,0.019500,0.127017,0.349529,-0.026086,0.139038,0.035606,0.029042,-0.122934,0.652770,0.029891,-0.140939,0.347141,-0.013931,-0.154581,0.033120,0.030069,-0.008146,0.831176,0.085897,0.133580,1.069199,0.095679,0.186478,0.893034,0.227031,0.094792,0.812851,0.075861,-0.147244,1.072859,0.081680,-0.205271,0.898139,0.219166,-0.125311,0.815719
0.031065,-0.007748,0.787244,0.024948,0.110100,0.655459,0.018678,0.127134,0.349773,-0.026011,0.139047,0.035711,0.027754,-0.122775,0.652914,0.029639,-0.140948,0.347300,-0.014143,-0.154699,0.033276,0.029008,-0.008078,0.831373,0.087328,0.133845,1.068692,0.095956,0.187229,0.892614,0.226863,0.095339,0.812090,0.078036,-0.146996,1.072534,0.082958,-0.205625,0.897988,0.219578,-0.124823,0.815102
0.029758,-0.007710,0.787346,0.023158,0.110222,0.655664,0.018023,0.127267,0.349959,-0.025949,0.139035,0.035786,0.026497,-0.122644,0.652945,0.029859,-0.141000,0.347354,-0.014261,-0.154763,0.033379,0.027849,-0.008079,0.831481,0.088825,0.134037,1.068030,0.096332,0.187898,0.892047,0.226780,0.095892,0.811054,0.080381,-0.146821,1.072019,0.084490,-0.206008,0.897642,0.220159,-0.124338,0.814182
0.028412,-0.007702,0.787404,0.021356,0.110327,0.655838,0.017452,0.127410,0.350119,-0.025895,0.139018,0.035850,0.025254,-0.122528,0.652920,0.030312,-0.141067,0.347363,-0.014332,-0.154792,0.033463,0.026642,-0.008116,0.831545,0.090355,0.134202,1.067267,0.096887,0.188515,0.891384,0.226882,0.096454,0.809856,0.082813,-0.146670,1.071384,0.086282,-0.206385,0.897174,0.220965,-0.123859,0.813086
0.027088,-0.007701,0.787380,0.019630,0.110476,0.655976,0.017387,0.127662,0.350249,-0.025554,0.139021,0.035914,0.024207,-0.122363,0.652768,0.031760,-0.141231,0.347282,-0.014274,-0.154854,0.033590,0.025433,-0.008176,0.831525,0.092218,0.134322,1.066307,0.097761,0.189086,0.890531,0.227221,0.097037,0.808248,0.085628,-0.146561,1.070506,0.088473,-0.206752,0.896449,0.222050,-0.123374,0.811544
0.025628,-0.007768,0.787309,0.017772,0.110577,0.656090,0.017463,0.127925,0.350367,-0.025271,0.138979,0.035992,0.023102,-0.122242,0.652551,0.033499,-0.141462,0.347169,-0.014234,-0.154930,0.033740,0.024084,-0.008312,0.831457,0.094100,0.134372,1.065209,0.098801,0.189565,0.889544,0.227703,0.097584,0.806394,0.088500,-0.146516,1.069466,0.090892,-0.207150,0.895557,0.223306,-0.122939,0.809737
0.023899,-0.007970,0.787148,0.015652,0.110586,0.656158,0.017820,0.128208,0.350461,-0.025105,0.138840,0.036099,0.021885,-0.122204,0.652208,0.035822,-0.141834,0.346993,-0.014230,-0.155044,0.033935,0.022457,-0.008599,0.831298,0.096015,0.134268,1.063881,0.099913,0.189883,0.888330,0.228180,0.098048,0.804098,0.091480,-0.146621,1.068151,0.093495,-0.207642,0.894373,0.224617,-0.122596,0.807452
0.021998,-0.008211,0.786865,0.013390,0.110577,0.656130,0.018736,0.128633,0.350500,-0.024950,0.138702,0.036231,0.020587,-0.122178,0.651730,0.038583,-0.142253,0.346754,-0.014058,-0.155130,0.034133,0.020658,-0.008931,0.831017,0.098066,0.134105,1.062282,0.101224,0.190138,0.886850,0.228778,0.098534,0.801314,0.094672,-0.146779,1.066500,0.096411,-0.208113,0.892831,0.226110,-0.122227,0.804629
0.020011,-0.008471,0.786521,0.011058,0.110560,0.656058,0.019931,0.129148,0.350546,-0.024800,0.138602,0.036412,0.019249,-0.122153,0.651187,0.041561,-0.142671,0.346525,-0.013798,-0.155148,0.034385,0.018773,-0.009287,0.830674,0.100183,0.133930,1.060498,0.102826,0.190342,0.885181,0.229643,0.099035,0.798227,0.097966,-0.146939,1.064629,0.099678,-0.208518,0.891047,0.227900,-0.121820,0.801475
0.017669,-0.008773,0.785970,0.008343,0.110482,0.655779,0.021548,0.129739,0.350469,-0.024828,0.138378,0.036561,0.017568,-0.122182,0.650461,0.044468,-0.143096,0.346195,-0.013749,-0.155065,0.034586,0.016559,-0.009677,0.830125,0.102610,0.133681,1.058222,0.104618,0.190450,0.883013,0.230489,0.099528,0.794246,0.101599,-0.147164,1.062176,0.103180,-0.208855,0.888634,0.229693,-0.121377,0.797356
0.015218,-0.009099,0.785330,0.005495,0.110368,0.655414,0.023187,0.130365,0.350382,-0.024878,0.138215,0.036720,0.015745,-0.122243,0.649667,0.047328,-0.143509,0.345874,-0.013656,-0.154912,0.034804,0.014254,-0.010087,0.829487,0.105110,0.133438,1.055680,0.106726,0.190471,0.880553,0.231627,0.100025,0.789861,0.105333,-0.147372,1.059426,0.107043,-0.209054,0.885883,0.231803,-0.120862,0.792808
0.012545,-0.009471,0.784513,0.002376,0.110183,0.654869,0.024865,0.131023,0.350213,-0.024978,0.138101,0.036822,0.013637,-0.122371,0.648731,0.050093,-0.143936,0.345503,-0.013492,-0.154721,0.034962,0.011762,-0.010533,0.828671,0.107757,0.133173,1.052703,0.109080,0.190363,0.877626,0.232931,0.100528,0.784789,0.109269,-0.147588,1.056185,0.111231,-0.209084,0.882580,0.234120,-0.120250,0.787527
