body_0_angvel_x,body_0_angvel_y,body_0_angvel_z,body_1_angvel_x,body_1_angvel_y,body_1_angvel_z,body_2_angvel_x,body_2_angvel_y,body_2_angvel_z,body_3_angvel_x,body_3_angvel_y,body_3_angvel_z,body_4_angvel_x,body_4_angvel_y,body_4_angvel_z,body_5_angvel_x,body_5_angvel_y,body_5_angvel_z,body_6_angvel_x,body_6_angvel_y,body_6_angvel_z,body_7_angvel_x,body_7_angvel_y,body_7_angvel_z,body_8_angvel_x,body_8_angvel_y,body_8_angvel_z,body_9_angvel_x,body_9_angvel_y,body_9_angvel_z,body_10_angvel_x,body_10_angvel_y,body_10_angvel_z,body_11_angvel_x,body_11_angvel_y,body_11_angvel_z,body_12_angvel_x,body_12_angvel_y,body_12_angvel_z,body_13_angvel_x,body_13_angvel_y,body_13_angvel_z
0.064025,1.019784,0.023335,0.280099,-1.507615,-0.073889,-0.244414,0.712619,0.038461,0.043493,0.065195,0.007467,0.067792,-1.564125,-0.232380,0.075097,0.605267,-0.029193,-0.005952,0.053405,0.000256,-0.002196,1.082786,-0.036866,-0.746799,-0.702875,-0.341323,-0.459029,-0.317849,-0.552468,-0.548921,-0.637507,-0.303238,0.955399,-0.542371,0.316374,0.607928,-0.252405,0.474789,0.792534,-0.341404,0.377313
0.051309,1.054046,0.024491,0.292493,-1.568427,-0.063847,-0.247104,0.751024,0.036357,0.050700,0.031412,0.003975,0.077889,-1.631168,-0.233092,0.085997,0.627375,-0.042101,-0.013009,0.033427,-0.010424,-0.005083,1.084977,-0.034730,-0.660386,-0.724476,-0.347014,-0.415821,-0.390594,-0.588439,-0.523097,-0.736500,-0.372735,0.855915,-0.595169,0.328469,0.461806,-0.294107,0.429806,0.702236,-0.350477,0.235873
0.037488,1.090963,0.022340,0.302621,-1.620067,-0.054934,-0.251128,0.779867,0.037448,0.053472,-0.009288,0.004196,0.088660,-1.690751,-0.233349,0.095897,0.643666,-0.053509,-0.017541,0.016053,-0.020054,-0.015162,1.098638,-0.037344,-0.544751,-0.738945,-0.355270,-0.356209,-0.466064,-0.635048,-0.479473,-0.847713,-0.443379,0.730302,-0.643363,0.332458,0.313048,-0.345569,0.374916,0.618757,-0.386719,0.076152
0.031915,1.119500,0.022744,0.310007,-1.656892,-0.046099,-0.260399,0.789349,0.049627,0.047273,-0.049178,0.016455,0.096969,-1.726445,-0.234309,0.099837,0.671972,-0.062720,-0.023055,0.017249,-0.028044,-0.030997,1.122653,-0.044465,-0.434245,-0.762823,-0.365521,-0.284441,-0.526676,-0.703849,-0.424447,-0.929665,-0.494906,0.599702,-0.682041,0.327697,0.192140,-0.401809,0.339790,0.551372,-0.450828,-0.036617
0.025274,1.162351,0.020436,0.322767,-1.702412,-0.034406,-0.270478,0.797428,0.067773,0.041250,-0.086639,0.035038,0.107396,-1.774414,-0.235829,0.102904,0.687767,-0.069924,-0.027233,0.005712,-0.034043,-0.059433,1.157584,-0.055442,-0.312001,-0.772231,-0.372338,-0.198945,-0.572560,-0.760923,-0.352285,-1.014149,-0.521184,0.464046,-0.728211,0.318568,0.075322,-0.468671,0.307110,0.499599,-0.538211,-0.157137
0.020895,1.198129,0.016526,0.330533,-1.734252,-0.025203,-0.281604,0.799475,0.080655,0.033408,-0.103471,0.049336,0.114090,-1.810303,-0.240584,0.098544,0.683914,-0.079654,-0.033189,-0.012030,-0.043309,-0.086984,1.186053,-0.063471,-0.209172,-0.769573,-0.366698,-0.108871,-0.589940,-0.771897,-0.269703,-1.066784,-0.501585,0.347570,-0.768931,0.307400,-0.024179,-0.524895,0.290079,0.445362,-0.617574,-0.227120
0.011083,1.244829,0.018906,0.328111,-1.755949,-0.011031,-0.289971,0.765061,0.092149,0.020133,-0.127953,0.063480,0.118505,-1.822627,-0.231285,0.110191,0.667032,-0.092729,-0.028419,-0.023579,-0.057058,-0.115376,1.236960,-0.068825,-0.122376,-0.771538,-0.356015,-0.041261,-0.617598,-0.771651,-0.198369,-1.112992,-0.477882,0.249529,-0.812488,0.301510,-0.088457,-0.597424,0.244598,0.396968,-0.724307,-0.331002
0.001483,1.286103,0.023586,0.319086,-1.771142,0.002261,-0.295097,0.719189,0.096125,0.008864,-0.135002,0.070790,0.120210,-1.824467,-0.218262,0.122766,0.634716,-0.104320,-0.023970,-0.033321,-0.070103,-0.139962,1.287930,-0.070523,-0.065187,-0.771490,-0.337446,-0.003780,-0.645232,-0.745421,-0.149043,-1.146925,-0.427275,0.179732,-0.847886,0.297181,-0.127995,-0.658399,0.191650,0.359356,-0.818350,-0.448865
-0.002290,1.305508,0.026230,0.307531,-1.783392,0.009223,-0.297074,0.686688,0.086861,0.006848,-0.099569,0.065147,0.119874,-1.828868,-0.212210,0.120254,0.584698,-0.110296,-0.031856,-0.045626,-0.078555,-0.155681,1.316474,-0.067631,-0.047809,-0.763188,-0.308334,-0.001155,-0.663143,-0.678346,-0.130224,-1.162875,-0.326857,0.145675,-0.864558,0.292320,-0.157140,-0.680999,0.152214,0.334269,-0.861889,-0.559066
-0.003337,1.295248,0.044662,0.292955,-1.796191,0.027857,-0.289728,0.627204,0.084887,0.013981,-0.064954,0.066939,0.121688,-1.818426,-0.185332,0.126100,0.542854,-0.099149,-0.033406,-0.035845,-0.070510,-0.163760,1.317586,-0.055644,-0.049884,-0.755847,-0.267628,-0.028660,-0.689472,-0.595920,-0.150254,-1.173974,-0.199212,0.130208,-0.879515,0.292603,-0.169895,-0.700187,0.101407,0.328657,-0.895009,-0.724138
