body_0_vel_x,body_0_vel_y,body_0_vel_z,body_1_vel_x,body_1_vel_y,body_1_vel_z,body_2_vel_x,body_2_vel_y,body_2_vel_z,body_3_vel_x,body_3_vel_y,body_3_vel_z,body_4_vel_x,body_4_vel_y,body_4_vel_z,body_5_vel_x,body_5_vel_y,body_5_vel_z,body_6_vel_x,body_6_vel_y,body_6_vel_z,body_7_vel_x,body_7_vel_y,body_7_vel_z,body_8_vel_x,body_8_vel_y,body_8_vel_z,body_9_vel_x,body_9_vel_y,body_9_vel_z,body_10_vel_x,body_10_vel_y,body_10_vel_z,body_11_vel_x,body_11_vel_y,body_11_vel_z,body_12_vel_x,body_12_vel_y,body_12_vel_z,body_13_vel_x,body_13_vel_y,body_13_vel_z
-0.003825,-0.000425,0.000575,-0.001106,-0.000799,0.000257,-0.002492,-0.001212,0.000259,0.000685,0.000173,-0.000288,-0.007825,-0.000828,0.000853,-0.003173,-0.000805,0.000765,0.001022,0.000155,-0.000022,-0.003479,-0.000126,0.000614,0.006676,0.000812,-0.000911,0.004856,-0.005962,-0.003577,-0.002878,-0.012136,-0.006918,-0.004232,0.001220,0.001418,-0.011559,0.001149,0.000872,-0.019286,-0.001986,-0.000749
-0.003700,0.001175,0.001250,-0.001820,0.000843,0.000963,-0.003705,0.000714,0.001007,-0.001658,0.002085,0.000665,-0.007586,0.000821,0.001489,-0.003491,0.001663,0.001368,-0.000019,0.003259,0.000680,-0.003222,0.001447,0.001304,0.007197,0.002018,-0.000045,0.005298,-0.002248,-0.001717,-0.004045,-0.005169,-0.004871,-0.002971,0.002406,0.001839,-0.008992,0.003319,0.000999,-0.014887,0.001208,-0.000280
-0.006450,0.003250,-0.000350,-0.004620,0.002957,-0.000605,-0.006386,0.002894,-0.000559,-0.003482,0.004597,-0.001047,-0.010525,0.002938,-0.000147,-0.006623,0.004094,-0.000281,-0.001951,0.005835,-0.001181,-0.005921,0.003503,-0.000291,0.004831,0.004285,-0.001804,0.003385,0.001049,-0.003073,-0.007147,0.000705,-0.006043,-0.004963,0.004668,0.000326,-0.010735,0.006171,-0.000733,-0.016896,0.003611,-0.002015
-0.011050,-0.000050,-0.001050,-0.009714,-0.000280,-0.001256,-0.011058,-0.000039,-0.001205,-0.005545,0.002383,-0.002154,-0.014818,-0.000294,-0.000899,-0.011575,0.001118,-0.001033,-0.006208,0.002773,-0.002044,-0.010486,0.000171,-0.000987,0.000661,0.001430,-0.002826,-0.000947,-0.000346,-0.003522,-0.011327,0.000667,-0.006174,-0.008595,0.001801,-0.000157,-0.014847,0.003764,-0.001436,-0.021624,0.001226,-0.002908
-0.015200,-0.007100,-0.000575,-0.014560,-0.007288,-0.000751,-0.015353,-0.006698,-0.000702,-0.006754,-0.003578,-0.002198,-0.018299,-0.007297,-0.000454,-0.015836,-0.005855,-0.000573,-0.010609,-0.004517,-0.001538,-0.014635,-0.006905,-0.000512,-0.003275,-0.005122,-0.002685,-0.005502,-0.004932,-0.002610,-0.014389,-0.003659,-0.004792,-0.012071,-0.004761,0.000570,-0.019265,-0.002694,-0.000815,-0.026681,-0.004747,-0.002563
0.001575,-0.010050,0.000600,0.002065,-0.010225,0.000435,0.000802,-0.009396,0.000525,0.008550,-0.006060,-0.000800,-0.001582,-0.010232,0.000708,0.001457,-0.008135,0.000535,0.007310,-0.005946,-0.000579,0.002186,-0.009856,0.000668,0.015131,-0.008264,-0.001571,0.013993,-0.005989,-0.000677,0.007125,-0.003314,-0.002010,0.006096,-0.007887,0.001583,-0.000778,-0.004694,-0.000221,-0.010033,-0.007044,-0.002445
0.015350,-0.009950,0.001575,0.015534,-0.010151,0.001384,0.013617,-0.009487,0.001496,0.020122,-0.006408,0.000391,0.011965,-0.010158,0.001701,0.015571,-0.007687,0.001493,0.021847,-0.004953,0.000275,0.016073,-0.009752,0.001655,0.030734,-0.008464,-0.000601,0.030909,-0.004506,0.000955,0.025966,-0.000666,0.000397,0.021945,-0.008090,0.002293,0.015525,-0.003676,0.000044,0.004224,-0.006320,-0.002715
0.002125,-0.007875,0.001300,0.001135,-0.008144,0.001033,-0.000763,-0.008328,0.001092,0.007657,-0.005959,-0.000414,-0.001082,-0.008151,0.001486,0.001718,-0.006504,0.001344,0.007232,-0.005009,0.000308,0.003043,-0.007687,0.001401,0.018272,-0.006212,-0.001042,0.018510,-0.001431,0.000846,0.014798,0.002022,0.000548,0.011435,-0.005914,0.001958,0.004496,-0.001104,-0.000477,-0.008065,-0.003264,-0.003684
-0.008175,-0.003125,0.001500,-0.010171,-0.003363,0.001242,-0.011237,-0.003526,0.001271,-0.001471,-0.001128,-0.000492,-0.011276,-0.003368,0.001658,-0.008909,-0.002343,0.001561,-0.002684,-0.001902,0.000437,-0.007055,-0.002978,0.001622,0.008960,-0.001414,-0.000976,0.008451,0.003310,0.000892,0.005136,0.006180,0.000585,0.003911,-0.001187,0.002034,-0.004263,0.003348,-0.000368,-0.018618,0.001264,-0.004085
-0.010375,0.001950,0.002100,-0.012715,0.001817,0.001923,-0.012560,0.002514,0.001959,-0.002683,0.005646,0.000212,-0.013498,0.001814,0.002165,-0.010999,0.002701,0.002071,-0.002977,0.002774,0.000643,-0.009145,0.002050,0.002234,0.007490,0.003575,-0.000430,0.005803,0.007575,0.001148,0.001859,0.010145,0.000607,0.003188,0.003772,0.002512,-0.006329,0.007606,0.000309,-0.022131,0.005267,-0.003743
