joint_0,joint_1,joint_2,joint_3,joint_4,joint_5,joint_6,joint_7,joint_8,joint_9,joint_10,joint_11,joint_12,joint_13,joint_14,joint_15,joint_16,joint_17,joint_18,joint_19,joint_20,joint_21,joint_22,joint_23,joint_24,joint_25,joint_26,joint_27,joint_28
-1.707153,-1.755610,-0.118012,0.218531,-0.132851,-0.172903,0.131261,-0.007856,0.521830,1.453966,1.428170,-1.599280,-1.669076,-0.464117,-0.390919,0.547577,-0.241565,0.041213,0.012309,-0.733191,0.791694,1.117846,1.012339,-0.525753,0.518454,-0.144470,-0.214462,0.011028,0.006114
-1.690843,-1.739837,-0.118127,0.217355,-0.132842,-0.173438,0.133131,-0.008580,0.521938,1.438246,1.413709,-1.594375,-1.664508,-0.459056,-0.386278,0.546694,-0.238939,0.039651,0.012494,-0.729700,0.793753,1.116160,1.011560,-0.528105,0.522468,-0.142613,-0.213662,0.009559,0.005477
-1.674128,-1.723671,-0.118157,0.216149,-0.132725,-0.173913,0.135016,-0.009285,0.522054,1.422347,1.399235,-1.588788,-1.659848,-0.453851,-0.381746,0.545679,-0.236429,0.038070,0.012760,-0.725894,0.795595,1.113961,1.010703,-0.530162,0.526304,-0.140554,-0.212670,0.008378,0.004908
-1.656779,-1.707066,-0.117954,0.215084,-0.132463,-0.174030,0.136584,-0.009892,0.521779,1.405891,1.384087,-1.581703,-1.653932,-0.448189,-0.376306,0.545050,-0.234364,0.036575,0.013040,-0.721391,0.796521,1.110335,1.008767,-0.531061,0.529895,-0.138840,-0.211672,0.008493,0.004723
-1.639101,-1.690061,-0.117711,0.214020,-0.132154,-0.174122,0.138286,-0.010483,0.521524,1.389230,1.368681,-1.573864,-1.647472,-0.442424,-0.370914,0.544317,-0.232519,0.035151,0.013436,-0.716465,0.797125,1.106414,1.006749,-0.532105,0.533539,-0.137249,-0.210702,0.008808,0.004575
-1.620764,-1.672255,-0.117384,0.212959,-0.131749,-0.174164,0.140255,-0.011043,0.521310,1.372160,1.352759,-1.564516,-1.639922,-0.436455,-0.365618,0.543379,-0.231120,0.033871,0.014061,-0.710692,0.797086,1.101905,1.004568,-0.533437,0.537292,-0.135906,-0.209787,0.009524,0.004498
-1.602172,-1.654195,-0.117225,0.211777,-0.131398,-0.174384,0.142479,-0.011715,0.521320,1.355037,1.336527,-1.554714,-1.631767,-0.430488,-0.360306,0.542301,-0.229714,0.032643,0.014812,-0.704450,0.796549,1.096513,1.002432,-0.534744,0.541073,-0.134629,-0.209109,0.011092,0.004275
-1.583452,-1.636007,-0.117148,0.210535,-0.131074,-0.174694,0.144829,-0.012443,0.521443,1.337887,1.320142,-1.544684,-1.623308,-0.424521,-0.354986,0.541167,-0.228318,0.031440,0.015625,-0.697973,0.795762,1.090680,1.000320,-0.536039,0.544867,-0.133385,-0.208550,0.013085,0.003978
-1.563465,-1.616379,-0.116920,0.208966,-0.130528,-0.174631,0.147148,-0.013274,0.521525,1.320144,1.303030,-1.533101,-1.612752,-0.418319,-0.349672,0.539641,-0.227002,0.030069,0.017026,-0.691126,0.794290,1.083740,0.998146,-0.537081,0.548848,-0.132241,-0.207576,0.015203,0.003230
-1.542924,-1.596128,-0.116581,0.207283,-0.130032,-0.174417,0.149368,-0.014248,0.521560,1.301881,1.285521,-1.521144,-1.601798,-0.412025,-0.344234,0.537989,-0.225817,0.028628,0.018416,-0.684130,0.792635,1.076337,0.995999,-0.537881,0.552632,-0.131076,-0.206592,0.017278,0.002542
-1.521278,-1.574632,-0.116021,0.205372,-0.129638,-0.173900,0.151389,-0.015508,0.521500,1.282579,1.267220,-1.508436,-1.590049,-0.405545,-0.338547,0.536063,-0.224871,0.027048,0.019782,-0.676835,0.790615,1.068010,0.993902,-0.538197,0.556025,-0.129868,-0.205590,0.019265,0.001977
-1.499260,-1.552471,-0.115243,0.203042,-0.129299,-0.172749,0.152987,-0.016969,0.521635,1.262707,1.248334,-1.494699,-1.577383,-0.399052,-0.332613,0.533646,-0.224373,0.025264,0.021149,-0.669743,0.788729,1.059064,0.991246,-0.537883,0.559027,-0.128293,-0.204056,0.020949,0.001331
-1.477058,-1.529978,-0.114356,0.200502,-0.128987,-0.171280,0.154372,-0.018530,0.521867,1.242550,1.229157,-1.480448,-1.564257,-0.392554,-0.326555,0.531114,-0.224228,0.023380,0.022517,-0.662753,0.786911,1.049809,0.988309,-0.537254,0.561833,-0.126535,-0.202256,0.022482,0.000645
-1.453551,-1.505820,-0.112399,0.198081,-0.128657,-0.168684,0.155333,-0.019956,0.521952,1.221903,1.209259,-1.465799,-1.550090,-0.385814,-0.320234,0.528184,-0.224990,0.021437,0.024146,-0.656667,0.783907,1.038984,0.984507,-0.534567,0.562491,-0.124146,-0.200014,0.023923,0.000436
-1.429476,-1.481100,-0.110372,0.195615,-0.128491,-0.165789,0.156300,-0.021531,0.522074,1.201205,1.189351,-1.450877,-1.535586,-0.379076,-0.314021,0.525379,-0.226407,0.019508,0.025800,-0.650809,0.780848,1.027643,0.980596,-0.531412,0.563126,-0.121706,-0.197293,0.025101,0.000395
-1.404267,-1.455258,-0.108205,0.193062,-0.128655,-0.162294,0.157277,-0.023402,0.522274,1.180406,1.169422,-1.435409,-1.520408,-0.372340,-0.308025,0.522545,-0.228853,0.017609,0.027505,-0.645408,0.777679,1.015274,0.976466,-0.527320,0.563717,-0.119167,-0.193611,0.025756,0.000691
-1.378488,-1.429141,-0.105700,0.190684,-0.128686,-0.158300,0.158188,-0.025370,0.522577,1.159596,1.149638,-1.419262,-1.504604,-0.365400,-0.302352,0.519770,-0.232368,0.015755,0.028951,-0.641304,0.773892,1.002135,0.971576,-0.521678,0.563154,-0.115984,-0.189773,0.026624,0.000929
-1.352423,-1.402888,-0.103026,0.188394,-0.128650,-0.154055,0.159066,-0.027387,0.522932,1.138780,1.129927,-1.402776,-1.488488,-0.358359,-0.296840,0.517216,-0.236610,0.013922,0.030267,-0.637850,0.769797,0.988611,0.966304,-0.515260,0.562014,-0.112478,-0.185857,0.027597,0.001138
-1.324635,-1.374666,-0.100021,0.185984,-0.128912,-0.149206,0.159902,-0.029446,0.523152,1.116967,1.109700,-1.385976,-1.471625,-0.350946,-0.291485,0.514575,-0.242571,0.011971,0.031373,-0.635838,0.765302,0.974137,0.960588,-0.507973,0.562161,-0.108461,-0.181933,0.028411,0.001473
-1.296270,-1.346071,-0.096804,0.183419,-0.129245,-0.144113,0.160708,-0.031608,0.523434,1.095197,1.089403,-1.369194,-1.454387,-0.343668,-0.286139,0.512020,-0.249196,0.009968,0.032500,-0.634142,0.760813,0.959538,0.954525,-0.500917,0.562550,-0.104468,-0.177939,0.028999,0.001794
-1.266751,-1.316729,-0.093164,0.180542,-0.129719,-0.138532,0.161452,-0.033981,0.523839,1.073509,1.068963,-1.352447,-1.436400,-0.336662,-0.280810,0.509268,-0.256777,0.007861,0.033669,-0.633075,0.756338,0.944687,0.947769,-0.494322,0.563421,-0.100523,-0.173805,0.029133,0.002085
-1.236652,-1.286357,-0.089510,0.177499,-0.130196,-0.132716,0.162108,-0.036346,0.524117,1.051106,1.048234,-1.335472,-1.417903,-0.329271,-0.275490,0.506112,-0.265155,0.005594,0.034696,-0.632152,0.751590,0.929599,0.939874,-0.487967,0.563543,-0.096226,-0.170161,0.028914,0.002162
-1.206261,-1.255470,-0.085851,0.174373,-0.130674,-0.126784,0.162720,-0.038707,0.524332,1.028345,1.027361,-1.318383,-1.399151,-0.321688,-0.270176,0.502595,-0.273772,0.003247,0.035654,-0.631300,0.746706,0.914392,0.931409,-0.481732,0.563291,-0.091754,-0.166761,0.028518,0.002130
-1.173935,-1.223225,-0.082312,0.171006,-0.131456,-0.120924,0.163295,-0.041294,0.524855,1.004361,1.005913,-1.301460,-1.379285,-0.314233,-0.264731,0.498820,-0.282415,0.000738,0.036671,-0.629870,0.741364,0.899027,0.921751,-0.476283,0.562751,-0.087410,-0.162426,0.025977,0.002538
-1.141252,-1.190630,-0.078739,0.167458,-0.132289,-0.115067,0.163947,-0.043887,0.525141,0.979980,0.984133,-1.284326,-1.359187,-0.306781,-0.259301,0.494747,-0.290833,-0.001718,0.037800,-0.628559,0.736083,0.883541,0.911470,-0.470674,0.561671,-0.083097,-0.158067,0.023151,0.002963
-1.107855,-1.157339,-0.075095,0.163545,-0.133223,-0.109215,0.164752,-0.046495,0.524952,0.954808,0.961692,-1.266770,-1.338623,-0.299336,-0.253900,0.490420,-0.299143,-0.004069,0.039153,-0.627489,0.730925,0.867811,0.899944,-0.464745,0.559514,-0.078846,-0.153660,0.019756,0.003423
-1.074166,-1.123930,-0.071944,0.159503,-0.134064,-0.103885,0.165349,-0.049240,0.524893,0.929065,0.939146,-1.249259,-1.318607,-0.291719,-0.248339,0.486284,-0.306432,-0.006446,0.040530,-0.626311,0.725722,0.852307,0.887286,-0.458609,0.557393,-0.074536,-0.148790,0.016407,0.004012
-1.040331,-1.090460,-0.069038,0.155394,-0.134858,-0.098814,0.165842,-0.052053,0.524899,0.903038,0.916549,-1.231771,-1.298865,-0.284017,-0.242698,0.482068,-0.313035,-0.008836,0.041920,-0.625079,0.720496,0.836916,0.874061,-0.452370,0.555290,-0.070195,-0.143687,0.013081,0.004666
-1.005425,-1.056587,-0.066468,0.151295,-0.135594,-0.094497,0.166810,-0.054432,0.524990,0.876587,0.893195,-1.214146,-1.279575,-0.276209,-0.236852,0.478287,-0.318636,-0.011180,0.043668,-0.623913,0.715215,0.822096,0.860235,-0.446785,0.553018,-0.066492,-0.138379,0.010161,0.005299
-0.970277,-1.022546,-0.064228,0.146993,-0.136383,-0.090468,0.167811,-0.056762,0.524997,0.849213,0.869432,-1.196213,-1.260531,-0.267967,-0.230753,0.474656,-0.323605,-0.013573,0.045401,-0.622707,0.710041,0.807379,0.846002,-0.441066,0.550977,-0.062376,-0.133099,0.007466,0.005850
-0.934645,-0.988168,-0.062647,0.142290,-0.137279,-0.087015,0.168875,-0.058994,0.524835,0.819994,0.844850,-1.177665,-1.241976,-0.258860,-0.224145,0.471643,-0.327626,-0.016069,0.047105,-0.621422,0.705080,0.792865,0.830954,-0.435080,0.549399,-0.057433,-0.127875,0.005224,0.006239
-0.898276,-0.952865,-0.061321,0.137486,-0.138261,-0.083970,0.170210,-0.061063,0.524749,0.789650,0.819221,-1.159314,-1.223777,-0.249191,-0.217114,0.468887,-0.330784,-0.018483,0.048834,-0.619869,0.700253,0.778969,0.815734,-0.428679,0.547496,-0.052296,-0.122333,0.002856,0.006469
-0.861539,-0.917098,-0.060123,0.132632,-0.139286,-0.081130,0.171681,-0.063052,0.524701,0.758743,0.793070,-1.141063,-1.205755,-0.239240,-0.209870,0.466169,-0.333419,-0.020857,0.050576,-0.618184,0.695493,0.765381,0.800428,-0.422071,0.545429,-0.047060,-0.116632,0.000425,0.006620
-0.824128,-0.881214,-0.059438,0.127358,-0.139820,-0.078788,0.173537,-0.064892,0.524901,0.726292,0.766249,-1.123160,-1.188766,-0.228332,-0.202433,0.464214,-0.334335,-0.023097,0.052482,-0.615908,0.690687,0.751406,0.785260,-0.413339,0.543213,-0.041350,-0.110648,-0.003393,0.006079
-0.786406,-0.845124,-0.058761,0.122193,-0.140431,-0.076443,0.175413,-0.066824,0.525096,0.693317,0.738948,-1.105274,-1.171979,-0.217454,-0.194860,0.462198,-0.334591,-0.025395,0.054411,-0.613208,0.685746,0.737448,0.770288,-0.404222,0.540866,-0.035643,-0.104372,-0.007313,0.005707
-0.748063,-0.808624,-0.058102,0.117244,-0.141195,-0.074092,0.177329,-0.068941,0.525281,0.659294,0.710685,-1.087424,-1.155594,-0.206636,-0.187016,0.460261,-0.333728,-0.027812,0.056388,-0.609659,0.680532,0.723522,0.755707,-0.394338,0.538256,-0.029944,-0.097514,-0.011437,0.005672
-0.710120,-0.772379,-0.057047,0.112545,-0.141616,-0.071527,0.179230,-0.071308,0.525563,0.625837,0.682632,-1.070067,-1.139768,-0.196112,-0.179438,0.458408,-0.331935,-0.030212,0.058332,-0.605735,0.675815,0.709694,0.741931,-0.384709,0.535074,-0.024176,-0.090742,-0.016183,0.005837
-0.672378,-0.736262,-0.055794,0.107971,-0.141866,-0.068855,0.181123,-0.073799,0.525894,0.592664,0.654683,-1.052958,-1.124221,-0.185734,-0.171992,0.456577,-0.329658,-0.032605,0.060260,-0.601624,0.671345,0.695917,0.728559,-0.375208,0.531606,-0.018374,-0.084014,-0.021241,0.006102
-0.635369,-0.700386,-0.054675,0.104044,-0.141780,-0.065778,0.183224,-0.076462,0.526096,0.560939,0.626568,-1.036135,-1.109266,-0.176416,-0.165283,0.454858,-0.326716,-0.034669,0.062299,-0.597270,0.667577,0.681694,0.716173,-0.367082,0.527467,-0.012983,-0.076479,-0.026825,0.006196
-0.599044,-0.665034,-0.053509,0.100370,-0.141538,-0.062588,0.185375,-0.078928,0.526189,0.530027,0.598972,-1.019520,-1.094635,-0.167602,-0.159157,0.453169,-0.323730,-0.036607,0.064350,-0.592766,0.663999,0.667096,0.704036,-0.359120,0.522946,-0.007610,-0.068813,-0.032290,0.006127
-0.564085,-0.630733,-0.052251,0.097197,-0.140983,-0.059171,0.187628,-0.080998,0.526067,0.500742,0.572417,-1.003321,-1.080651,-0.159794,-0.154196,0.451559,-0.320671,-0.038294,0.066424,-0.587962,0.660800,0.651745,0.692395,-0.351487,0.517663,-0.002270,-0.060888,-0.037517,0.005730
-0.530047,-0.597667,-0.050950,0.094456,-0.140207,-0.055786,0.189984,-0.082586,0.525800,0.473385,0.547295,-0.987003,-1.067026,-0.152931,-0.149798,0.450318,-0.317879,-0.039563,0.068580,-0.582016,0.657540,0.635736,0.680140,-0.344596,0.511241,0.002608,-0.052683,-0.042451,0.005273
-0.496469,-0.565220,-0.049628,0.091931,-0.139320,-0.052417,0.192391,-0.083931,0.525460,0.446993,0.522891,-0.970625,-1.053582,-0.146541,-0.145681,0.449457,-0.315415,-0.040624,0.070777,-0.575498,0.654250,0.619399,0.667578,-0.338074,0.504251,0.007254,-0.044338,-0.047239,0.004786
-0.465180,-0.534968,-0.049036,0.089891,-0.138086,-0.049308,0.194972,-0.084756,0.524602,0.423163,0.501138,-0.953655,-1.040844,-0.141110,-0.141963,0.448818,-0.312780,-0.041572,0.072911,-0.567289,0.649859,0.601395,0.652085,-0.332882,0.495374,0.012406,-0.035600,-0.050983,0.003022
-0.434738,-0.505527,-0.048586,0.087951,-0.136885,-0.046434,0.197473,-0.085483,0.523404,0.400144,0.480376,-0.936339,-1.028184,-0.135867,-0.138216,0.448754,-0.310383,-0.042460,0.074907,-0.558738,0.645160,0.583164,0.635741,-0.328160,0.486421,0.017821,-0.026850,-0.054181,0.000868
-0.405988,-0.477704,-0.048422,0.086213,-0.135752,-0.044029,0.199813,-0.086012,0.521528,0.378744,0.461595,-0.918332,-1.015678,-0.131003,-0.134407,0.449467,-0.308091,-0.043232,0.076628,-0.549502,0.639847,0.564482,0.617693,-0.324379,0.477314,0.023760,-0.018079,-0.056288,-0.002070
-0.377983,-0.450442,-0.048374,0.084617,-0.134414,-0.041788,0.201973,-0.086280,0.518565,0.357927,0.443126,-0.899450,-1.002763,-0.125920,-0.130400,0.450369,-0.306131,-0.044261,0.077947,-0.539888,0.634051,0.544420,0.597341,-0.320104,0.467493,0.030464,-0.008758,-0.058455,-0.005235
-0.350352,-0.423462,-0.048385,0.083092,-0.132974,-0.039629,0.204043,-0.086417,0.515057,0.337401,0.424814,-0.880131,-0.989643,-0.120728,-0.126293,0.451587,-0.304559,-0.045419,0.079066,-0.530085,0.628013,0.523667,0.575837,-0.315583,0.457313,0.037551,0.000837,-0.060654,-0.008515
-0.324738,-0.398505,-0.048743,0.081273,-0.131581,-0.037773,0.205351,-0.086438,0.508822,0.317398,0.406970,-0.858551,-0.974574,-0.115101,-0.122344,0.453830,-0.304182,-0.046936,0.079535,-0.519598,0.622385,0.502536,0.551991,-0.307326,0.447949,0.046032,0.010560,-0.062469,-0.011200
-0.300015,-0.374284,-0.048992,0.079499,-0.130167,-0.035816,0.206428,-0.086555,0.501270,0.297657,0.389149,-0.836277,-0.958830,-0.109562,-0.118533,0.456442,-0.304728,-0.048542,0.079767,-0.508913,0.617313,0.480815,0.527758,-0.297692,0.438889,0.054836,0.020252,-0.064204,-0.013424
-0.277072,-0.351538,-0.049025,0.077815,-0.128709,-0.033654,0.207044,-0.086860,0.491082,0.278440,0.371373,-0.812617,-0.941738,-0.104197,-0.115000,0.459320,-0.306647,-0.050327,0.079525,-0.497836,0.613354,0.457916,0.502752,-0.285303,0.430435,0.064288,0.029882,-0.065779,-0.014729
-0.255899,-0.329882,-0.049070,0.076384,-0.127044,-0.031181,0.207167,-0.087588,0.477454,0.259870,0.353394,-0.786220,-0.922352,-0.099131,-0.111977,0.462537,-0.309906,-0.052283,0.079145,-0.486193,0.610257,0.432800,0.476464,-0.270681,0.424175,0.074125,0.039278,-0.067788,-0.015034
-0.235611,-0.308773,-0.049121,0.075079,-0.125275,-0.028551,0.207042,-0.088527,0.462106,0.241624,0.335314,-0.758457,-0.901820,-0.094215,-0.109209,0.466291,-0.314206,-0.054325,0.078697,-0.474267,0.607591,0.406577,0.449535,-0.254944,0.419012,0.084153,0.048558,-0.070013,-0.014839
-0.215756,-0.287520,-0.048185,0.074701,-0.122881,-0.025679,0.206853,-0.089888,0.445176,0.224989,0.317127,-0.728871,-0.878959,-0.090908,-0.107346,0.469139,-0.319983,-0.056879,0.078620,-0.462623,0.606082,0.376037,0.421722,-0.238526,0.418813,0.092592,0.057866,-0.074217,-0.013426
-0.195649,-0.265783,-0.046935,0.074521,-0.120456,-0.022918,0.206780,-0.091423,0.428553,0.209135,0.299324,-0.698782,-0.855183,-0.088161,-0.106137,0.471817,-0.326196,-0.059325,0.078592,-0.451470,0.604665,0.345044,0.394550,-0.222052,0.419414,0.100781,0.067621,-0.078334,-0.012135
-0.175039,-0.243077,-0.045056,0.074733,-0.117969,-0.020378,0.206941,-0.093309,0.412543,0.194846,0.282291,-0.667685,-0.829575,-0.086536,-0.106233,0.473425,-0.332548,-0.061555,0.078660,-0.441299,0.603431,0.313144,0.368663,-0.205466,0.421614,0.108469,0.078272,-0.082278,-0.011088
-0.154412,-0.220636,-0.042812,0.075091,-0.115498,-0.018212,0.207237,-0.095264,0.397061,0.182054,0.266896,-0.637052,-0.803795,-0.085915,-0.107111,0.473166,-0.338091,-0.063287,0.078698,-0.431911,0.602457,0.282446,0.345625,-0.189203,0.420405,0.116390,0.091030,-0.085979,-0.009894
-0.133776,-0.198329,-0.040384,0.075520,-0.113035,-0.016234,0.207600,-0.097253,0.381843,0.170011,0.252319,-0.606651,-0.777930,-0.085796,-0.108379,0.471630,-0.342887,-0.064769,0.078722,-0.422915,0.601614,0.252349,0.324012,-0.173101,0.417492,0.124427,0.104842,-0.089561,-0.008627
-0.114624,-0.177705,-0.038223,0.076260,-0.110835,-0.014689,0.208063,-0.098954,0.366673,0.160580,0.240194,-0.577223,-0.752349,-0.086732,-0.110574,0.467541,-0.345736,-0.065441,0.078360,-0.414417,0.600743,0.224893,0.304197,-0.158298,0.408325,0.132714,0.120189,-0.092529,-0.006948
-0.096146,-0.157651,-0.036136,0.076999,-0.108713,-0.013280,0.208361,-0.100502,0.351433,0.151963,0.228820,-0.548608,-0.727515,-0.088031,-0.112997,0.462466,-0.347520,-0.066010,0.077979,-0.405818,0.599651,0.198195,0.284268,-0.144479,0.398224,0.140581,0.135448,-0.095665,-0.004990
-0.079017,-0.138737,-0.034194,0.077740,-0.106749,-0.012140,0.208327,-0.101747,0.336054,0.144975,0.218952,-0.521619,-0.704173,-0.090058,-0.115879,0.456144,-0.347899,-0.066372,0.077564,-0.397015,0.598114,0.173015,0.264112,-0.132628,0.386257,0.147605,0.150534,-0.099140,-0.002477
-0.063571,-0.121415,-0.032340,0.078466,-0.105060,-0.011299,0.207861,-0.102902,0.321103,0.140179,0.210958,-0.496826,-0.683085,-0.092936,-0.118944,0.449427,-0.347597,-0.066687,0.077081,-0.388278,0.595977,0.149259,0.244034,-0.122124,0.374544,0.153305,0.164448,-0.101863,0.000665
-0.048967,-0.104887,-0.030530,0.079186,-0.103509,-0.010607,0.207181,-0.104012,0.306365,0.136478,0.203901,-0.473130,-0.663125,-0.096238,-0.122100,0.442188,-0.346632,-0.066979,0.076563,-0.379574,0.593542,0.126216,0.223995,-0.112294,0.362957,0.158342,0.177777,-0.104212,0.004121
-0.036412,-0.089917,-0.029938,0.080097,-0.102112,-0.010030,0.205692,-0.105377,0.292224,0.134728,0.198797,-0.452569,-0.646565,-0.099846,-0.125026,0.436324,-0.345293,-0.067697,0.075912,-0.371158,0.589283,0.105382,0.205001,-0.103638,0.352610,0.162041,0.189921,-0.105953,0.006800
-0.024252,-0.075410,-0.029361,0.081034,-0.100670,-0.009547,0.204275,-0.106798,0.278449,0.133382,0.193992,-0.433219,-0.631084,-0.103450,-0.127828,0.431024,-0.343688,-0.068586,0.075242,-0.362952,0.584518,0.085214,0.186477,-0.094980,0.342251,0.165777,0.201800,-0.107544,0.009534
-0.012881,-0.061831,-0.028813,0.082024,-0.099138,-0.009249,0.203000,-0.108329,0.265404,0.132842,0.189788,-0.416294,-0.617758,-0.107047,-0.130382,0.427450,-0.342150,-0.069816,0.074535,-0.355166,0.578741,0.066381,0.168893,-0.086316,0.331864,0.169587,0.213146,-0.108831,0.012379
-0.002039,-0.048969,-0.028185,0.083222,-0.097577,-0.009075,0.202507,-0.109642,0.252989,0.132307,0.185533,-0.401298,-0.605757,-0.110391,-0.132390,0.425037,-0.340527,-0.071144,0.073997,-0.347548,0.572626,0.048330,0.152134,-0.076658,0.320754,0.173761,0.225032,-0.110238,0.015057
0.008539,-0.036464,-0.027517,0.084522,-0.096003,-0.008963,0.202405,-0.110845,0.240890,0.131774,0.181254,-0.387266,-0.594418,-0.113608,-0.134123,0.423064,-0.338721,-0.072521,0.073544,-0.340013,0.566343,0.030672,0.135785,-0.066502,0.309282,0.178117,0.237188,-0.111704,0.017651
0.018132,-0.025355,-0.026760,0.086202,-0.093943,-0.008929,0.203037,-0.111298,0.229431,0.131499,0.177006,-0.375559,-0.583954,-0.116826,-0.135434,0.422641,-0.336723,-0.073648,0.072914,-0.332151,0.560466,0.013747,0.119935,-0.056897,0.297378,0.183182,0.249442,-0.113286,0.020760
0.027317,-0.014757,-0.026052,0.087910,-0.091944,-0.008992,0.203992,-0.111505,0.218306,0.131275,0.172877,-0.364331,-0.573914,-0.120060,-0.136718,0.422237,-0.334359,-0.074636,0.072374,-0.324356,0.555007,-0.002873,0.104511,-0.047447,0.285448,0.188415,0.261275,-0.115000,0.024253
0.035686,-0.005183,-0.025443,0.089674,-0.090064,-0.009247,0.205589,-0.111220,0.207850,0.131155,0.168985,-0.354062,-0.564723,-0.123326,-0.137948,0.422174,-0.331567,-0.075350,0.072013,-0.316696,0.550381,-0.018885,0.089938,-0.038308,0.273466,0.193984,0.272266,-0.116978,0.028516
0.043250,0.003412,-0.025033,0.091330,-0.088237,-0.009729,0.207315,-0.110708,0.198237,0.131163,0.165626,-0.344838,-0.556298,-0.126492,-0.139146,0.422030,-0.328438,-0.075797,0.071600,-0.309256,0.546437,-0.034394,0.075511,-0.029792,0.261835,0.198736,0.282918,-0.118839,0.032760
0.050413,0.011517,-0.024724,0.092931,-0.086436,-0.010324,0.209104,-0.110084,0.189045,0.131235,0.162533,-0.336138,-0.548255,-0.129609,-0.140329,0.421663,-0.324958,-0.076111,0.071160,-0.301926,0.542834,-0.049652,0.061156,-0.021588,0.250380,0.203079,0.293400,-0.120642,0.036996
0.056637,0.018168,-0.024511,0.094367,-0.084969,-0.011083,0.210731,-0.109373,0.181293,0.131823,0.160368,-0.328789,-0.541390,-0.132554,-0.141805,0.421182,-0.321159,-0.076096,0.070756,-0.295469,0.539749,-0.064499,0.047471,-0.014087,0.240318,0.206520,0.302486,-0.122700,0.040692
0.062503,0.024328,-0.024311,0.095724,-0.083584,-0.011876,0.212307,-0.108666,0.173952,0.132399,0.158554,-0.322058,-0.534776,-0.135353,-0.143210,0.420408,-0.317193,-0.076043,0.070327,-0.289381,0.536631,-0.079110,0.033748,-0.006466,0.230602,0.209668,0.311271,-0.124966,0.044132
0.067651,0.029504,-0.024138,0.096923,-0.082364,-0.012740,0.213782,-0.107970,0.167436,0.132949,0.157444,-0.316565,-0.528664,-0.137861,-0.144475,0.419412,-0.313257,-0.075914,0.069848,-0.284032,0.533443,-0.093249,0.019950,0.001394,0.221577,0.212229,0.319454,-0.127647,0.047059
0.072072,0.033969,-0.024127,0.097960,-0.081315,-0.013616,0.214934,-0.107589,0.161641,0.133558,0.156751,-0.311938,-0.522703,-0.139871,-0.145716,0.418280,-0.309512,-0.075799,0.069269,-0.279539,0.529958,-0.106392,0.006890,0.008474,0.213909,0.214289,0.327236,-0.130967,0.049918
0.076131,0.038078,-0.024197,0.098915,-0.080351,-0.014498,0.215926,-0.107365,0.156206,0.134198,0.156266,-0.307743,-0.516818,-0.141631,-0.146944,0.417102,-0.305883,-0.075691,0.068639,-0.275475,0.526323,-0.119037,-0.005800,0.015163,0.206919,0.216099,0.334818,-0.134606,0.052742
0.079527,0.041144,-0.024288,0.099571,-0.079674,-0.015390,0.216895,-0.107064,0.151633,0.134459,0.156339,-0.304450,-0.511158,-0.142777,-0.147909,0.415547,-0.302829,-0.075869,0.068265,-0.272466,0.522515,-0.130514,-0.017773,0.020628,0.201578,0.216960,0.341398,-0.138593,0.055384
0.082674,0.044002,-0.024443,0.100104,-0.079115,-0.016286,0.217705,-0.106824,0.147246,0.134573,0.156436,-0.301426,-0.505430,-0.143662,-0.148790,0.414045,-0.300101,-0.076100,0.067959,-0.269723,0.518651,-0.141556,-0.029328,0.025838,0.196214,0.217724,0.347620,-0.142594,0.057993
0.085324,0.046446,-0.024724,0.100392,-0.078792,-0.017191,0.218194,-0.106704,0.143229,0.134394,0.156582,-0.298939,-0.499568,-0.144024,-0.149502,0.412582,-0.297958,-0.076434,0.067786,-0.267513,0.514678,-0.151726,-0.040043,0.030535,0.190804,0.218295,0.353127,-0.146622,0.060537
0.087790,0.048631,-0.024964,0.100522,-0.078622,-0.017902,0.218574,-0.106458,0.139685,0.134131,0.156541,-0.296489,-0.494149,-0.144225,-0.150078,0.411070,-0.295949,-0.076802,0.067665,-0.265320,0.510685,-0.161298,-0.049584,0.034263,0.186610,0.218927,0.358289,-0.150451,0.062673
0.090166,0.050686,-0.025184,0.100573,-0.078529,-0.018516,0.218900,-0.106151,0.136377,0.133824,0.156406,-0.294056,-0.488950,-0.144347,-0.150587,0.409758,-0.294232,-0.077187,0.067569,-0.263136,0.506682,-0.170572,-0.058536,0.037508,0.183024,0.219590,0.363278,-0.154180,0.064605
0.092065,0.052222,-0.025663,0.100328,-0.078505,-0.018877,0.218996,-0.105691,0.133664,0.133363,0.156522,-0.291279,-0.483756,-0.144525,-0.150979,0.408457,-0.293104,-0.077363,0.067335,-0.261470,0.502307,-0.178650,-0.066893,0.040397,0.181007,0.220360,0.366984,-0.157568,0.065728
0.093830,0.053636,-0.026047,0.100057,-0.078540,-0.019130,0.219081,-0.105243,0.131070,0.132871,0.156475,-0.288502,-0.478330,-0.144681,-0.151285,0.407304,-0.292071,-0.077466,0.067109,-0.259832,0.497868,-0.186562,-0.075007,0.042928,0.179694,0.220890,0.370487,-0.160933,0.066597
0.095328,0.054807,-0.026243,0.099734,-0.078689,-0.019166,0.219145,-0.104820,0.128716,0.132318,0.156102,-0.285726,-0.472443,-0.144792,-0.151420,0.406014,-0.290791,-0.077422,0.066900,-0.258246,0.493302,-0.194143,-0.082636,0.044743,0.179790,0.220940,0.373585,-0.164252,0.066955
