joint_vel_0,joint_vel_1,joint_vel_2,joint_vel_3,joint_vel_4,joint_vel_5,joint_vel_6,joint_vel_7,joint_vel_8,joint_vel_9,joint_vel_10,joint_vel_11,joint_vel_12,joint_vel_13,joint_vel_14,joint_vel_15,joint_vel_16,joint_vel_17,joint_vel_18,joint_vel_19,joint_vel_20,joint_vel_21,joint_vel_22,joint_vel_23,joint_vel_24,joint_vel_25,joint_vel_26,joint_vel_27,joint_vel_28
-0.116975,-0.116150,-0.007275,-0.020100,-0.010725,-0.009175,-0.002275,0.003375,0.090175,-0.030125,-0.024700,-0.066501,-0.074434,0.070350,0.064900,0.084687,-0.067374,0.015800,-0.012325,0.014632,-0.012091,-0.000607,-0.000650,0.000000,0.000000,-0.070679,-0.073408,-0.032665,0.035343
-0.127925,-0.124475,-0.004950,-0.020075,-0.011350,-0.008950,0.007300,0.001175,0.098325,-0.031375,-0.021350,-0.073739,-0.081116,0.070625,0.062550,0.099245,-0.083888,0.013775,-0.015500,-0.006320,0.004414,-0.000405,-0.000489,0.000000,0.000000,-0.096717,-0.100393,-0.050278,0.051287
-0.146075,-0.142900,-0.002175,-0.021850,-0.014700,-0.010050,0.007550,-0.000400,0.109075,-0.032000,-0.020200,-0.087142,-0.093159,0.075575,0.062675,0.113150,-0.099347,0.018425,-0.016000,-0.019250,0.010823,-0.000291,-0.000483,0.000000,0.000000,-0.114939,-0.121317,-0.069367,0.069168
-0.165700,-0.162950,-0.000075,-0.023900,-0.018175,-0.011375,0.005075,-0.001425,0.121325,-0.032350,-0.019925,-0.104294,-0.109229,0.082575,0.065875,0.125784,-0.112490,0.025025,-0.014175,-0.023930,0.009844,-0.000287,-0.000592,0.000000,0.000000,-0.129616,-0.138435,-0.085261,0.084133
-0.181175,-0.176250,0.000100,-0.024675,-0.019150,-0.011875,0.006550,-0.001925,0.133925,-0.032850,-0.019175,-0.122658,-0.127955,0.088975,0.072750,0.136893,-0.122252,0.028850,-0.010425,-0.020102,0.004310,-0.000420,-0.000774,0.000000,0.000000,-0.145199,-0.154178,-0.093455,0.091554
-0.203675,-0.198600,0.000900,-0.026025,-0.020850,-0.014875,0.002775,0.000275,0.147825,-0.039850,-0.025650,-0.136513,-0.140698,0.100875,0.085625,0.144553,-0.128607,0.034550,-0.005475,-0.044413,0.024062,-0.000058,-0.000452,0.000000,0.000000,-0.150632,-0.163929,-0.107720,0.106429
-0.221925,-0.218800,0.001975,-0.027225,-0.022425,-0.018875,-0.004375,0.004075,0.156125,-0.049825,-0.036100,-0.138627,-0.140830,0.112325,0.098025,0.146885,-0.130301,0.039275,-0.001775,-0.084678,0.059066,0.000612,0.000204,0.000000,0.000000,-0.144987,-0.164573,-0.122343,0.122618
-0.246750,-0.243800,-0.000500,-0.031725,-0.020900,-0.023700,-0.016875,0.006250,0.169725,-0.046725,-0.030125,-0.155902,-0.158301,0.122850,0.105425,0.150974,-0.128360,0.044600,0.004250,-0.098195,0.071901,0.000900,0.000501,0.000000,0.000000,-0.130658,-0.155001,-0.126858,0.129732
-0.271400,-0.266450,-0.003500,-0.036825,-0.020350,-0.028400,-0.029200,0.005625,0.184425,-0.044550,-0.022700,-0.175532,-0.178517,0.132700,0.112125,0.154112,-0.124771,0.047125,0.008750,-0.106925,0.080783,0.001108,0.000721,0.000000,0.000000,-0.117716,-0.146229,-0.129144,0.134583
-0.289150,-0.279675,-0.003875,-0.039750,-0.024925,-0.032050,-0.035775,0.000975,0.196050,-0.057350,-0.028775,-0.184784,-0.186838,0.142175,0.122450,0.153578,-0.121650,0.043450,0.007875,-0.132684,0.103538,0.001539,0.001144,0.000000,0.000000,-0.116473,-0.149632,-0.137119,0.143970
