body_0_w,body_0_x,body_0_y,body_0_z,body_1_w,body_1_x,body_1_y,body_1_z,body_2_w,body_2_x,body_2_y,body_2_z,body_3_w,body_3_x,body_3_y,body_3_z,body_4_w,body_4_x,body_4_y,body_4_z,body_5_w,body_5_x,body_5_y,body_5_z,body_6_w,body_6_x,body_6_y,body_6_z,body_7_w,body_7_x,body_7_y,body_7_z,body_8_w,body_8_x,body_8_y,body_8_z,body_9_w,body_9_x,body_9_y,body_9_z,body_10_w,body_10_x,body_10_y,body_10_z,body_11_w,body_11_x,body_11_y,body_11_z,body_12_w,body_12_x,body_12_y,body_12_z,body_13_w,body_13_x,body_13_y,body_13_z
0.937211,0.025008,0.346335,0.032577,0.779078,0.112472,-0.614550,0.052115,0.949612,-0.041204,0.287484,0.117868,0.992150,0.007336,0.007063,0.124636,0.759841,-0.035743,-0.645231,-0.071000,0.954805,0.007294,0.288081,-0.072826,0.997337,-0.010294,0.006099,-0.071937,0.816496,-0.014272,0.577059,0.011572,0.976524,0.113560,-0.149696,-0.105341,0.777430,0.384552,0.412013,-0.279227,0.861328,0.303641,0.345959,-0.215009,0.969359,-0.073029,-0.183211,0.146436,0.781566,-0.385885,0.376977,0.313267,0.881130,-0.248015,0.304739,0.263121
0.936069,0.024719,0.349406,0.032851,0.772802,0.113241,-0.622148,0.053718,0.948174,-0.042636,0.291818,0.118282,0.992049,0.006913,0.006880,0.125476,0.752980,-0.034972,-0.653165,-0.071923,0.953550,0.008235,0.292114,-0.073102,0.997287,-0.011286,0.006848,-0.072413,0.814631,-0.015031,0.579663,0.011873,0.976060,0.111128,-0.155039,-0.104500,0.779155,0.385345,0.407605,-0.279795,0.865475,0.298437,0.341677,-0.212474,0.968492,-0.072717,-0.187403,0.147024,0.783181,-0.387225,0.371184,0.314494,0.885219,-0.242909,0.297914,0.261973
0.934880,0.024580,0.352566,0.033043,0.767102,0.114080,-0.628886,0.055150,0.946794,-0.043811,0.295892,0.118781,0.991942,0.006795,0.006845,0.126324,0.746694,-0.034109,-0.660294,-0.072773,0.952347,0.009122,0.295949,-0.073246,0.997245,-0.012179,0.007790,-0.072755,0.812651,-0.016567,0.582402,0.011457,0.975775,0.108170,-0.159457,-0.103615,0.780499,0.385535,0.404429,-0.280394,0.869437,0.292603,0.338882,-0.208858,0.967794,-0.073126,-0.190221,0.147795,0.783966,-0.388988,0.365886,0.316563,0.888503,-0.238825,0.291691,0.261614
0.933662,0.024517,0.355770,0.033193,0.761672,0.114941,-0.635178,0.056504,0.945435,-0.044882,0.299835,0.119320,0.991832,0.006810,0.006885,0.127184,0.740672,-0.033204,-0.666999,-0.073580,0.951164,0.009979,0.299683,-0.073331,0.997205,-0.013028,0.008827,-0.073037,0.810605,-0.018498,0.585204,0.010691,0.975573,0.104953,-0.163406,-0.102667,0.781667,0.385412,0.401882,-0.280972,0.873276,0.286428,0.336846,-0.204652,0.967179,-0.073888,-0.192350,0.148682,0.784308,-0.390957,0.360833,0.319083,0.891352,-0.235231,0.285794,0.261685
0.932674,0.024794,0.358338,0.033136,0.757498,0.115883,-0.639900,0.057419,0.944233,-0.045625,0.303267,0.119883,0.991729,0.006915,0.007109,0.127965,0.735937,-0.032165,-0.672196,-0.074261,0.950084,0.010512,0.303097,-0.073222,0.997186,-0.013646,0.009876,-0.073048,0.808911,-0.021164,0.587481,0.008984,0.975572,0.101567,-0.166080,-0.101789,0.782704,0.384419,0.400404,-0.281553,0.877398,0.278692,0.335720,-0.199491,0.966756,-0.074961,-0.193260,0.149714,0.784655,-0.392269,0.355804,0.322249,0.894196,-0.230565,0.280234,0.262151
0.931673,0.025153,0.360919,0.033014,0.753783,0.116753,-0.644048,0.058149,0.943069,-0.046247,0.306586,0.120364,0.991639,0.007126,0.007393,0.128630,0.731670,-0.031226,-0.676805,-0.074967,0.949050,0.010987,0.306309,-0.073201,0.997158,-0.014256,0.011127,-0.073131,0.807164,-0.024132,0.589792,0.007039,0.975649,0.098142,-0.168265,-0.100814,0.783839,0.382958,0.399215,-0.282076,0.881526,0.270469,0.334841,-0.194011,0.966409,-0.076084,-0.193623,0.150915,0.784864,-0.393351,0.350875,0.325808,0.896963,-0.225687,0.274761,0.262736
0.930653,0.025675,0.363528,0.032761,0.751031,0.117510,-0.647087,0.058492,0.941998,-0.046575,0.309684,0.120689,0.991578,0.007595,0.007795,0.129054,0.728390,-0.030473,-0.680282,-0.075736,0.948123,0.011356,0.309122,-0.073329,0.997115,-0.014829,0.012783,-0.073333,0.805321,-0.027701,0.592173,0.004608,0.975899,0.094633,-0.169484,-0.099702,0.785151,0.380576,0.398586,-0.282540,0.885734,0.261318,0.334451,-0.187967,0.966220,-0.077321,-0.192894,0.152419,0.784849,-0.393973,0.346156,0.330111,0.899662,-0.220418,0.269438,0.263490
0.929772,0.026265,0.365746,0.032629,0.749272,0.118337,-0.648959,0.058655,0.941039,-0.047016,0.312376,0.121064,0.991506,0.007928,0.008197,0.129557,0.726096,-0.029703,-0.682694,-0.076358,0.947325,0.011505,0.311552,-0.073333,0.997089,-0.015267,0.014132,-0.073355,0.803791,-0.031463,0.594076,0.002033,0.976202,0.091534,-0.170151,-0.098484,0.786711,0.377788,0.397895,-0.282917,0.889612,0.252297,0.334114,-0.182496,0.966127,-0.078287,-0.191628,0.154106,0.784869,-0.393964,0.341795,0.334587,0.902291,-0.214543,0.264470,0.264383
0.928959,0.026890,0.367767,0.032556,0.748010,0.119199,-0.650249,0.058724,0.940134,-0.047514,0.314863,0.121458,0.991430,0.008192,0.008598,0.130095,0.724295,-0.028927,-0.684576,-0.076908,0.946590,0.011542,0.313790,-0.073279,0.997070,-0.015641,0.015328,-0.073292,0.802397,-0.035327,0.595744,-0.000602,0.976534,0.088643,-0.170520,-0.097198,0.788385,0.374781,0.397194,-0.283240,0.893265,0.243320,0.333832,-0.177284,0.966081,-0.079111,-0.190070,0.155895,0.784884,-0.393609,0.337631,0.339167,0.904839,-0.208316,0.259740,0.265342
0.928175,0.027497,0.369744,0.032007,0.748072,0.119592,-0.650138,0.058364,0.939501,-0.047507,0.316738,0.121480,0.991419,0.008703,0.009050,0.130117,0.723844,-0.028725,-0.685003,-0.077432,0.946101,0.011396,0.315196,-0.073581,0.997024,-0.016093,0.016708,-0.073524,0.800825,-0.039216,0.597603,-0.003547,0.976951,0.086300,-0.169967,-0.096075,0.789909,0.371580,0.396946,-0.283561,0.896314,0.234771,0.334125,-0.172814,0.966246,-0.079739,-0.187536,0.157607,0.784882,-0.392435,0.334456,0.343649,0.907114,-0.201395,0.256163,0.266391
0.927377,0.028062,0.371751,0.031382,0.748511,0.119865,-0.649622,0.057921,0.938970,-0.047520,0.318338,0.121404,0.991419,0.009198,0.009518,0.130047,0.723776,-0.028636,-0.685028,-0.077880,0.945732,0.011277,0.316239,-0.073876,0.996979,-0.016423,0.017946,-0.073763,0.799232,-0.042971,0.599450,-0.006411,0.977338,0.084141,-0.169444,-0.094970,0.791391,0.368531,0.396646,-0.283826,0.899064,0.226699,0.334413,-0.168700,0.966455,-0.080112,-0.184864,0.159286,0.784836,-0.391020,0.331722,0.347990,0.909176,-0.194468,0.253282,0.267262
0.926555,0.028544,0.373824,0.030606,0.749702,0.119906,-0.648294,0.057310,0.938644,-0.047565,0.319392,0.121136,0.991443,0.009667,0.010016,0.129800,0.724476,-0.028768,-0.684248,-0.078180,0.945604,0.011215,0.316558,-0.074148,0.996942,-0.016503,0.018899,-0.074006,0.797646,-0.046449,0.601265,-0.009136,0.977663,0.082347,-0.169032,-0.093930,0.792815,0.365812,0.396196,-0.283997,0.901358,0.219612,0.334629,-0.165370,0.966751,-0.079995,-0.181962,0.160881,0.784748,-0.389193,0.329829,0.352011,0.910906,-0.187635,0.251665,0.267785
0.925657,0.028830,0.376089,0.029747,0.751388,0.119773,-0.646415,0.056738,0.938568,-0.047540,0.319725,0.120860,0.991470,0.010086,0.010547,0.129515,0.725865,-0.029119,-0.682751,-0.078244,0.945688,0.011091,0.316258,-0.074374,0.996915,-0.016592,0.019501,-0.074193,0.795849,-0.049879,0.603323,-0.011758,0.978025,0.080814,-0.168271,-0.092854,0.793733,0.363536,0.396226,-0.284315,0.902990,0.213394,0.335485,-0.162854,0.967106,-0.079650,-0.178743,0.162519,0.784402,-0.387284,0.328655,0.355964,0.912147,-0.181285,0.251083,0.268477
0.924717,0.029020,0.378449,0.028845,0.753316,0.119555,-0.644255,0.056183,0.938616,-0.047479,0.319697,0.120582,0.991499,0.010481,0.011094,0.129214,0.727597,-0.029577,-0.680892,-0.078191,0.945877,0.010940,0.315650,-0.074577,0.996893,-0.016684,0.019928,-0.074353,0.793928,-0.053290,0.605503,-0.014318,0.978406,0.079418,-0.167318,-0.091751,0.794393,0.361475,0.396512,-0.284700,0.904277,0.207607,0.336672,-0.160732,0.967486,-0.079182,-0.175349,0.164174,0.783922,-0.385309,0.327855,0.359880,0.913129,-0.175159,0.251052,0.269234
0.923828,0.029090,0.380717,0.027369,0.756226,0.118778,-0.641058,0.055313,0.938901,-0.047346,0.319164,0.119824,0.991591,0.010688,0.011822,0.128425,0.730476,-0.030397,-0.677810,-0.077819,0.946369,0.010687,0.314137,-0.074761,0.996880,-0.016552,0.020218,-0.074481,0.792148,-0.056191,0.607504,-0.016830,0.978653,0.078495,-0.166773,-0.090905,0.794572,0.360508,0.396643,-0.285243,0.904966,0.203270,0.338071,-0.159453,0.967933,-0.078570,-0.171956,0.165419,0.783285,-0.383421,0.327959,0.363174,0.913537,-0.169850,0.252349,0.270039
0.922929,0.029103,0.383000,0.025820,0.759279,0.117932,-0.637671,0.054440,0.939295,-0.047199,0.318313,0.119053,0.991685,0.010901,0.012474,0.127618,0.733553,-0.031312,-0.674483,-0.077403,0.946960,0.010400,0.312308,-0.074984,0.996868,-0.016348,0.020395,-0.074641,0.790330,-0.058978,0.609530,-0.019315,0.978912,0.077656,-0.166056,-0.090143,0.794507,0.359711,0.397086,-0.285814,0.905427,0.199269,0.339719,-0.158385,0.968407,-0.077847,-0.168461,0.166576,0.782481,-0.381577,0.328473,0.366371,0.913664,-0.164897,0.254210,0.270933
0.922014,0.029005,0.385314,0.024123,0.762632,0.116945,-0.633913,0.053567,0.939908,-0.047024,0.316825,0.118253,0.991785,0.011125,0.012977,0.126771,0.737039,-0.032423,-0.670679,-0.076893,0.947749,0.010033,0.309844,-0.075281,0.996858,-0.016008,0.020346,-0.074862,0.788467,-0.061531,0.611604,-0.021766,0.979191,0.076977,-0.165029,-0.089578,0.793958,0.359270,0.398116,-0.286460,0.905463,0.195955,0.341830,-0.157767,0.968943,-0.076921,-0.164795,0.167559,0.781351,-0.379865,0.329779,0.369377,0.913265,-0.160694,0.257140,0.272038
0.921057,0.028804,0.387722,0.022279,0.766228,0.115809,-0.629848,0.052676,0.940637,-0.046816,0.315007,0.117391,0.991891,0.011304,0.013667,0.125845,0.740936,-0.033463,-0.666414,-0.076069,0.948685,0.009582,0.306976,-0.075310,0.996868,-0.015425,0.020483,-0.074813,0.786518,-0.063880,0.613773,-0.024307,0.979445,0.076329,-0.164016,-0.089215,0.793089,0.359252,0.399155,-0.287443,0.905217,0.193581,0.343929,-0.157550,0.969464,-0.075973,-0.161371,0.168309,0.780222,-0.378298,0.331344,0.371962,0.912826,-0.156765,0.260277,0.272818
0.920073,0.028552,0.390175,0.020360,0.769929,0.114599,-0.625617,0.051769,0.941421,-0.046591,0.313022,0.116502,0.992000,0.011463,0.014452,0.124882,0.745025,-0.034456,-0.661899,-0.075105,0.949685,0.009113,0.303907,-0.075211,0.996886,-0.014698,0.020719,-0.074647,0.784514,-0.066128,0.615989,-0.026885,0.979688,0.075700,-0.163003,-0.088946,0.792056,0.359443,0.400205,-0.288590,0.904825,0.191677,0.346030,-0.157525,0.969974,-0.075009,-0.158060,0.168940,0.779091,-0.376792,0.333042,0.374338,0.912356,-0.152966,0.263524,0.273428
0.919229,0.028170,0.392293,0.018164,0.773784,0.113058,-0.621206,0.050788,0.942472,-0.046325,0.310305,0.115378,0.992145,0.011554,0.014699,0.123690,0.749309,-0.035801,-0.657079,-0.074173,0.950931,0.008565,0.299950,-0.075416,0.996887,-0.013978,0.020753,-0.074763,0.782852,-0.067678,0.617823,-0.029277,0.979794,0.075388,-0.162454,-0.089040,0.791039,0.360107,0.400873,-0.289623,0.904370,0.190452,0.347739,-0.157863,0.970461,-0.074140,-0.155335,0.169056,0.777868,-0.375835,0.334816,0.376255,0.911338,-0.151094,0.266949,0.274538
0.918405,0.027752,0.394344,0.015942,0.777581,0.111517,-0.616804,0.049842,0.943512,-0.046124,0.307568,0.114281,0.992282,0.011556,0.015077,0.122536,0.753603,-0.037116,-0.652187,-0.073200,0.952192,0.007968,0.295894,-0.075595,0.996890,-0.013175,0.020835,-0.074850,0.781192,-0.069009,0.619660,-0.031602,0.979886,0.075068,-0.161926,-0.089269,0.790002,0.360807,0.401503,-0.290707,0.903838,0.189482,0.349417,-0.158374,0.970929,-0.073277,-0.152836,0.169021,0.776662,-0.375011,0.336610,0.377963,0.910193,-0.149611,0.270410,0.275761
0.917629,0.027261,0.396266,0.013667,0.781293,0.109970,-0.612444,0.048985,0.944540,-0.046042,0.304799,0.113233,0.992407,0.011381,0.015716,0.121453,0.757943,-0.038390,-0.647184,-0.072117,0.953500,0.007237,0.291640,-0.075703,0.996899,-0.012233,0.021009,-0.074845,0.779557,-0.069897,0.621500,-0.033806,0.979943,0.074726,-0.161455,-0.089780,0.788931,0.361583,0.402042,-0.291903,0.903158,0.189026,0.351019,-0.159251,0.971367,-0.072436,-0.150804,0.168691,0.775494,-0.374481,0.338440,0.379252,0.908807,-0.148924,0.273935,0.277221
0.916972,0.026595,0.397901,0.011394,0.784888,0.108430,-0.608158,0.048348,0.945605,-0.046041,0.301814,0.112333,0.992515,0.011134,0.016194,0.120535,0.762192,-0.039798,-0.642216,-0.070986,0.954835,0.006434,0.287205,-0.075911,0.996905,-0.011434,0.020923,-0.074919,0.778244,-0.070535,0.622958,-0.035831,0.979919,0.074527,-0.161392,-0.090319,0.788164,0.362438,0.401943,-0.293048,0.902524,0.188848,0.352074,-0.160720,0.971688,-0.072017,-0.149485,0.168196,0.774469,-0.374484,0.339633,0.380274,0.907316,-0.149397,0.276723,0.279073
0.916371,0.025841,0.399392,0.009123,0.788412,0.106894,-0.603900,0.047809,0.946684,-0.046075,0.298720,0.111508,0.992612,0.010859,0.016592,0.119697,0.766379,-0.041264,-0.637246,-0.069850,0.956168,0.005611,0.282679,-0.076178,0.996907,-0.010692,0.020709,-0.075051,0.777092,-0.071047,0.624223,-0.037766,0.979854,0.074399,-0.161534,-0.090869,0.787551,0.363331,0.401525,-0.294165,0.901911,0.188807,0.352855,-0.162483,0.971950,-0.071811,-0.148523,0.167621,0.773517,-0.374755,0.340507,0.381162,0.905768,-0.150448,0.279143,0.281121
0.915892,0.024901,0.400593,0.006825,0.791456,0.105289,-0.600211,0.047528,0.947745,-0.046146,0.295620,0.110721,0.992707,0.010457,0.016873,0.118908,0.770298,-0.042619,-0.632564,-0.068469,0.957520,0.004607,0.278066,-0.076243,0.996929,-0.010139,0.020314,-0.074943,0.776063,-0.071308,0.625359,-0.039588,0.979771,0.074045,-0.161802,-0.091577,0.787171,0.364020,0.400586,-0.295604,0.901152,0.189186,0.353251,-0.165368,0.972067,-0.072331,-0.148399,0.166826,0.772877,-0.375624,0.340583,0.381538,0.903990,-0.152893,0.281177,0.283487
0.915476,0.023934,0.401635,0.004564,0.794345,0.103699,-0.596679,0.047290,0.948778,-0.046193,0.292568,0.109958,0.992800,0.010075,0.017071,0.118135,0.774014,-0.043973,-0.628061,-0.067144,0.958824,0.003636,0.273521,-0.076356,0.996948,-0.009605,0.019827,-0.074892,0.775102,-0.071512,0.626416,-0.041306,0.979688,0.073682,-0.162072,-0.092273,0.786945,0.364564,0.399437,-0.297087,0.900484,0.189424,0.353452,-0.168284,0.972140,-0.073021,-0.148483,0.166027,0.772431,-0.376507,0.340340,0.381787,0.902306,-0.155390,0.282822,0.285847
0.915192,0.022916,0.402360,0.002375,0.796947,0.102134,-0.593481,0.047161,0.949766,-0.046197,0.289615,0.109238,0.992890,0.009725,0.017104,0.117397,0.777357,-0.045344,-0.623954,-0.065888,0.960059,0.002680,0.269110,-0.076548,0.996964,-0.009151,0.019144,-0.074918,0.774280,-0.071606,0.627319,-0.042813,0.979607,0.073301,-0.162348,-0.092955,0.787022,0.364823,0.397870,-0.298663,0.900003,0.189385,0.353263,-0.171272,0.972123,-0.074050,-0.148987,0.165214,0.772375,-0.377419,0.339459,0.381786,0.900829,-0.157996,0.283690,0.288207
0.915056,0.021848,0.402735,0.000297,0.799215,0.100655,-0.590675,0.047190,0.950709,-0.046232,0.286732,0.108623,0.992968,0.009390,0.017076,0.116771,0.780475,-0.046583,-0.620097,-0.064567,0.961200,0.001775,0.264996,-0.076607,0.996987,-0.008876,0.018447,-0.074824,0.773891,-0.071740,0.627679,-0.044332,0.979450,0.073000,-0.163084,-0.093550,0.787556,0.364946,0.395726,-0.299953,0.899856,0.189190,0.352376,-0.174060,0.971938,-0.075551,-0.150353,0.164388,0.772667,-0.378769,0.337728,0.381391,0.899494,-0.161080,0.283823,0.290532
0.914993,0.020756,0.402933,-0.001725,0.801312,0.099219,-0.588064,0.047289,0.951626,-0.046278,0.283884,0.108059,0.993039,0.009067,0.017017,0.116195,0.783473,-0.047751,-0.616354,-0.063230,0.962285,0.000913,0.261033,-0.076608,0.997012,-0.008676,0.017747,-0.074683,0.773718,-0.071895,0.627765,-0.045855,0.979256,0.072736,-0.164051,-0.094100,0.788315,0.364997,0.393291,-0.301097,0.899874,0.188918,0.351138,-0.176747,0.971662,-0.077290,-0.152150,0.163554,0.773124,-0.380342,0.335573,0.380801,0.898218,-0.164415,0.283598,0.292821
0.915095,0.019562,0.402747,-0.003593,0.802745,0.097771,-0.586321,0.047623,0.952493,-0.046288,0.281174,0.107496,0.993118,0.008808,0.016364,0.115636,0.785877,-0.048956,-0.613322,-0.061946,0.963268,0.000051,0.257357,-0.076698,0.997032,-0.008811,0.016787,-0.074613,0.773788,-0.071878,0.627596,-0.046995,0.979050,0.072455,-0.165125,-0.094577,0.789439,0.364722,0.390481,-0.302141,0.900087,0.188480,0.349443,-0.179469,0.971310,-0.079061,-0.154300,0.162781,0.773987,-0.381727,0.332982,0.379937,0.897216,-0.167576,0.282823,0.294844
0.915277,0.018339,0.402372,-0.005309,0.804058,0.096403,-0.584713,0.048046,0.953265,-0.046328,0.278722,0.107017,0.993185,0.008501,0.015698,0.115170,0.788076,-0.050089,-0.610531,-0.060659,0.964173,-0.000781,0.253932,-0.076737,0.997054,-0.008916,0.015931,-0.074503,0.774026,-0.071884,0.627223,-0.048033,0.978849,0.072090,-0.166227,-0.095004,0.790686,0.364278,0.387564,-0.303168,0.900326,0.187825,0.347694,-0.182328,0.970923,-0.080836,-0.156544,0.162075,0.774928,-0.383079,0.330246,0.379045,0.896276,-0.170522,0.281972,0.296822
0.915623,0.017056,0.401619,-0.006718,0.805134,0.095194,-0.583378,0.048659,0.953856,-0.046430,0.276794,0.106711,0.993231,0.008094,0.015006,0.114898,0.789881,-0.051087,-0.608242,-0.059333,0.964944,-0.001582,0.251007,-0.076659,0.997080,-0.008986,0.015276,-0.074285,0.774601,-0.071940,0.626442,-0.048868,0.978659,0.071560,-0.167383,-0.095336,0.792187,0.363504,0.384437,-0.304159,0.900624,0.186738,0.345843,-0.185466,0.970472,-0.082616,-0.158981,0.161505,0.776040,-0.384360,0.327220,0.378095,0.895477,-0.173017,0.280955,0.298747
0.916078,0.015793,0.400613,-0.007879,0.805890,0.094107,-0.582449,0.049375,0.954406,-0.046585,0.274947,0.106501,0.993267,0.007585,0.014027,0.114747,0.791299,-0.052105,-0.606423,-0.058159,0.965587,-0.002274,0.248504,-0.076702,0.997095,-0.009191,0.014573,-0.074200,0.775274,-0.072026,0.625543,-0.049577,0.978502,0.070827,-0.168435,-0.095640,0.793942,0.362267,0.381168,-0.305171,0.900902,0.185054,0.344030,-0.189139,0.970029,-0.084177,-0.161312,0.161047,0.777157,-0.385444,0.324276,0.377232,0.894701,-0.174825,0.280121,0.300796
0.916584,0.014539,0.399478,-0.008916,0.806487,0.093080,-0.581722,0.050141,0.954934,-0.046765,0.273141,0.106337,0.993297,0.007025,0.012906,0.114654,0.792523,-0.053134,-0.604837,-0.057065,0.966163,-0.002912,0.246212,-0.076810,0.997103,-0.009464,0.013845,-0.074186,0.775996,-0.072128,0.624585,-0.050223,0.978361,0.069993,-0.169436,-0.095930,0.795817,0.360796,0.377823,-0.306189,0.901157,0.183082,0.342226,-0.193076,0.969587,-0.085628,-0.163588,0.160646,0.778270,-0.386431,0.321370,0.376415,0.893932,-0.176295,0.279382,0.302904
0.917131,0.013489,0.398244,-0.009515,0.806857,0.092427,-0.581245,0.050922,0.955188,-0.047072,0.272173,0.106403,0.993292,0.006341,0.012217,0.114813,0.793185,-0.054136,-0.603946,-0.056356,0.966547,-0.003337,0.244591,-0.077149,0.997089,-0.009877,0.013286,-0.074434,0.776850,-0.072524,0.623424,-0.050855,0.978248,0.069089,-0.170410,-0.096008,0.798030,0.358918,0.374075,-0.307237,0.901825,0.179953,0.339942,-0.196894,0.969121,-0.086774,-0.165833,0.160545,0.779435,-0.387171,0.318399,0.375768,0.893288,-0.177001,0.278462,0.305233
0.917696,0.012497,0.396962,-0.009963,0.807097,0.091821,-0.580940,0.051680,0.955477,-0.047334,0.271084,0.106474,0.993287,0.005758,0.011441,0.114965,0.793733,-0.055025,-0.603208,-0.055675,0.966906,-0.003674,0.243074,-0.077421,0.997076,-0.010323,0.012734,-0.074633,0.777734,-0.073059,0.622210,-0.051439,0.978154,0.068162,-0.171351,-0.095958,0.800345,0.356870,0.370259,-0.308221,0.902544,0.176482,0.337651,-0.200648,0.968633,-0.087895,-0.168034,0.160590,0.780570,-0.387881,0.315380,0.375225,0.892693,-0.177456,0.277564,0.307518
0.918300,0.011621,0.395586,-0.010110,0.807078,0.091311,-0.580983,0.052399,0.955836,-0.047507,0.269749,0.106561,0.993283,0.005374,0.010488,0.115111,0.794055,-0.055684,-0.602782,-0.055044,0.967223,-0.003838,0.241768,-0.077552,0.997070,-0.010837,0.012197,-0.074729,0.778679,-0.073874,0.620891,-0.051929,0.978097,0.067188,-0.172229,-0.095655,0.802881,0.354488,0.366315,-0.309085,0.903390,0.172309,0.335361,-0.204277,0.968111,-0.088964,-0.170149,0.160924,0.781660,-0.388529,0.312270,0.374887,0.892208,-0.177396,0.276705,0.309726
0.918858,0.010953,0.394302,-0.010265,0.807157,0.090953,-0.580881,0.052944,0.956109,-0.047395,0.268761,0.106660,0.993280,0.005407,0.009971,0.115179,0.794226,-0.056369,-0.602523,-0.054704,0.967465,-0.003928,0.240686,-0.077884,0.997044,-0.011417,0.011884,-0.075039,0.779472,-0.074636,0.619761,-0.052425,0.978078,0.066420,-0.172758,-0.095432,0.805313,0.352030,0.362737,-0.309785,0.904471,0.167271,0.333351,-0.206955,0.967675,-0.089961,-0.171829,0.161204,0.782762,-0.388843,0.309494,0.374565,0.892021,-0.176515,0.275889,0.311489
0.919393,0.010388,0.393064,-0.010422,0.807284,0.090670,-0.580706,0.053402,0.956339,-0.047139,0.267946,0.106763,0.993278,0.005647,0.009673,0.115209,0.794323,-0.057066,-0.602348,-0.054510,0.967671,-0.003983,0.239716,-0.078317,0.997008,-0.012029,0.011683,-0.075456,0.780190,-0.075370,0.618725,-0.052924,0.978078,0.065753,-0.173113,-0.095251,0.807686,0.349535,0.359335,-0.310397,0.905650,0.161798,0.331464,-0.209168,0.967282,-0.090922,-0.173291,0.161456,0.783866,-0.388989,0.306883,0.374251,0.891980,-0.175223,0.275090,0.313039
0.920048,0.009865,0.391542,-0.010439,0.807267,0.090345,-0.580743,0.053801,0.956652,-0.046866,0.266866,0.106782,0.993287,0.005797,0.009415,0.115147,0.794572,-0.057423,-0.602020,-0.054122,0.967941,-0.003788,0.238608,-0.078367,0.997002,-0.012408,0.011183,-0.075550,0.781178,-0.075803,0.617409,-0.053122,0.978126,0.065173,-0.173040,-0.095284,0.809996,0.346851,0.356085,-0.311134,0.906809,0.155798,0.330365,-0.210437,0.966988,-0.091554,-0.174441,0.161622,0.785022,-0.388709,0.304364,0.374176,0.892343,-0.172758,0.274399,0.313980
0.920714,0.009332,0.389987,-0.010472,0.807365,0.090030,-0.580621,0.054190,0.956968,-0.046595,0.265763,0.106826,0.993292,0.005994,0.009215,0.115106,0.794908,-0.057760,-0.601583,-0.053694,0.968233,-0.003620,0.237420,-0.078378,0.996998,-0.012774,0.010753,-0.075604,0.782199,-0.076160,0.616061,-0.053238,0.978164,0.064594,-0.173019,-0.095326,0.812251,0.344230,0.352907,-0.311787,0.907934,0.149666,0.329416,-0.211523,0.966715,-0.092179,-0.175499,0.161754,0.786194,-0.388351,0.301975,0.374024,0.892804,-0.170097,0.273777,0.314666
0.921403,0.008780,0.388367,-0.010539,0.807691,0.089736,-0.580178,0.054558,0.957289,-0.046328,0.264614,0.106919,0.993291,0.006286,0.009129,0.115109,0.795415,-0.058058,-0.600929,-0.053189,0.968568,-0.003503,0.236076,-0.078307,0.996999,-0.013113,0.010463,-0.075576,0.783289,-0.076365,0.614652,-0.053190,0.978182,0.064016,-0.173099,-0.095382,0.814414,0.341736,0.349888,-0.312290,0.909026,0.143269,0.328791,-0.212230,0.966486,-0.092790,-0.176373,0.161822,0.787406,-0.387836,0.299851,0.373716,0.893470,-0.167048,0.273300,0.314822
0.922090,0.008256,0.386745,-0.010529,0.808283,0.089454,-0.579371,0.054821,0.957680,-0.046030,0.263203,0.107022,0.993290,0.006545,0.009027,0.115109,0.796264,-0.058280,-0.599831,-0.052634,0.968933,-0.003321,0.234629,-0.078147,0.997005,-0.013230,0.010399,-0.075484,0.784465,-0.076550,0.613135,-0.053114,0.978210,0.063260,-0.173165,-0.095483,0.816162,0.339539,0.347553,-0.312729,0.909828,0.137177,0.328802,-0.212800,0.966309,-0.093314,-0.177016,0.161879,0.788411,-0.387354,0.298049,0.373539,0.894114,-0.163870,0.273105,0.314834
0.922774,0.007747,0.385122,-0.010480,0.809009,0.089177,-0.578380,0.055032,0.958106,-0.045718,0.261662,0.107126,0.993290,0.006786,0.008917,0.115107,0.797282,-0.058465,-0.598510,-0.052056,0.969311,-0.003107,0.233131,-0.077948,0.997013,-0.013237,0.010449,-0.075367,0.785680,-0.076724,0.611563,-0.053021,0.978242,0.062414,-0.173223,-0.095605,0.817702,0.337488,0.345562,-0.313134,0.910471,0.131229,0.329121,-0.213308,0.966157,-0.093793,-0.177543,0.161931,0.789311,-0.386889,0.296407,0.373426,0.894741,-0.160624,0.273045,0.314779
0.923436,0.007267,0.383546,-0.010261,0.810127,0.089008,-0.576825,0.055167,0.958527,-0.045504,0.260057,0.107355,0.993274,0.007021,0.008536,0.115261,0.798754,-0.058518,-0.596596,-0.051384,0.969742,-0.002948,0.231455,-0.077586,0.997038,-0.013085,0.010352,-0.075079,0.786663,-0.077087,0.610254,-0.052993,0.978248,0.061114,-0.173689,-0.095538,0.818877,0.335875,0.343766,-0.313772,0.910661,0.126639,0.329410,-0.214820,0.966119,-0.094119,-0.177410,0.162114,0.789625,-0.386581,0.295805,0.373559,0.894862,-0.157988,0.274051,0.314893
