body_0_vel_x,body_0_vel_y,body_0_vel_z,body_1_vel_x,body_1_vel_y,body_1_vel_z,body_2_vel_x,body_2_vel_y,body_2_vel_z,body_3_vel_x,body_3_vel_y,body_3_vel_z,body_4_vel_x,body_4_vel_y,body_4_vel_z,body_5_vel_x,body_5_vel_y,body_5_vel_z,body_6_vel_x,body_6_vel_y,body_6_vel_z,body_7_vel_x,body_7_vel_y,body_7_vel_z,body_8_vel_x,body_8_vel_y,body_8_vel_z,body_9_vel_x,body_9_vel_y,body_9_vel_z,body_10_vel_x,body_10_vel_y,body_10_vel_z,body_11_vel_x,body_11_vel_y,body_11_vel_z,body_12_vel_x,body_12_vel_y,body_12_vel_z,body_13_vel_x,body_13_vel_y,body_13_vel_z
0.004568,0.005397,-0.000235,0.003227,0.005686,-0.000030,0.009959,0.005290,-0.000335,0.015111,0.004400,-0.001345,0.006061,0.005709,-0.000469,0.002501,0.003752,-0.000278,0.004060,0.000372,-0.000399,0.004610,0.005262,-0.000231,0.001746,0.007723,-0.001390,0.001278,0.006201,-0.001763,-0.001123,0.006982,-0.002343,0.003008,0.007679,0.001192,-0.003350,0.008731,0.000433,-0.010223,0.009448,-0.001646
0.003926,0.007820,-0.000037,0.001848,0.008100,0.000147,0.009891,0.007494,-0.000234,0.015524,0.005841,-0.001364,0.005808,0.008131,-0.000263,0.001270,0.006084,-0.000038,0.001235,0.002287,0.000135,0.004049,0.007664,-0.000024,0.001828,0.010343,-0.001368,0.001573,0.008896,-0.001728,0.000185,0.009901,-0.002004,0.004342,0.010262,0.001409,-0.001872,0.010785,0.000759,-0.009933,0.009826,-0.001722
0.000017,0.002301,-0.000546,-0.001791,0.002599,-0.000330,0.004077,0.001510,-0.000643,0.007574,-0.000505,-0.001368,0.001505,0.002627,-0.000793,-0.002074,0.000356,-0.000578,-0.001318,-0.003448,-0.000561,0.000139,0.002154,-0.000533,-0.001073,0.004740,-0.001914,-0.000803,0.003692,-0.002180,-0.002807,0.005708,-0.002550,0.000621,0.004685,0.000853,-0.005969,0.005709,0.000083,-0.014826,0.004540,-0.002626
0.000399,0.000104,-0.001042,-0.000802,0.000403,-0.000808,0.002876,-0.001357,-0.001064,0.004738,-0.003668,-0.001486,0.001305,0.000423,-0.001294,-0.001410,-0.001966,-0.001095,-0.001275,-0.005326,-0.000996,0.000488,-0.000023,-0.001032,0.000670,0.002258,-0.002361,0.000333,0.000856,-0.002711,-0.002077,0.002201,-0.003233,0.001365,0.002234,0.000175,-0.005795,0.003753,-0.000729,-0.015507,0.002255,-0.003701
0.004882,0.002327,-0.001277,0.004319,0.002609,-0.001047,0.006888,0.000329,-0.001285,0.008434,-0.002062,-0.001655,0.005309,0.002621,-0.001515,0.002932,0.000278,-0.001328,0.001344,-0.002409,-0.000952,0.004920,0.002221,-0.001273,0.006186,0.004137,-0.002486,0.004413,0.001807,-0.003055,0.002011,0.001133,-0.003711,0.006200,0.004134,-0.000284,-0.001438,0.005895,-0.001269,-0.011637,0.004115,-0.004401
0.001183,0.006670,-0.001725,0.000332,0.006870,-0.001561,0.001703,0.004480,-0.001759,0.002581,0.001912,-0.002014,0.001854,0.006884,-0.001897,0.001232,0.004933,-0.001778,0.000488,0.002775,-0.001578,0.001239,0.006589,-0.001719,0.003229,0.007808,-0.002595,0.001082,0.006140,-0.003001,-0.000826,0.005478,-0.003534,0.003374,0.007802,-0.001166,-0.003180,0.008510,-0.001864,-0.011250,0.006884,-0.004324
-0.003001,0.009177,-0.001654,-0.004212,0.009265,-0.001585,-0.004272,0.006970,-0.001719,-0.003736,0.004561,-0.001906,-0.002207,0.009280,-0.001736,-0.001153,0.007749,-0.001682,-0.000170,0.005979,-0.001808,-0.002891,0.009137,-0.001641,-0.000151,0.009813,-0.002273,-0.001895,0.009455,-0.002360,-0.002874,0.009361,-0.002614,-0.000190,0.009812,-0.001418,-0.005629,0.008981,-0.001739,-0.011160,0.007401,-0.003404
0.000027,0.005897,-0.000333,-0.000760,0.005874,-0.000353,-0.002630,0.003669,-0.000400,-0.001438,0.002190,-0.000675,-0.000023,0.005878,-0.000326,0.001131,0.004474,-0.000280,0.003040,0.002955,-0.000573,0.000192,0.005922,-0.000314,0.004090,0.006689,-0.001103,0.003247,0.007350,-0.000942,0.003587,0.006910,-0.000860,0.002435,0.006739,0.000015,-0.003394,0.004693,-0.000120,-0.008184,0.002507,-0.001566
0.000617,0.000741,0.000252,0.000042,0.000722,0.000240,-0.002879,-0.001665,0.000225,-0.002135,-0.003092,0.000021,-0.000018,0.000720,0.000248,0.001710,-0.000736,0.000287,0.003530,-0.002195,0.000007,0.000853,0.000784,0.000279,0.005861,0.001340,-0.000488,0.005494,0.002821,-0.000127,0.007283,0.001700,0.000306,0.003087,0.001424,0.000511,-0.002714,-0.001570,0.000553,-0.007439,-0.004552,-0.000885
-0.001526,-0.003713,-0.000190,-0.002206,-0.003615,-0.000101,-0.004892,-0.006364,-0.000156,-0.005478,-0.008644,-0.000166,-0.002195,-0.003615,-0.000303,0.000295,-0.005276,-0.000264,0.001056,-0.006895,-0.000355,-0.001240,-0.003708,-0.000158,0.004275,-0.003562,-0.000737,0.003721,-0.001869,-0.000321,0.006365,-0.003664,0.000300,0.001439,-0.003475,-0.000179,-0.003930,-0.006677,-0.000055,-0.009298,-0.010246,-0.001696
