body_0_x,body_0_y,body_0_z,body_1_x,body_1_y,body_1_z,body_2_x,body_2_y,body_2_z,body_3_x,body_3_y,body_3_z,body_4_x,body_4_y,body_4_z,body_5_x,body_5_y,body_5_z,body_6_x,body_6_y,body_6_z,body_7_x,body_7_y,body_7_z,body_8_x,body_8_y,body_8_z,body_9_x,body_9_y,body_9_z,body_10_x,body_10_y,body_10_z,body_11_x,body_11_y,body_11_z,body_12_x,body_12_y,body_12_z,body_13_x,body_13_y,body_13_z
0.044224,-0.009231,0.783351,0.045072,0.108102,0.651021,0.030924,0.126742,0.345684,-0.026210,0.139571,0.033796,0.045248,-0.124799,0.649441,0.038887,-0.141820,0.343821,-0.013812,-0.153870,0.031206,0.039400,-0.009339,0.827265,0.064720,0.131442,1.070817,0.072977,0.240473,0.922479,0.218008,0.215210,0.819605,0.053887,-0.149426,1.072243,0.077568,-0.221457,0.904433,0.212514,-0.138519,0.819603
0.044443,-0.009416,0.783381,0.045286,0.107912,0.651047,0.031100,0.126560,0.345711,-0.025890,0.139445,0.033798,0.045400,-0.124988,0.649474,0.039106,-0.141966,0.343851,-0.013473,-0.153969,0.031212,0.039635,-0.009520,0.827297,0.065222,0.131290,1.070804,0.073220,0.240979,0.922938,0.218070,0.216480,0.819592,0.054253,-0.149573,1.072287,0.077757,-0.220888,0.904147,0.212472,-0.137259,0.819589
0.044309,-0.009546,0.783403,0.045117,0.107776,0.651063,0.030893,0.126409,0.345728,-0.025903,0.139332,0.033779,0.045204,-0.125125,0.649501,0.038955,-0.142080,0.343875,-0.013523,-0.154070,0.031218,0.039521,-0.009646,0.827321,0.065390,0.131196,1.070780,0.073100,0.241500,0.923355,0.217764,0.217704,0.819557,0.054338,-0.149663,1.072320,0.077651,-0.220329,0.903881,0.212124,-0.136046,0.819554
0.044116,-0.009541,0.783441,0.044880,0.107777,0.651097,0.030651,0.126419,0.345762,-0.025949,0.139400,0.033779,0.044949,-0.125123,0.649541,0.038749,-0.142059,0.343913,-0.013580,-0.154046,0.031229,0.039352,-0.009639,0.827361,0.065520,0.131235,1.070770,0.072936,0.242106,0.923755,0.217412,0.218933,0.819535,0.054404,-0.149621,1.072366,0.077508,-0.219713,0.903659,0.211742,-0.134827,0.819531
0.043894,-0.009468,0.783487,0.044608,0.107848,0.651140,0.030391,0.126509,0.345806,-0.026011,0.139558,0.033787,0.044664,-0.125052,0.649587,0.038515,-0.141972,0.343958,-0.013642,-0.153959,0.031244,0.039156,-0.009564,0.827410,0.065634,0.131341,1.070767,0.072760,0.242728,0.924128,0.217055,0.220089,0.819528,0.054462,-0.149512,1.072418,0.077346,-0.219113,0.903479,0.211352,-0.133681,0.819523
0.043702,-0.009561,0.783546,0.044353,0.107756,0.651197,0.030157,0.126431,0.345864,-0.026099,0.139530,0.033819,0.044391,-0.125145,0.649645,0.038332,-0.142045,0.344012,-0.013621,-0.154025,0.031262,0.038997,-0.009657,0.827473,0.065832,0.131288,1.070768,0.072635,0.243138,0.924466,0.216741,0.220955,0.819502,0.054639,-0.149565,1.072483,0.077270,-0.218760,0.903344,0.211034,-0.132826,0.819509
0.043508,-0.009612,0.783613,0.044085,0.107708,0.651265,0.029936,0.126392,0.345930,-0.026175,0.139528,0.033858,0.044116,-0.125193,0.649708,0.038152,-0.142082,0.344073,-0.013603,-0.154064,0.031288,0.038839,-0.009709,0.827544,0.066061,0.131268,1.070777,0.072529,0.243536,0.924780,0.216447,0.221732,0.819484,0.054867,-0.149585,1.072547,0.077230,-0.218452,0.903239,0.210753,-0.132060,0.819497
0.043309,-0.009577,0.783694,0.043789,0.107750,0.651350,0.029738,0.126434,0.346010,-0.026227,0.139580,0.033909,0.043836,-0.125151,0.649781,0.037978,-0.142047,0.344145,-0.013595,-0.154052,0.031329,0.038683,-0.009676,0.827629,0.066351,0.131319,1.070801,0.072441,0.243967,0.925081,0.216160,0.222481,0.819460,0.055197,-0.149535,1.072610,0.077258,-0.218143,0.903158,0.210527,-0.131321,0.819469
0.043117,-0.009527,0.783758,0.043492,0.107810,0.651420,0.029555,0.126488,0.346075,-0.026230,0.139641,0.033939,0.043554,-0.125091,0.649835,0.037821,-0.141999,0.344197,-0.013499,-0.154039,0.031338,0.038538,-0.009630,0.827698,0.066722,0.131372,1.070807,0.072430,0.244361,0.925335,0.215949,0.223101,0.819415,0.055583,-0.149482,1.072647,0.077316,-0.217902,0.903077,0.210345,-0.130709,0.819415
0.042928,-0.009470,0.783814,0.043195,0.107878,0.651484,0.029380,0.126548,0.346133,-0.026209,0.139707,0.033959,0.043269,-0.125022,0.649879,0.037670,-0.141944,0.344240,-0.013362,-0.154024,0.031332,0.038398,-0.009577,0.827759,0.067134,0.131425,1.070804,0.072472,0.244719,0.925554,0.215804,0.223603,0.819377,0.055998,-0.149429,1.072670,0.077400,-0.217729,0.903009,0.210211,-0.130215,0.819366
0.042694,-0.009385,0.783938,0.042835,0.107976,0.651616,0.029195,0.126603,0.346255,-0.026173,0.139729,0.034037,0.042928,-0.124924,0.649991,0.037501,-0.141877,0.344350,-0.013319,-0.153998,0.031406,0.038221,-0.009496,0.827889,0.067607,0.131520,1.070847,0.072523,0.245080,0.925790,0.215650,0.224049,0.819349,0.056505,-0.149334,1.072758,0.077526,-0.217581,0.903029,0.210102,-0.129780,0.819349
0.042390,-0.009337,0.784063,0.042388,0.108038,0.651751,0.028919,0.126613,0.346379,-0.026193,0.139702,0.034111,0.042513,-0.124862,0.650102,0.037262,-0.141847,0.344460,-0.013307,-0.154017,0.031474,0.037979,-0.009453,0.828020,0.068065,0.131571,1.070888,0.072558,0.245376,0.926009,0.215488,0.224372,0.819330,0.056998,-0.149284,1.072839,0.077635,-0.217524,0.903060,0.209987,-0.129467,0.819334
0.041946,-0.009362,0.784191,0.041764,0.108030,0.651891,0.028463,0.126530,0.346507,-0.026323,0.139572,0.034176,0.041950,-0.124870,0.650214,0.036882,-0.141889,0.344571,-0.013357,-0.154126,0.031531,0.037606,-0.009484,0.828155,0.068490,0.131537,1.070925,0.072540,0.245575,0.926216,0.215258,0.224551,0.819292,0.057461,-0.149319,1.072907,0.077685,-0.217590,0.903090,0.209806,-0.129298,0.819291
0.041558,-0.009266,0.784309,0.041193,0.108141,0.652020,0.028097,0.126546,0.346621,-0.026312,0.139522,0.034218,0.041414,-0.124758,0.650317,0.036539,-0.141815,0.344673,-0.013386,-0.154112,0.031581,0.037298,-0.009394,0.828281,0.069085,0.131621,1.070938,0.072683,0.245883,0.926393,0.215174,0.224788,0.819216,0.058085,-0.149235,1.072953,0.077870,-0.217575,0.903113,0.209756,-0.129070,0.819212
0.041198,-0.009110,0.784423,0.040647,0.108312,0.652144,0.027776,0.126611,0.346729,-0.026231,0.139513,0.034250,0.040890,-0.124587,0.650417,0.036213,-0.141682,0.344772,-0.013406,-0.154036,0.031630,0.037022,-0.009243,0.828403,0.069768,0.131765,1.070936,0.072940,0.246245,0.926555,0.215210,0.225038,0.819144,0.058792,-0.149092,1.072988,0.078158,-0.217537,0.903142,0.209814,-0.128829,0.819140
0.040768,-0.008945,0.784584,0.039982,0.108498,0.652321,0.027374,0.126691,0.346889,-0.026195,0.139518,0.034327,0.040263,-0.124401,0.650559,0.035839,-0.141556,0.344914,-0.013418,-0.153991,0.031714,0.036695,-0.009086,0.828574,0.070572,0.131916,1.070955,0.073247,0.246621,0.926743,0.215244,0.225290,0.819032,0.059661,-0.148943,1.073048,0.078550,-0.217518,0.903201,0.209918,-0.128587,0.819030
0.040233,-0.008778,0.784749,0.039195,0.108688,0.652504,0.026861,0.126776,0.347055,-0.026256,0.139528,0.034408,0.039518,-0.124211,0.650704,0.035350,-0.141424,0.345058,-0.013546,-0.153937,0.031800,0.036271,-0.008928,0.828749,0.071358,0.132064,1.070964,0.073545,0.247006,0.926931,0.215260,0.225529,0.818917,0.060522,-0.148796,1.073097,0.078948,-0.217526,0.903262,0.210008,-0.128358,0.818909
0.039487,-0.008606,0.784927,0.038160,0.108887,0.652705,0.026128,0.126869,0.347237,-0.026507,0.139544,0.034501,0.038533,-0.124012,0.650859,0.034632,-0.141281,0.345213,-0.013902,-0.153870,0.031897,0.035649,-0.008766,0.828938,0.072105,0.132210,1.070960,0.073761,0.247408,0.927125,0.215147,0.225772,0.818753,0.061359,-0.148652,1.073131,0.079285,-0.217555,0.903313,0.209982,-0.128127,0.818725
0.038836,-0.008457,0.785087,0.037183,0.109064,0.652890,0.025487,0.126950,0.347404,-0.026557,0.139576,0.034561,0.037614,-0.123833,0.650995,0.034032,-0.141174,0.345349,-0.014005,-0.153870,0.031956,0.035140,-0.008628,0.829110,0.073101,0.132354,1.070897,0.074190,0.247814,0.927267,0.215208,0.226002,0.818497,0.062465,-0.148510,1.073136,0.079866,-0.217619,0.903347,0.210145,-0.127913,0.818466
0.038234,-0.008318,0.785240,0.036237,0.109233,0.653071,0.024893,0.127027,0.347565,-0.026504,0.139618,0.034609,0.036730,-0.123664,0.651125,0.033493,-0.141086,0.345479,-0.013980,-0.153903,0.031999,0.034687,-0.008500,0.829275,0.074224,0.132500,1.070799,0.074759,0.248237,0.927389,0.215401,0.226233,0.818223,0.063708,-0.148366,1.073122,0.080613,-0.217706,0.903377,0.210439,-0.127702,0.818182
0.037422,-0.008203,0.785498,0.035005,0.109377,0.653358,0.024098,0.127058,0.347831,-0.026649,0.139567,0.034759,0.035640,-0.123520,0.651361,0.032845,-0.140999,0.345714,-0.014089,-0.153914,0.032150,0.034043,-0.008397,0.829546,0.075337,0.132659,1.070743,0.075229,0.248676,0.927558,0.215428,0.226489,0.817919,0.065012,-0.148211,1.073192,0.081369,-0.217816,0.903502,0.210637,-0.127474,0.817888
0.036653,-0.008112,0.785754,0.033790,0.109497,0.653646,0.023338,0.127064,0.348097,-0.026690,0.139496,0.034900,0.034587,-0.123398,0.651595,0.032239,-0.140945,0.345949,-0.014126,-0.153975,0.032299,0.033450,-0.008319,0.829815,0.076568,0.132808,1.070652,0.075834,0.249111,0.927702,0.215583,0.226742,0.817591,0.066464,-0.148067,1.073239,0.082314,-0.217961,0.903621,0.210977,-0.127254,0.817563
0.035972,-0.008068,0.786006,0.032609,0.109572,0.653934,0.022652,0.127016,0.348363,-0.026516,0.139383,0.035020,0.033613,-0.123322,0.651827,0.031722,-0.140960,0.346182,-0.014017,-0.154140,0.032439,0.032960,-0.008289,0.830081,0.078033,0.132936,1.070503,0.076647,0.249520,0.927786,0.215911,0.226981,0.817166,0.068207,-0.147944,1.073255,0.083555,-0.218158,0.903723,0.211533,-0.127054,0.817150
