joint_0,joint_1,joint_2,joint_3,joint_4,joint_5,joint_6,joint_7,joint_8,joint_9,joint_10,joint_11,joint_12,joint_13,joint_14,joint_15,joint_16,joint_17,joint_18,joint_19,joint_20,joint_21,joint_22,joint_23,joint_24,joint_25,joint_26,joint_27,joint_28
0.075509,0.044354,-0.039489,0.102882,-0.083976,-0.008710,0.202613,-0.116801,0.081087,0.149618,0.159683,-0.067280,-0.166044,-0.166087,-0.196545,0.457678,-0.444651,-0.095706,0.065373,-0.483572,0.652244,0.543818,0.573389,0.175927,-0.176839,-0.369761,-0.365909,-0.051150,-0.051150
0.075757,0.045118,-0.039152,0.102916,-0.084265,-0.008585,0.202733,-0.117726,0.080296,0.149404,0.159645,-0.066467,-0.165161,-0.166941,-0.196201,0.458708,-0.445634,-0.095592,0.065958,-0.483570,0.652136,0.541438,0.570543,0.176170,-0.177085,-0.370716,-0.366862,-0.051525,-0.051525
0.075870,0.045856,-0.038916,0.102862,-0.084579,-0.008472,0.202670,-0.118670,0.079574,0.149360,0.159630,-0.064917,-0.163494,-0.167590,-0.196008,0.460743,-0.447540,-0.095361,0.066450,-0.483559,0.651949,0.536794,0.565043,0.176586,-0.177510,-0.372635,-0.368771,-0.052163,-0.052163
0.075712,0.046540,-0.038883,0.102630,-0.084944,-0.008384,0.202244,-0.119652,0.078988,0.149653,0.159661,-0.062762,-0.161205,-0.167828,-0.196115,0.463725,-0.450255,-0.094894,0.066757,-0.483528,0.651727,0.530119,0.557244,0.177057,-0.177995,-0.375548,-0.371663,-0.052886,-0.052886
0.075554,0.047133,-0.038822,0.102397,-0.085209,-0.008398,0.201692,-0.120469,0.078453,0.150187,0.159679,-0.060153,-0.158485,-0.168217,-0.196345,0.467569,-0.453624,-0.094352,0.066981,-0.483468,0.651513,0.521755,0.547606,0.177440,-0.178399,-0.379515,-0.375595,-0.053528,-0.053528
0.075397,0.047680,-0.038746,0.102163,-0.085425,-0.008464,0.201078,-0.121204,0.077944,0.150841,0.159689,-0.057240,-0.155516,-0.168681,-0.196637,0.472154,-0.457466,-0.093772,0.067164,-0.483368,0.651342,0.512126,0.536641,0.177607,-0.178592,-0.384619,-0.380648,-0.053988,-0.053988
0.075110,0.048061,-0.038850,0.102045,-0.085565,-0.008566,0.200488,-0.121633,0.077559,0.151156,0.159737,-0.054148,-0.152456,-0.168916,-0.197021,0.477341,-0.461591,-0.093389,0.067255,-0.483208,0.651237,0.501689,0.524855,0.177473,-0.178491,-0.390917,-0.386884,-0.054241,-0.054241
0.074845,0.048452,-0.038901,0.101922,-0.085714,-0.008701,0.199876,-0.121958,0.077192,0.151454,0.159715,-0.050971,-0.149424,-0.169165,-0.197388,0.482979,-0.465814,-0.093021,0.067327,-0.482954,0.651209,0.490866,0.512693,0.177013,-0.178068,-0.398372,-0.394269,-0.054328,-0.054328
0.074622,0.048860,-0.038847,0.101789,-0.085881,-0.008900,0.199224,-0.122073,0.076863,0.151720,0.159552,-0.047771,-0.146505,-0.169442,-0.197718,0.488923,-0.469969,-0.092684,0.067361,-0.482570,0.651267,0.480008,0.500502,0.176255,-0.177351,-0.406798,-0.402622,-0.054318,-0.054318
0.074327,0.049117,-0.038946,0.101590,-0.086085,-0.009113,0.198552,-0.122251,0.076603,0.151839,0.159254,-0.044588,-0.143756,-0.169551,-0.197877,0.495045,-0.473918,-0.092419,0.067345,-0.482018,0.651421,0.469370,0.488525,0.175257,-0.176397,-0.415867,-0.411617,-0.054280,-0.054280
0.073996,0.049299,-0.039121,0.101356,-0.086307,-0.009333,0.197871,-0.122459,0.076377,0.151885,0.158889,-0.041451,-0.141214,-0.169577,-0.197951,0.501237,-0.477558,-0.092190,0.067305,-0.481273,0.651702,0.459138,0.476922,0.174086,-0.175270,-0.425173,-0.420849,-0.054260,-0.054260
0.073313,0.049589,-0.039369,0.101161,-0.086459,-0.009575,0.197293,-0.122437,0.076242,0.152051,0.158590,-0.038388,-0.138912,-0.169532,-0.198136,0.507413,-0.480823,-0.091949,0.067382,-0.480326,0.652166,0.449449,0.465797,0.172802,-0.174029,-0.434312,-0.429918,-0.054275,-0.054275
0.072731,0.049833,-0.039596,0.100954,-0.086622,-0.009817,0.196775,-0.122405,0.076138,0.152219,0.158295,-0.035429,-0.136891,-0.169564,-0.198241,0.513508,-0.483687,-0.091719,0.067497,-0.479175,0.652909,0.440413,0.455220,0.171458,-0.172726,-0.442946,-0.438485,-0.054317,-0.054317
0.072351,0.049986,-0.039782,0.100725,-0.086806,-0.010062,0.196373,-0.122353,0.076096,0.152387,0.158010,-0.032598,-0.135208,-0.169749,-0.198189,0.519486,-0.486154,-0.091510,0.067689,-0.477831,0.654048,0.432120,0.445232,0.170105,-0.171412,-0.450821,-0.446298,-0.054362,-0.054362
0.072109,0.050134,-0.039893,0.100446,-0.087011,-0.010272,0.195969,-0.122391,0.076170,0.152478,0.157909,-0.029917,-0.133917,-0.169888,-0.198173,0.525332,-0.488240,-0.091309,0.067834,-0.476307,0.655696,0.424633,0.435854,0.168789,-0.170131,-0.457764,-0.453186,-0.054386,-0.054386
0.071934,0.050280,-0.039968,0.100142,-0.087226,-0.010466,0.195565,-0.122476,0.076302,0.152530,0.157899,-0.027401,-0.133062,-0.170003,-0.198175,0.531058,-0.489945,-0.091114,0.067954,-0.474617,0.657918,0.417987,0.427090,0.167555,-0.168927,-0.463670,-0.459047,-0.054367,-0.054367
0.071841,0.050187,-0.040121,0.099945,-0.087379,-0.010542,0.195434,-0.122611,0.076481,0.152552,0.157914,-0.025059,-0.132648,-0.170092,-0.198029,0.536689,-0.491236,-0.090946,0.067958,-0.472771,0.660702,0.412194,0.418938,0.166437,-0.167834,-0.468497,-0.463838,-0.054292,-0.054292
0.071816,0.050067,-0.040263,0.099762,-0.087509,-0.010619,0.195315,-0.122713,0.076661,0.152463,0.157894,-0.022898,-0.132638,-0.170168,-0.197888,0.542258,-0.492046,-0.090803,0.067909,-0.470774,0.663959,0.407245,0.411388,0.165459,-0.166877,-0.472253,-0.467567,-0.054153,-0.054153
0.071926,0.049894,-0.040383,0.099610,-0.087594,-0.010697,0.195223,-0.122751,0.076841,0.152149,0.157806,-0.020908,-0.132967,-0.170216,-0.197756,0.547792,-0.492292,-0.090708,0.067757,-0.468627,0.667550,0.403127,0.404425,0.164633,-0.166067,-0.474986,-0.470278,-0.053941,-0.053941
0.071993,0.049616,-0.040515,0.099445,-0.087653,-0.010756,0.195303,-0.122525,0.077039,0.151965,0.157871,-0.019071,-0.133556,-0.170072,-0.197620,0.553307,-0.491896,-0.090599,0.067539,-0.466326,0.671323,0.399818,0.398029,0.163958,-0.165404,-0.476771,-0.472049,-0.053648,-0.053648
0.072039,0.049287,-0.040653,0.099273,-0.087699,-0.010805,0.195470,-0.122168,0.077246,0.151847,0.158013,-0.017356,-0.134324,-0.169833,-0.197483,0.558811,-0.490811,-0.090481,0.067289,-0.463870,0.675152,0.397284,0.392175,0.163417,-0.164871,-0.477708,-0.472979,-0.053273,-0.053273
0.072006,0.048776,-0.040662,0.099230,-0.087630,-0.010853,0.195873,-0.121540,0.077234,0.151351,0.158135,-0.015727,-0.135200,-0.169542,-0.197215,0.564303,-0.489028,-0.090350,0.067065,-0.461263,0.678954,0.395478,0.386835,0.162980,-0.164439,-0.477912,-0.473180,-0.052821,-0.052821
0.071915,0.048238,-0.040699,0.099177,-0.087589,-0.010892,0.196257,-0.120987,0.077287,0.151002,0.158288,-0.014136,-0.136122,-0.169268,-0.196989,0.569776,-0.486577,-0.090195,0.066876,-0.458515,0.682694,0.394335,0.381975,0.162605,-0.164064,-0.477503,-0.472773,-0.052313,-0.052313
0.071708,0.047646,-0.040789,0.099104,-0.087605,-0.010916,0.196606,-0.120586,0.077471,0.150946,0.158504,-0.012534,-0.137034,-0.169029,-0.196846,0.575223,-0.483516,-0.089995,0.066760,-0.455642,0.686363,0.393784,0.377557,0.162243,-0.163701,-0.476605,-0.471881,-0.051774,-0.051774
0.071428,0.047055,-0.040879,0.099024,-0.087645,-0.010997,0.196883,-0.120061,0.077646,0.150713,0.158584,-0.010877,-0.137889,-0.168770,-0.196722,0.580637,-0.479909,-0.089775,0.066565,-0.452664,0.689961,0.393747,0.373543,0.161853,-0.163307,-0.475336,-0.470618,-0.051238,-0.051238
0.071113,0.046465,-0.040971,0.098941,-0.087698,-0.011106,0.197125,-0.119474,0.077817,0.150392,0.158594,-0.009133,-0.138643,-0.168501,-0.196607,0.586014,-0.475826,-0.089545,0.066332,-0.449607,0.693494,0.394153,0.369897,0.161412,-0.162860,-0.473800,-0.469089,-0.050732,-0.050732
0.070768,0.045992,-0.041141,0.098830,-0.087696,-0.011194,0.197324,-0.118859,0.078029,0.150254,0.158759,-0.007286,-0.139269,-0.168373,-0.196664,0.591359,-0.471336,-0.089509,0.066086,-0.446505,0.696964,0.394931,0.366581,0.160917,-0.162359,-0.472083,-0.467377,-0.050281,-0.050281
0.070500,0.045492,-0.041296,0.098763,-0.087622,-0.011293,0.197543,-0.118232,0.078254,0.150141,0.158880,-0.005343,-0.139750,-0.168271,-0.196592,0.596683,-0.466513,-0.089514,0.065848,-0.443397,0.700377,0.396019,0.363557,0.160393,-0.161828,-0.470250,-0.465549,-0.049897,-0.049897
0.070385,0.044937,-0.041420,0.098782,-0.087406,-0.011416,0.197801,-0.117581,0.078502,0.150079,0.158913,-0.003322,-0.140090,-0.168221,-0.196265,0.602000,-0.461429,-0.089598,0.065623,-0.440331,0.703738,0.397358,0.360790,0.159871,-0.161300,-0.468354,-0.463654,-0.049585,-0.049585
0.070363,0.044420,-0.041513,0.098889,-0.087240,-0.011554,0.198339,-0.116989,0.078747,0.149816,0.158915,-0.001249,-0.140307,-0.168152,-0.196019,0.607318,-0.456155,-0.089641,0.065531,-0.437351,0.707043,0.398899,0.358245,0.159389,-0.160811,-0.466436,-0.461736,-0.049340,-0.049340
0.070386,0.043921,-0.041590,0.099041,-0.087099,-0.011699,0.199018,-0.116425,0.078990,0.149452,0.158903,0.000848,-0.140432,-0.168075,-0.195812,0.612633,-0.450760,-0.089662,0.065506,-0.434501,0.710272,0.400599,0.355893,0.158970,-0.160386,-0.464536,-0.459837,-0.049152,-0.049152
0.070365,0.043394,-0.041768,0.099226,-0.086863,-0.011776,0.199688,-0.115847,0.079199,0.149203,0.158968,0.002939,-0.140493,-0.167955,-0.195614,0.617931,-0.445307,-0.089731,0.065374,-0.431808,0.713396,0.402407,0.353716,0.158626,-0.160035,-0.462693,-0.457999,-0.049001,-0.049001
0.070321,0.042859,-0.041921,0.099396,-0.086618,-0.011866,0.200308,-0.115272,0.079417,0.148920,0.158972,0.004996,-0.140511,-0.167824,-0.195398,0.623187,-0.439860,-0.089786,0.065261,-0.429288,0.716390,0.404267,0.351706,0.158357,-0.159758,-0.460943,-0.456255,-0.048864,-0.048864
0.070233,0.042311,-0.042023,0.099538,-0.086354,-0.011986,0.200827,-0.114701,0.079657,0.148569,0.158854,0.006989,-0.140504,-0.167671,-0.195143,0.628368,-0.434487,-0.089815,0.065185,-0.426946,0.719231,0.406112,0.349857,0.158150,-0.159544,-0.459309,-0.454627,-0.048715,-0.048715
0.070084,0.041842,-0.042252,0.099690,-0.086106,-0.012171,0.201261,-0.114190,0.079947,0.147993,0.158681,0.008898,-0.140486,-0.167411,-0.194954,0.633435,-0.429262,-0.089916,0.065116,-0.424787,0.721905,0.407883,0.348156,0.157990,-0.159377,-0.457804,-0.453125,-0.048533,-0.048533
0.069903,0.041414,-0.042544,0.099847,-0.085867,-0.012390,0.201653,-0.113710,0.080261,0.147305,0.158481,0.010705,-0.140475,-0.167096,-0.194798,0.638342,-0.424260,-0.090054,0.065052,-0.422817,0.724405,0.409531,0.346577,0.157854,-0.159236,-0.456432,-0.451755,-0.048308,-0.048308
0.069768,0.040837,-0.042803,0.099995,-0.085626,-0.012562,0.201963,-0.113551,0.080730,0.146777,0.158300,0.012402,-0.140476,-0.166867,-0.194455,0.643040,-0.419553,-0.090136,0.064963,-0.421044,0.726724,0.411015,0.345092,0.157725,-0.159102,-0.455200,-0.450526,-0.048045,-0.048045
0.069568,0.040239,-0.043047,0.100120,-0.085395,-0.012729,0.202285,-0.113328,0.081221,0.146161,0.158115,0.013980,-0.140487,-0.166519,-0.194126,0.647490,-0.415209,-0.090225,0.064875,-0.419468,0.728861,0.412300,0.343671,0.157597,-0.158969,-0.454126,-0.449455,-0.047762,-0.047762
0.069240,0.039599,-0.043263,0.100199,-0.085185,-0.012884,0.202629,-0.112975,0.081757,0.145370,0.157921,0.015437,-0.140494,-0.165932,-0.193825,0.651656,-0.411284,-0.090327,0.064791,-0.418084,0.730817,0.413357,0.342286,0.157474,-0.158841,-0.453238,-0.448570,-0.047487,-0.047487
0.068722,0.038885,-0.043458,0.100260,-0.085032,-0.013051,0.202677,-0.112722,0.082338,0.144673,0.157575,0.016771,-0.140489,-0.165317,-0.193352,0.655516,-0.407819,-0.090372,0.064715,-0.416876,0.732596,0.414164,0.340916,0.157374,-0.158738,-0.452570,-0.447902,-0.047253,-0.047253
0.068109,0.038135,-0.043642,0.100313,-0.084909,-0.013223,0.202577,-0.112520,0.082943,0.144022,0.157154,0.017978,-0.140476,-0.164688,-0.192795,0.659057,-0.404841,-0.090388,0.064644,-0.415825,0.734202,0.414712,0.339542,0.157316,-0.158679,-0.452150,-0.447480,-0.047092,-0.047092
0.067277,0.037074,-0.043667,0.100310,-0.084832,-0.013433,0.202407,-0.112463,0.083621,0.143567,0.156757,0.019051,-0.140477,-0.163866,-0.192173,0.662272,-0.402360,-0.090360,0.064556,-0.414909,0.735637,0.414995,0.338148,0.157308,-0.158671,-0.451999,-0.447322,-0.047028,-0.047028
0.066290,0.035929,-0.043678,0.100284,-0.084790,-0.013627,0.202262,-0.112371,0.084392,0.143193,0.156398,0.019985,-0.140524,-0.162939,-0.191534,0.665163,-0.400376,-0.090271,0.064477,-0.414107,0.736901,0.415012,0.336721,0.157346,-0.158709,-0.452119,-0.447434,-0.047075,-0.047075
0.064995,0.034616,-0.043660,0.100215,-0.084819,-0.013792,0.202167,-0.112209,0.085350,0.142981,0.156119,0.020777,-0.140647,-0.161801,-0.190859,0.667741,-0.398868,-0.090061,0.064414,-0.413395,0.737988,0.414758,0.335252,0.157411,-0.158776,-0.452495,-0.447803,-0.047233,-0.047233
0.063551,0.033140,-0.043715,0.100111,-0.084893,-0.013948,0.202117,-0.112062,0.086435,0.142708,0.155664,0.021424,-0.140869,-0.160642,-0.190011,0.670030,-0.397804,-0.089806,0.064398,-0.412752,0.738892,0.414228,0.333737,0.157482,-0.158849,-0.453104,-0.448402,-0.047488,-0.047488
0.062031,0.031584,-0.043807,0.099990,-0.084988,-0.014098,0.202090,-0.111922,0.087584,0.142403,0.155121,0.021916,-0.141200,-0.159471,-0.189076,0.672068,-0.397137,-0.089530,0.064406,-0.412155,0.739610,0.413421,0.332178,0.157542,-0.158912,-0.453910,-0.449195,-0.047820,-0.047820
0.060150,0.029717,-0.043823,0.099743,-0.085160,-0.014314,0.202005,-0.111840,0.089003,0.142195,0.154961,0.022242,-0.141657,-0.158224,-0.188259,0.673900,-0.396817,-0.089090,0.064294,-0.411596,0.740147,0.412350,0.330575,0.157581,-0.158957,-0.454872,-0.450140,-0.048206,-0.048206
0.058165,0.027734,-0.043892,0.099444,-0.085343,-0.014519,0.201891,-0.111752,0.090513,0.141861,0.154674,0.022378,-0.142273,-0.156925,-0.187271,0.675575,-0.396794,-0.088683,0.064152,-0.411081,0.740519,0.411047,0.328926,0.157598,-0.158980,-0.455948,-0.451194,-0.048632,-0.048632
0.055971,0.025522,-0.044069,0.099042,-0.085549,-0.014706,0.201718,-0.111655,0.092208,0.141275,0.154136,0.022288,-0.143090,-0.155522,-0.185942,0.677148,-0.397028,-0.088340,0.063948,-0.410627,0.740759,0.409553,0.327232,0.157596,-0.158985,-0.457097,-0.452319,-0.049093,-0.049093
0.053486,0.023088,-0.044183,0.098640,-0.085772,-0.014886,0.201800,-0.111617,0.094120,0.140656,0.153686,0.021930,-0.144163,-0.154111,-0.184675,0.678674,-0.397492,-0.088051,0.063659,-0.410252,0.740917,0.407913,0.325497,0.157576,-0.158972,-0.458285,-0.453482,-0.049599,-0.049599
0.050854,0.020543,-0.044267,0.098239,-0.086003,-0.015064,0.202010,-0.111608,0.096141,0.140020,0.153282,0.021262,-0.145541,-0.152697,-0.183440,0.680206,-0.398165,-0.087789,0.063328,-0.409972,0.741046,0.406166,0.323730,0.157535,-0.158939,-0.459492,-0.454663,-0.050165,-0.050165
0.047643,0.017372,-0.044270,0.097766,-0.086360,-0.015288,0.202102,-0.111633,0.098483,0.139376,0.152878,0.020264,-0.147272,-0.151088,-0.182168,0.681793,-0.399028,-0.087314,0.063019,-0.409799,0.741203,0.404344,0.321941,0.157475,-0.158886,-0.460721,-0.455866,-0.050805,-0.050805
0.044226,0.014025,-0.044270,0.097283,-0.086730,-0.015519,0.202213,-0.111665,0.100994,0.138726,0.152485,0.018935,-0.149385,-0.149394,-0.180805,0.683480,-0.400064,-0.086788,0.062761,-0.409733,0.741440,0.402467,0.320148,0.157400,-0.158818,-0.461998,-0.457117,-0.051529,-0.051529
0.040396,0.010322,-0.044266,0.096779,-0.087126,-0.015763,0.202364,-0.111710,0.103840,0.138062,0.152111,0.017286,-0.151898,-0.147529,-0.179258,0.685304,-0.401256,-0.086160,0.062602,-0.409764,0.741804,0.400552,0.318383,0.157330,-0.158756,-0.463369,-0.458462,-0.052340,-0.052340
0.036079,0.006081,-0.044234,0.096242,-0.087564,-0.016114,0.202324,-0.111654,0.106907,0.137132,0.151459,0.015328,-0.154820,-0.145359,-0.177380,0.687295,-0.402589,-0.085406,0.062542,-0.409877,0.742334,0.398609,0.316688,0.157290,-0.158724,-0.464890,-0.459951,-0.053241,-0.053241
0.031519,0.001570,-0.044187,0.095690,-0.088023,-0.016518,0.202189,-0.111547,0.110085,0.136069,0.150667,0.013057,-0.158164,-0.143036,-0.175337,0.689465,-0.404052,-0.084589,0.062531,-0.410054,0.743062,0.396661,0.315105,0.157300,-0.158746,-0.466606,-0.461629,-0.054240,-0.054240
0.026209,-0.003671,-0.044254,0.094973,-0.088400,-0.017062,0.201649,-0.111404,0.113696,0.135263,0.150254,0.010440,-0.161957,-0.140445,-0.173163,0.691805,-0.405647,-0.083622,0.062712,-0.410285,0.744009,0.394747,0.313673,0.157360,-0.158821,-0.468539,-0.463513,-0.055345,-0.055345
0.020663,-0.009088,-0.044327,0.094217,-0.088837,-0.017654,0.201021,-0.111322,0.117462,0.134287,0.149759,0.007414,-0.166246,-0.137728,-0.170852,0.694282,-0.407384,-0.082704,0.062881,-0.410573,0.745190,0.392926,0.312426,0.157441,-0.158919,-0.470675,-0.465595,-0.056557,-0.056557
0.014643,-0.014858,-0.044409,0.093383,-0.089397,-0.018344,0.200218,-0.111365,0.121538,0.132969,0.149103,0.003882,-0.171090,-0.134758,-0.168265,0.696847,-0.409278,-0.081884,0.063027,-0.410929,0.746609,0.391283,0.311399,0.157474,-0.158971,-0.472974,-0.467832,-0.057850,-0.057850
0.008185,-0.021048,-0.044281,0.092462,-0.090047,-0.019107,0.199126,-0.111578,0.126209,0.131702,0.148743,-0.000275,-0.176566,-0.131635,-0.165604,0.699437,-0.411337,-0.080903,0.063151,-0.411379,0.748261,0.389920,0.310637,0.157360,-0.158876,-0.475364,-0.470158,-0.059166,-0.059166
0.001508,-0.027449,-0.044048,0.091499,-0.090743,-0.019907,0.197890,-0.111878,0.131177,0.130460,0.148531,-0.005191,-0.182753,-0.128437,-0.162906,0.701984,-0.413554,-0.079842,0.063263,-0.411951,0.750118,0.388951,0.310208,0.156982,-0.158517,-0.477762,-0.472490,-0.060412,-0.060412
-0.005547,-0.034312,-0.043423,0.090564,-0.091524,-0.020780,0.196633,-0.112424,0.137467,0.130041,0.149618,-0.010997,-0.189736,-0.125538,-0.160851,0.704424,-0.415899,-0.078616,0.063328,-0.412676,0.752130,0.388496,0.310202,0.156232,-0.157785,-0.480081,-0.474743,-0.061473,-0.061473
-0.012616,-0.041251,-0.042856,0.089603,-0.092484,-0.021709,0.195302,-0.113030,0.144262,0.129793,0.151418,-0.017825,-0.197597,-0.122652,-0.159233,0.706697,-0.418318,-0.077356,0.063281,-0.413585,0.754216,0.388679,0.310727,0.155030,-0.156598,-0.482244,-0.476838,-0.062235,-0.062235
-0.019715,-0.048344,-0.042407,0.088590,-0.093804,-0.022750,0.193825,-0.113756,0.152064,0.129889,0.154641,-0.025798,-0.206422,-0.119794,-0.158487,0.708758,-0.420741,-0.076029,0.063011,-0.414717,0.756278,0.389629,0.311900,0.153338,-0.154920,-0.484182,-0.478711,-0.062602,-0.062602
-0.026968,-0.056385,-0.041710,0.087414,-0.095498,-0.023929,0.192077,-0.114743,0.161214,0.131246,0.160600,-0.035036,-0.216304,-0.117663,-0.159032,0.710579,-0.423093,-0.074566,0.062450,-0.416123,0.758203,0.391467,0.313835,0.151171,-0.152764,-0.485834,-0.480301,-0.062519,-0.062519
-0.034296,-0.064900,-0.040889,0.086155,-0.097379,-0.025178,0.190193,-0.115861,0.171038,0.133233,0.167926,-0.045659,-0.227336,-0.115895,-0.160223,0.712150,-0.425308,-0.073035,0.061745,-0.417871,0.759882,0.394303,0.316638,0.148587,-0.150187,-0.487133,-0.481545,-0.061978,-0.061978
-0.042536,-0.075473,-0.040259,0.084559,-0.100254,-0.026680,0.187890,-0.117104,0.182865,0.137432,0.180822,-0.057796,-0.239615,-0.115097,-0.164455,0.713475,-0.427339,-0.071317,0.060569,-0.420048,0.761206,0.398224,0.320405,0.145686,-0.147287,-0.487992,-0.482355,-0.061020,-0.061020
-0.051585,-0.087059,-0.039798,0.082870,-0.103513,-0.028278,0.185362,-0.118522,0.195523,0.143228,0.195926,-0.071590,-0.253229,-0.114926,-0.169740,0.714558,-0.429156,-0.069465,0.059328,-0.422753,0.762057,0.403310,0.325217,0.142588,-0.144187,-0.488298,-0.482620,-0.059728,-0.059728
-0.062252,-0.100671,-0.039673,0.080996,-0.107541,-0.030067,0.182386,-0.120289,0.209843,0.152219,0.215447,-0.087200,-0.268250,-0.116009,-0.177132,0.715387,-0.430733,-0.067345,0.057955,-0.426087,0.762294,0.409638,0.331140,0.139420,-0.141012,-0.487910,-0.482202,-0.058208,-0.058208
-0.075223,-0.115921,-0.039639,0.079248,-0.112121,-0.031807,0.179055,-0.122469,0.225661,0.165516,0.237618,-0.104792,-0.284731,-0.118931,-0.185454,0.715927,-0.432040,-0.064988,0.056697,-0.430136,0.761750,0.417292,0.338235,0.136285,-0.137864,-0.486684,-0.480958,-0.056577,-0.056577
-0.089346,-0.131988,-0.039649,0.077563,-0.116978,-0.033522,0.175546,-0.124855,0.242227,0.180965,0.261115,-0.124521,-0.302703,-0.122773,-0.194243,0.716109,-0.433049,-0.062513,0.055498,-0.434944,0.760253,0.426364,0.346573,0.133241,-0.134801,-0.484495,-0.478770,-0.054937,-0.054937
-0.106748,-0.149498,-0.039973,0.076120,-0.121867,-0.034771,0.171582,-0.127695,0.261058,0.201169,0.286010,-0.146509,-0.322195,-0.128072,-0.203163,0.715824,-0.433739,-0.060143,0.054753,-0.440484,0.757677,0.436951,0.356253,0.130293,-0.131824,-0.481276,-0.475575,-0.053358,-0.053358
-0.125075,-0.167726,-0.040198,0.074821,-0.126635,-0.035828,0.167511,-0.130429,0.280339,0.222055,0.310958,-0.170823,-0.343262,-0.133399,-0.211853,0.714925,-0.434116,-0.057799,0.054128,-0.446642,0.754001,0.449157,0.367420,0.127387,-0.128880,-0.477041,-0.471388,-0.051865,-0.051865
-0.145251,-0.187393,-0.040227,0.073810,-0.131159,-0.036501,0.163230,-0.132949,0.300520,0.244301,0.336008,-0.197464,-0.366004,-0.138783,-0.220081,0.713239,-0.434216,-0.055507,0.053745,-0.453214,0.749338,0.463085,0.380268,0.124430,-0.125875,-0.471877,-0.466304,-0.050420,-0.050420
-0.167121,-0.208904,-0.040401,0.072935,-0.135628,-0.036902,0.159447,-0.135071,0.321241,0.266843,0.361186,-0.226365,-0.390564,-0.143935,-0.227963,0.710602,-0.434093,-0.053508,0.053480,-0.459919,0.743926,0.478822,0.395027,0.121297,-0.122685,-0.465921,-0.460462,-0.048921,-0.048921
-0.189838,-0.231338,-0.040647,0.072128,-0.140071,-0.037167,0.155914,-0.136995,0.342232,0.289531,0.386427,-0.257393,-0.417097,-0.148970,-0.235671,0.706899,-0.433780,-0.051655,0.053276,-0.466434,0.738087,0.496419,0.411945,0.117842,-0.119165,-0.459313,-0.454002,-0.047207,-0.047207
-0.214831,-0.256797,-0.040367,0.071725,-0.144361,-0.037494,0.153390,-0.137186,0.362926,0.312854,0.411982,-0.290344,-0.445731,-0.154010,-0.242824,0.702107,-0.433253,-0.050206,0.053249,-0.472448,0.732161,0.515880,0.431265,0.113910,-0.115159,-0.452162,-0.447034,-0.045097,-0.045097
-0.240475,-0.283444,-0.040047,0.071351,-0.148559,-0.037990,0.151436,-0.136655,0.383400,0.336234,0.437643,-0.324964,-0.476532,-0.159183,-0.249577,0.696310,-0.432402,-0.048709,0.053275,-0.477713,0.726439,0.537168,0.453220,0.109350,-0.110518,-0.444543,-0.439623,-0.042431,-0.042431
-0.267420,-0.312469,-0.039649,0.071035,-0.152575,-0.038823,0.150621,-0.134678,0.403435,0.359726,0.463516,-0.360977,-0.509474,-0.164620,-0.255528,0.689699,-0.431026,-0.047113,0.053406,-0.482089,0.721134,0.560224,0.478024,0.104042,-0.105129,-0.436476,-0.431778,-0.039121,-0.039121
-0.295986,-0.343834,-0.039771,0.070923,-0.156221,-0.040258,0.150667,-0.131101,0.422515,0.383197,0.489930,-0.398128,-0.544434,-0.169970,-0.260958,0.682530,-0.428890,-0.045266,0.053577,-0.485570,0.716398,0.584985,0.505852,0.097935,-0.098945,-0.427900,-0.423413,-0.035185,-0.035185
-0.325362,-0.376369,-0.040152,0.070913,-0.159682,-0.041993,0.151142,-0.126724,0.441118,0.406660,0.516614,-0.436206,-0.581227,-0.175275,-0.266126,0.675057,-0.425803,-0.043293,0.053768,-0.488290,0.712370,0.611389,0.536783,0.091078,-0.092019,-0.418617,-0.414310,-0.030745,-0.030745
-0.356422,-0.410757,-0.041487,0.070379,-0.163230,-0.045021,0.151820,-0.120639,0.457477,0.431536,0.543854,-0.475051,-0.619648,-0.181110,-0.270934,0.667464,-0.421697,-0.040849,0.054265,-0.490508,0.709201,0.639381,0.570740,0.083626,-0.084509,-0.408265,-0.404100,-0.025988,-0.025988
-0.388880,-0.446429,-0.043017,0.070027,-0.166889,-0.048155,0.152546,-0.114181,0.472747,0.458030,0.572071,-0.514545,-0.659501,-0.187467,-0.276053,0.659820,-0.416636,-0.038311,0.054675,-0.492567,0.707017,0.668911,0.607478,0.075825,-0.076657,-0.396368,-0.392319,-0.021113,-0.021113
-0.424133,-0.484670,-0.044936,0.070041,-0.170769,-0.051500,0.153365,-0.106975,0.485837,0.487762,0.602241,-0.554619,-0.700585,-0.194870,-0.281793,0.652093,-0.410778,-0.035587,0.054913,-0.494831,0.705841,0.699925,0.646643,0.067964,-0.068744,-0.382479,-0.378551,-0.016274,-0.016274
-0.461686,-0.524632,-0.046941,0.070288,-0.174777,-0.054403,0.154228,-0.099861,0.497280,0.520418,0.634323,-0.595261,-0.742688,-0.203230,-0.288716,0.644194,-0.404300,-0.033054,0.055346,-0.497626,0.705547,0.732371,0.687906,0.060308,-0.061034,-0.366396,-0.362616,-0.011557,-0.011557
