joint_vel_0,joint_vel_1,joint_vel_2,joint_vel_3,joint_vel_4,joint_vel_5,joint_vel_6,joint_vel_7,joint_vel_8,joint_vel_9,joint_vel_10,joint_vel_11,joint_vel_12,joint_vel_13,joint_vel_14,joint_vel_15,joint_vel_16,joint_vel_17,joint_vel_18,joint_vel_19,joint_vel_20,joint_vel_21,joint_vel_22,joint_vel_23,joint_vel_24,joint_vel_25,joint_vel_26,joint_vel_27,joint_vel_28
0.066125,0.066075,0.026125,0.004800,-0.004100,0.005275,-0.020550,-0.037100,-0.020625,0.001950,0.026300,0.005731,0.041372,-0.027975,-0.026450,-0.034099,-0.088017,-0.003275,0.006625,0.021573,-0.000418,-0.092064,-0.141138,0.030606,-0.030606,-0.048809,-0.048809,-0.065325,-0.065325
0.070025,0.067325,0.025750,0.002200,-0.007300,0.000700,-0.014650,-0.042050,-0.019675,-0.006025,0.022950,0.005514,0.039303,-0.023450,-0.029500,-0.025489,-0.085583,-0.008625,0.005375,0.020789,0.004610,-0.088410,-0.135815,0.045214,-0.045214,-0.059364,-0.059364,-0.044307,-0.044307
0.068175,0.065900,0.024375,-0.001025,-0.008875,-0.001375,-0.012750,-0.042425,-0.018425,-0.011225,0.019150,0.004032,0.035696,-0.016650,-0.035575,-0.017284,-0.081981,-0.009325,0.003975,0.019196,0.007874,-0.083029,-0.127697,0.058785,-0.058785,-0.069927,-0.069927,-0.026624,-0.026624
0.058400,0.064425,0.021225,0.000975,-0.008850,-0.002850,-0.016625,-0.048125,-0.018350,-0.010100,0.019575,0.001372,0.031104,-0.008350,-0.035225,-0.009582,-0.076937,-0.008050,0.000975,0.017674,0.009209,-0.076187,-0.118089,0.067001,-0.067001,-0.080131,-0.080131,-0.012632,-0.012632
0.045175,0.062800,0.017675,0.004375,-0.006850,-0.003375,-0.022350,-0.053500,-0.019875,-0.006200,0.016825,-0.002237,0.026111,-0.001225,-0.030400,-0.002346,-0.070388,-0.005725,-0.000900,0.017250,0.008818,-0.068399,-0.108581,0.066806,-0.066806,-0.090045,-0.090045,-0.002492,-0.002492
0.032950,0.060875,0.015050,0.005300,-0.002500,-0.002525,-0.025875,-0.052800,-0.023425,-0.003150,0.003575,-0.006448,0.021203,0.002050,-0.023025,0.004547,-0.062391,-0.003225,0.001075,0.018990,0.007064,-0.060497,-0.100783,0.056740,-0.056740,-0.100267,-0.100267,0.004003,0.004003
0.021400,0.056900,0.016550,0.007300,0.000875,-0.001275,-0.029150,-0.049675,-0.026350,-0.000575,-0.009625,-0.010788,0.016608,0.006250,-0.011100,0.011200,-0.052913,0.000300,0.003825,0.023949,0.004274,-0.053610,-0.095964,0.036850,-0.036850,-0.111646,-0.111646,0.007467,0.007467
0.016250,0.052850,0.021425,0.009375,0.001575,-0.000300,-0.030525,-0.045750,-0.027150,0.000225,-0.016175,-0.014644,0.012253,0.009300,-0.000575,0.017594,-0.041683,0.003075,0.005950,0.033067,0.000708,-0.048979,-0.094739,0.008517,-0.008517,-0.124652,-0.124652,0.008736,0.008736
0.012225,0.052300,0.026900,0.008275,0.005500,-0.000875,-0.032175,-0.036700,-0.024275,0.001725,-0.037625,-0.017273,0.007896,0.008625,0.016625,0.023524,-0.028252,0.004625,0.012375,0.046894,-0.003285,-0.047561,-0.096908,-0.025544,0.025544,-0.138662,-0.138662,0.008615,0.008615
0.007200,0.051125,0.029625,0.005275,0.010150,-0.003625,-0.034975,-0.024975,-0.021425,0.004275,-0.058025,-0.017925,0.003414,0.009675,0.030150,0.028616,-0.012292,0.004825,0.017950,0.065166,-0.007076,-0.049544,-0.101468,-0.061219,0.061219,-0.151592,-0.151592,0.007741,0.007741
-0.001025,0.045225,0.026325,0.001700,0.013025,-0.009275,-0.039700,-0.013000,-0.022200,0.008225,-0.061400,-0.016058,-0.000961,0.018025,0.029675,0.032392,0.005909,0.003600,0.017500,0.086302,-0.009748,-0.053982,-0.106709,-0.093230,0.093230,-0.160203,-0.160203,0.006582,0.006582
-0.009550,0.037800,0.017775,0.002025,0.014450,-0.014325,-0.032900,-0.002250,-0.016225,0.012425,-0.055275,-0.011649,-0.004639,0.032600,0.020175,0.034350,0.024898,0.002950,0.017275,0.106973,-0.010410,-0.058801,-0.110272,-0.115989,0.115989,-0.161057,-0.161057,0.005497,0.005497
-0.014125,0.032550,0.008250,0.006000,0.013700,-0.016300,-0.017950,0.001875,-0.006525,0.014750,-0.042725,-0.005493,-0.006944,0.046075,0.006450,0.034018,0.041678,0.003200,0.017350,0.122006,-0.008752,-0.061239,-0.109279,-0.124975,0.124975,-0.151688,-0.151688,0.004706,0.004706
-0.010625,0.031450,0.012025,0.013200,0.015825,-0.021975,0.017525,0.014050,0.001175,0.030275,-0.033025,0.000714,-0.007504,0.042825,-0.010250,0.030998,0.051954,0.005350,0.029550,0.125095,-0.005464,-0.058629,-0.100774,-0.118075,0.118075,-0.131394,-0.131394,0.004177,0.004177
-0.005150,0.030775,0.012825,0.018500,0.017950,-0.028125,0.055025,0.028900,0.004325,0.041425,-0.024575,0.004825,-0.006443,0.038300,-0.025750,0.025072,0.051441,0.009350,0.043400,0.110714,-0.002059,-0.049252,-0.082621,-0.096145,0.096145,-0.101292,-0.101292,0.003598,0.003598
-0.003800,0.026875,-0.005625,0.016650,0.017150,-0.031600,0.076075,0.041025,0.000450,0.030700,-0.015800,0.005289,-0.004249,0.047900,-0.035825,0.016404,0.038090,0.015225,0.048300,0.076922,-0.000012,-0.033006,-0.054611,-0.062479,0.062479,-0.063768,-0.063768,0.002567,0.002567
-0.002900,0.024300,-0.017950,0.015400,0.016600,-0.033900,0.090100,0.049100,-0.002100,0.023550,-0.009950,0.004494,-0.002943,0.054300,-0.042550,0.011435,0.028169,0.019150,0.051550,0.055250,0.000527,-0.023270,-0.038268,-0.043243,0.043243,-0.043504,-0.043504,0.001892,0.001892
